,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
431,Guimarães,Portuguese,Vitória Guimarães,06-09-79,1.69,Alex,POR,19.0,D,Wolfsburg,19,69.0,2012
432,Ribeirão,Portuguese,Vitória Guimarães,26-07-92,1.78,João Amorim,POR,20.0,D,None,20,74.0,2012
433,Lisbon,Portuguese,Vitória Guimarães,06-10-93,1.75,Ricardo Pereira,POR,21.0,F,Naval,21,70.0,2012
434,Chlef,Portuguese,Vitória Guimarães,25-11-87,1.82,El Arbi Soudani,ALG,22.0,F,ASO Chlef,22,75.0,2012
435,Tucupita,Portuguese,Vitória Guimarães,07-02-93,1.7,Darwin Machís,VEN,27.0,F,Granada,27,58.0,2012
436,Amadora,Portuguese,Vitória Guimarães,18-01-88,1.8,João Gonçalves,POR,28.0,D,Sporting CP,28,66.0,2012
437,Málaga,Portuguese,Vitória Guimarães,07-01-89,1.83,Jona,ESP,29.0,F,Granada,29,80.0,2012
438,Prampram,Portuguese,Vitória Guimarães,21-02-90,1.79,David Addy,GHA,30.0,D,FC Porto,30,79.0,2012
439,Marabá,Portuguese,Vitória Guimarães,10-12-90,1.79,Índio,BRA,31.0,F,Tourizense,31,74.0,2012
440,Lisbon,Portuguese,Vitória Guimarães,17-06-92,1.86,Josué,POR,32.0,D,Sporting CP,32,75.0,2012
441,Gondar,Portuguese,Vitória Guimarães,01-05-90,1.89,Vítor Bastos,POR,33.0,D,None,33,83.0,2012
442,Lisbon,Portuguese,Vitória Guimarães,08-03-92,1.88,Fábio Fortes,POR,34.0,F,Real SC,34,76.0,2012
443,Vieira do Minho,Portuguese,Vitória Guimarães,09-07-92,1.83,Rafael Vieira,POR,35.0,M,None,35,79.0,2012
444,Infantas,Portuguese,Vitória Guimarães,25-05-94,1.94,Miguel Oliveira,POR,36.0,G,None,36,88.0,2012
445,Vizela,Portuguese,Vitória Guimarães,27-01-91,1.77,Rafael,POR,37.0,F,None,37,70.0,2012
446,,Portuguese,Vitória Guimarães,17-03-93,1.8,Pedro Lemos,POR,39.0,D,None,39,70.0,2012
447,Guimarães,Portuguese,Vitória Guimarães,28-12-90,1.75,Gonçalo,POR,40.0,D,None,40,68.0,2012
448,Guimarães,Portuguese,Vitória Guimarães,18-04-93,1.8,André Pereira,POR,41.0,G,None,41,72.0,2012
449,Vila Real,Portuguese,Vitória Guimarães,29-01-92,1.77,Tiago Rodrigues,POR,42.0,M,Sporting CP,42,69.0,2012
450,Guimarães,Portuguese,Vitória Guimarães,06-10-92,1.73,Káká,POR,43.0,D,Vizela,43,64.0,2012
451,São Torcato,Portuguese,Vitória Guimarães,04-03-90,1.72,Diogo Lamelas,POR,47.0,F,None,44,66.0,2012
452,Guimarães,Portuguese,Vitória Guimarães,22-11-93,1.87,Rui Areias,POR,49.0,F,None,45,83.0,2012
453,Porto Alegro,Portuguese,Vitória Guimarães,18-02-89,1.83,Rafael Crivellaro,BRA,50.0,M,Americana,46,79.0,2012
454,,Portuguese,Vitória Guimarães,05-03-92,1.8,Kanú,BRA,51.0,D,Sporting Braga,47,74.0,2012
455,Bobo-Dioulasso,Portuguese,Vitória Guimarães,18-02-92,1.84,Lassina Touré,BFA,52.0,D,Tourizense,48,76.0,2012
456,Vila Nova de Famalicão,Portuguese,Vitória Guimarães,27-06-93,1.74,Luís Rocha,POR,53.0,M,None,49,70.0,2012
457,Lisbon,Portuguese,Vitória Guimarães,20-08-91,1.8,Hernâni,POR,57.0,F,Atlético CP,50,69.0,2012
458,Guimarães,Portuguese,Vitória Guimarães,03-04-93,1.77,João Pedro,POR,58.0,M,None,51,74.0,2012
459,Guimarães,Portuguese,Vitória Guimarães,26-02-95,1.82,Miguel Palha,POR,63.0,G,None,52,79.0,2012
460,Hendersonville,Portuguese,Vitória Setúbal,20-05-87,1.91,Caleb Patterson-Sewell,USA,1.0,G,Atlético CP,1,91.0,2012
461,Kaduna,Portuguese,Vitória Setúbal,05-09-91,1.78,Peter Suswam,NGA,2.0,D,Lobi Stars,2,74.0,2012
462,Porto,Portuguese,Vitória Setúbal,26-09-75,1.83,Ricardo Silva,POR,3.0,D,Shinnik,3,79.0,2012
463,Rio de Janeiro,Portuguese,Vitória Setúbal,22-04-82,1.92,Jorge Luíz,BRA,4.0,D,São Caetano,4,81.0,2012
464,Piracicaba,Portuguese,Vitória Setúbal,30-07-91,1.81,Bruno Turco,BRA,5.0,M,Macaé,5,77.0,2012
465,Vila Franca de Xira,Portuguese,Vitória Setúbal,05-08-84,1.83,Amoreirinha,POR,6.0,D,Académica,6,83.0,2012
466,Niterói,Portuguese,Vitória Setúbal,07-05-88,1.79,Bruno Gallo,BRA,7.0,M,Vasco de Gama,7,74.0,2012
467,Massarelos,Portuguese,Vitória Setúbal,09-12-85,1.79,Paulo Tavares,POR,8.0,M,Leixões,8,71.0,2012
468,Lisbon,Portuguese,Vitória Setúbal,22-04-88,1.73,Pedro Santos,POR,9.0,F,Leixões,9,65.0,2012
469,Porto,Portuguese,Vitória Setúbal,11-06-83,1.75,Miguel Pedro,POR,10.0,M,Feirense,10,70.0,2012
470,Montijo,Portuguese,Vitória Setúbal,18-10-78,1.87,José Pedro,POR,11.0,M,Belenenses,11,79.0,2012
471,Vila Nova de Gaia,Portuguese,Vitória Setúbal,30-09-88,1.79,Bruninho,POR,12.0,F,Padroense,12,70.0,2012
472,Vila Nova de Gaia,Portuguese,Vitória Setúbal,03-05-84,1.84,Igor,POR,13.0,D,Trofense,13,72.0,2012
473,Setúbal,Portuguese,Vitória Setúbal,04-02-93,1.86,Frederico Venâncio,POR,14.0,D,Benfica,14,77.0,2012
474,Guimarães,Portuguese,Vitória Setúbal,18-06-85,1.8,Nélson Pedroso,POR,15.0,D,Desportivo das Aves,15,76.0,2012
475,Alcacer do Sal,Portuguese,Vitória Setúbal,20-01-93,1.83,Kiko,POR,20.0,D,None,20,80.0,2012
476,Santo Tirso,Portuguese,Vitória Setúbal,02-08-84,1.8,Pedro Queirós,POR,24.0,D,Feirense,24,73.0,2012
477,,Portuguese,Vitória Setúbal,13-05-94,1.81,Patrick Costinha,POR,25.0,G,Grasshoppers,25,70.0,2012
478,Senhora da Hora,Portuguese,Vitória Setúbal,05-01-85,1.82,Fonseca,POR,26.0,G,Leixões,26,80.0,2012
479,Porto dos Gaúcho,Portuguese,Vitória Setúbal,12-02-89,1.81,Danilo Alves,BRA,28.0,M,Macaé,28,68.0,2012
480,Warsaw,Portuguese,Vitória Setúbal,16-04-84,1.82,Paweł Kieszek,POL,31.0,G,FC Porto,31,82.0,2012
481,Sarajevo,Portuguese,Vitória Setúbal,11-01-89,1.81,Bruno Amaro,POR,37.0,M,Nacional [POR],37,76.0,2012
482,Quinta do Conde,Portuguese,Vitória Setúbal,27-05-92,1.84,Miguel Lourenço,POR,44.0,D,None,41,85.0,2012
483,Manaus,Portuguese,Vitória Setúbal,28-09-83,1.74,Cristiano,BRA,64.0,M,Criciúma,42,67.0,2012
484,Mairum,Portuguese,Vitória Setúbal,23-02-81,1.81,Ney Santos,BRA,68.0,D,Sporting Braga,43,81.0,2012
485,Almada,Portuguese,Vitória Setúbal,15-09-94,1.73,Ricardo Horta,POR,77.0,F,Benfica,44,61.0,2012
486,Meixomil,Portuguese,Vitória Setúbal,18-03-88,1.79,Jorginho Sousa,POR,90.0,F,Aliados Lordelo,45,75.0,2012
487,Setúbal,Portuguese,Vitória Setúbal,25-04-94,1.84,Rúben Vezo,POR,94.0,D,None,46,76.0,2012
488,Kinshasa,Portuguese,Vitória Setúbal,04-03-81,1.9,Ariza Makukula,POR,99.0,F,Karşıyaka,47,85.0,2012
0,Phalsbourg,Portuguese,Académica,03-08-79,1.87,Romuald Peiser,FRA,1.0,G,Naval,1,79,2013
1,Braga,Portuguese,Académica,23-12-86,1.8,João Dias,POR,2.0,D,Trofense,2,70,2013
2,Vila Verde,Portuguese,Académica,08-05-91,1.88,Aníbal,POR,3.0,D,Sporting Braga,3,84,2013
3,Algiers,Portuguese,Académica,02-09-86,1.87,Rafik Halliche,ALG,5.0,D,Fulham,5,77,2013
4,Serrinha,Portuguese,Académica,31-12-87,1.84,Djavan,BRA,6.0,D,Corinthians Alagoano,6,72,2013
5,Lisbon,Portuguese,Académica,26-04-83,1.66,Marinho,POR,7.0,M,Naval,7,62,2013
6,Salvador,Portuguese,Académica,26-02-85,1.73,Makalele,BRA,8.0,M,ABC,8,65,2013
7,Bissau,Portuguese,Académica,09-01-86,1.75,Ivanildo,GNB,10.0,F,Olhanense,10,70,2013
8,Porto Esperidão,Portuguese,Académica,01-02-89,1.85,Manoel,BRA,11.0,F,Grêmio Anápolis,11,75,2013
9,Póvoa do Varzim,Portuguese,Académica,06-07-82,1.9,Ricardo,POR,12.0,G,Varzim,12,84,2013
10,Covilhã,Portuguese,Académica,13-05-83,1.85,João Real,POR,13.0,D,Naval,13,83,2013
11,Esposende,Portuguese,Académica,28-07-91,1.85,Rafael Lopes,POR,16.0,F,Penafiel,16,75,2013
12,Dakar,Portuguese,Académica,20-02-89,1.85,Moussa Guèye,SEN,18.0,F,Metz,18,78,2013
13,Mato Grosso do Sul,Portuguese,Académica,24-02-90,1.75,Cleyton,BRA,20.0,M,Corinthians Alagoano,20,60,2013
14,Pedro Leopoldo,Portuguese,Académica,13-07-88,1.82,Marcos Paulo,BRA,21.0,M,União de Leiria,21,70,2013
15,Aveiro,Portuguese,Académica,23-09-84,1.76,Diogo Valente,POR,23.0,M,CFR Cluj,23,74,2013
16,Penafiel,Portuguese,Académica,14-11-92,1.87,Fábio Santos,POR,24.0,G,None,24,80,2013
17,Figueira da Foz,Portuguese,Académica,19-08-91,1.8,Paulo Grilo,POR,25.0,M,Sporting Covilhã,25,72,2013
18,Viseu,Portuguese,Académica,19-03-82,1.77,Nuno Piloto,POR,28.0,M,Olhanense,28,73,2013
19,Akwa,Portuguese,Académica,20-04-88,1.92,John Ogu,NGA,30.0,M,União de Leiria,30,84,2013
20,São Paulo,Portuguese,Académica,17-11-85,1.85,Reiner Ferreira,BRA,35.0,D,Corinthians Alagoano,35,74,2013
21,Sion,Portuguese,Académica,22-02-94,1.92,Elton Monteiro,SUI,63.0,D,Club Brugge,41,85,2013
22,Lourinhã,Portuguese,Académica,02-08-85,1.76,Fernando Alexandre,POR,65.0,D,Olhanense,42,76,2013
23,Vila do Conde,Portuguese,Académica,11-11-91,1.66,Salvador Agra,POR,77.0,F,Sporting Braga,43,60,2013
24,Goiânia,Portuguese,Académica,13-10-87,1.74,Marcelo Goiano,BRA,87.0,D,Grêmio Anápolis,44,66,2013
25,Abidjan,Portuguese,Académica,21-01-93,1.8,Judikael Magique,CIV,99.0,M,None,45,75,2013
26,Penafiel,Portuguese,Arouca,03-01-87,1.8,Luís Dias,POR,2.0,D,Penafiel,2,78,2013
27,Braga,Portuguese,Arouca,18-08-83,1.89,Miguel Oliveira,POR,4.0,D,Moreirense,4,85,2013
28,Abadiño,Portuguese,Arouca,16-02-83,1.83,Ustaritz,ESP,5.0,D,Dinamo Tbilisi,5,75,2013
29,Versailles,Portuguese,Arouca,15-05-90,1.79,David Simão,POR,7.0,M,Benfica,7,81,2013
30,Vila Nova de Gaia,Portuguese,Arouca,31-03-91,1.83,André Claro,POR,8.0,F,Famalicão,8,75,2013
31,Sarajevo,Portuguese,Arouca,11-01-89,1.81,Bruno Amaro,POR,9.0,M,Vitória Setúbal,9,76,2013
32,Felgueiras,Portuguese,Arouca,30-06-85,1.68,Carlos Pintassilgo,POR,10.0,M,Moreirense,10,68,2013
33,Barcelona,Portuguese,Arouca,03-12-92,1.73,Cristian Ceballos,ESP,11.0,M,Tottenham H,11,67,2013
34,Matosinhos,Portuguese,Arouca,31-01-85,1.84,Rui Sacramento,POR,12.0,G,Leixões,12,84,2013
35,Lyon,Portuguese,Arouca,26-09-87,1.8,Mika,POR,13.0,D,Feirense,13,75,2013
36,Rio de Janeiro,Portuguese,Arouca,12-08-80,1.86,Cássio,BRA,16.0,G,Sporting Braga,16,79,2013
37,Porto,Portuguese,Arouca,28-11-88,1.8,Roberto,POR,17.0,F,Naval,17,75,2013
38,Marseille,Portuguese,Arouca,08-03-85,1.89,Lassad Nouioui,TUN,21.0,F,Celtic,21,78,2013
39,Barcelos,Portuguese,Arouca,17-10-86,1.86,Tinoco,POR,22.0,D,Naval,22,75,2013
40,Porto,Portuguese,Arouca,09-05-85,1.76,Hugo Monteiro,POR,23.0,F,Gondomar,23,71,2013
41,Caldes de Malavella,Portuguese,Arouca,01-01-92,1.75,Iván Balliu,ESP,25.0,D,Barcelona B,25,68,2013
42,Vila Pouca de Aguiar,Portuguese,Arouca,29-05-87,1.86,Rui Sampaio,POR,35.0,M,Cagliari,35,75,2013
43,Diadema,Portuguese,Arouca,14-01-84,1.85,Diego Galo,BRA,44.0,D,Oliveirense,41,79,2013
44,Bingerville,Portuguese,Arouca,05-07-89,1.8,Stéphane Dasse,BFA,47.0,D,Atlético CP,42,70,2013
45,Covilhã,Portuguese,Arouca,23-11-87,1.81,Nuno Coelho,POR,66.0,M,Benfica,43,73,2013
46,Trofa,Portuguese,Arouca,21-02-90,1.76,Sérginho,POR,77.0,F,Beira-Mar,44,72,2013
47,Goiânia,Portuguese,Arouca,30-12-88,1.81,Soares,BRA,80.0,M,Rio Ave,45,76,2013
48,Arouca,Portuguese,Arouca,15-02-96,1.82,Tucka,POR,90.0,F,None,46,80,2013
49,Massimina,Portuguese,Arouca,24-12-92,1.85,Salim Cissé,GUI,92.0,F,Sporting CP,47,74,2013
50,Santa Maria da Feira,Portuguese,Arouca,04-03-93,1.84,Igor Rocha,POR,99.0,G,Nacional [POR],48,78,2013
51,Stoke-on-Trent,Portuguese,Belenenses,11-05-86,1.9,Matt Jones,ENG,1.0,G,União da Madeira,1,83,2013
52,Porto,Portuguese,Belenenses,14-08-93,1.8,André Teixeira,POR,2.0,D,FC Porto,2,73,2013
53,Nossa Senhora da Luz,Portuguese,Belenenses,05-01-88,1.84,Kay,CPV,3.0,D,Operário,3,83,2013
54,Carnaxide,Portuguese,Belenenses,12-02-83,1.75,Duarte Machado,POR,4.0,D,Fátima,4,73,2013
55,Setúbal,Portuguese,Belenenses,30-04-87,1.85,João Meira,POR,6.0,D,Atlético CP,6,78,2013
56,Reykjavik,Portuguese,Belenenses,13-07-81,1.86,Helgi Daníelsson,ISL,8.0,M,AIK,8,76,2013
57,Vila Franca de Xira,Portuguese,Belenenses,29-03-84,1.92,Tiago Caeiro,POR,9.0,F,Atlético CP,9,82,2013
58,Lisbon,Portuguese,Belenenses,02-06-93,1.7,Tiago Silva,POR,10.0,M,None,10,71,2013
59,Luanda,Portuguese,Belenenses,27-03-90,1.69,Fredy,POR,11.0,F,None,11,69,2013
60,Lisbon,Portuguese,Belenenses,11-02-82,1.92,João Afonso,POR,13.0,D,Mafra,13,87,2013
61,Viseu,Portuguese,Belenenses,20-11-86,1.83,Fernando Ferreira,POR,14.0,M,Tondela,14,78,2013
62,Guimarães,Portuguese,Belenenses,06-10-92,1.73,Káká,POR,15.0,D,Vitória Guimarães,15,64,2013
63,Matosinhos,Portuguese,Belenenses,05-08-82,1.82,Bruno China,POR,16.0,M,Académica,16,75,2013
64,Almada,Portuguese,Belenenses,04-02-94,1.83,Fábio Sturgeon,POR,17.0,M,None,17,78,2013
65,Maia,Portuguese,Belenenses,02-05-91,1.81,Geraldes,POR,18.0,D,İstanbul BB,18,70,2013
66,São Vicente,Portuguese,Belenenses,04-10-89,1.86,Rambé,CPV,19.0,F,Pinhalnovense,19,83,2013
67,Lisbon,Portuguese,Belenenses,27-09-90,1.78,Filipe Ferreira,POR,20.0,D,Atlético CP,20,70,2013
68,Oeiras,Portuguese,Belenenses,05-01-89,1.89,Rudy,POR,22.0,F,Deportivo La Coruña,22,77,2013
69,Rekyjavik,Portuguese,Belenenses,18-08-88,1.88,Eggert Jónsson,ISL,24.0,M,Wolverhampton W,24,72,2013
70,Figueira de Castelo Rodrigo,Portuguese,Belenenses,04-05-86,1.76,João Pedro,POR,27.0,F,Sporting Braga,27,70,2013
71,Lisbon,Portuguese,Belenenses,09-10-86,1.82,Gonçalo Brandão,POR,28.0,D,Parma,28,72,2013
72,Leoben,Portuguese,Belenenses,09-08-81,1.85,Roland Linz,AUT,29.0,F,Muangthong U,29,72,2013
73,Setúbal,Portuguese,Belenenses,18-04-94,1.74,Luís Cortez,POR,38.0,M,Torreense,38,71,2013
74,Santa Margarida,Portuguese,Belenenses,08-05-91,1.89,Deyverson,BRA,66.0,F,Benfica,41,82,2013
75,Lisbon,Portuguese,Belenenses,13-01-89,1.78,Miguel Rosa,POR,70.0,M,Benfica,42,67,2013
76,Lourinhã,Portuguese,Belenenses,03-11-93,1.92,Rafael Veloso,POR,76.0,G,Sporting CP,43,80,2013
77,Lisbon,Portuguese,Belenenses,17-06-85,1.84,Filipe Mendes,POR,77.0,G,Lousada,44,78,2013
78,Villa Hayes,Portuguese,Belenenses,07-01-93,1.68,Jorge Rojas,PAR,81.0,F,Benfica,45,65,2013
79,Leme,Portuguese,Benfica,25-01-81,1.92,Artur,BRA,1.0,G,Sporting Braga,1,90,2013
80,Toronto,Portuguese,Benfica,11-01-87,1.95,Steven Vitória,POR,3.0,D,Estoril,3,86,2013
81,Amparo,Portuguese,Benfica,13-02-81,1.93,Luisão,BRA,4.0,D,Cruzeiro,4,95,2013
82,Belgrade,Portuguese,Benfica,14-08-88,1.85,Ljubomir Fejsa,SRB,5.0,M,Olympiakos,5,78,2013
83,Lisbon,Portuguese,Benfica,27-01-85,1.78,Rúben Amorim,POR,6.0,M,Belenenses,6,73,2013
84,Campo 9,Portuguese,Benfica,20-05-83,1.93,Óscar Cardozo,PAR,7.0,F,Newell's Old Boys,7,87,2013
85,Belgrade,Portuguese,Benfica,05-12-88,1.78,Miralem Sulejmani,SRB,8.0,F,Ajax,8,68,2013
86,Mendoza,Portuguese,Benfica,03-05-91,1.85,Rogelio Funes Mori,ARG,9.0,F,River Plate,9,74,2013
87,Obrenovac,Portuguese,Benfica,30-01-92,1.76,Filip Djuričić,SRB,10.0,M,SC Heerenveen,10,72,2013
88,Monte Alegre,Portuguese,Benfica,11-05-83,1.79,Lima,BRA,11.0,F,Sporting Braga,11,82,2013
89,Mirandela,Portuguese,Benfica,29-06-78,1.84,Paulo Lopes,POR,13.0,G,Feirense,13,76,2013
90,Montevideo,Portuguese,Benfica,08-06-84,1.73,Maximiliano Pereira,URU,14.0,D,Defensor Sporting,14,70,2013
91,Florianapolis,Portuguese,Benfica,28-04-86,1.84,Guilherme Siqueira,BRA,16.0,M,Granada,16,76,2013
92,Avellaneda,Portuguese,Benfica,13-05-90,1.73,Eduardo Salvio,ARG,18.0,F,Atlético Madrid,18,76,2013
93,Rio de Janeiro,Portuguese,Benfica,06-03-91,1.8,Rodrigo Moreno,ESP,19.0,F,Real Madrid B,19,74,2013
94,San Martín,Portuguese,Benfica,23-02-88,1.73,Nicolás Gaitán,ARG,20.0,M,Boca Juniors,20,67,2013
95,Rosario,Portuguese,Benfica,10-10-86,1.89,Ezequiel Garay,ARG,24.0,D,Real Madrid,24,83,2013
96,Lisbon,Portuguese,Benfica,28-09-87,1.78,Sílvio,POR,28.0,D,Atlético Madrid,28,72,2013
97,Porto,Portuguese,Benfica,30-07-93,1.88,André Gomes,POR,30.0,M,Boavista,30,83,2013
98,Florianópolis,Portuguese,Benfica,29-03-86,1.92,Jardel,BRA,33.0,D,Desportivo Brasil,33,85,2013
99,Lisbon,Portuguese,Benfica,10-09-90,1.86,André Almeida,POR,34.0,D,Belenenses,34,75,2013
100,Mendoza,Portuguese,Benfica,22-02-86,1.77,Enzo Pérez,ARG,35.0,M,Estudiantes (LP),35,71,2013
101,kofja Loka,Portuguese,Benfica,07-01-93,1.85,Jan Oblak,SVN,41.0,G,Olimpija Ljubljana,41,77,2013
102,Belgrade,Portuguese,Benfica,02-03-94,1.72,Lazar Marković,SRB,50.0,M,Partizan Belgrade,42,60,2013
103,Lisbon,Portuguese,Benfica,04-11-94,1.91,Bruno Varela,POR,52.0,G,None,43,84,2013
104,Luanda,Portuguese,Benfica,12-01-94,1.78,Hélder Costa,POR,67.0,F,None,44,73,2013
105,Barreiro,Portuguese,Benfica,27-05-94,1.8,João Cancelo,POR,70.0,D,None,45,66,2013
106,Odivelas,Portuguese,Benfica,24-04-92,1.81,Ruben Pinto,POR,77.0,M,None,46,69,2013
107,Lisbon,Portuguese,Benfica,23-03-90,1.81,Rui Fonte,POR,83.0,F,Espanyol,47,73,2013
108,Vialonga,Portuguese,Benfica,18-10-93,1.75,Ivan Cavaleiro,POR,90.0,F,Alverca,48,73,2013
109,Västerås,Portuguese,Benfica,17-07-94,1.87,Victor Lindelöf,SWE,92.0,D,Västerås SK,49,82,2013
110,Lisbon,Portuguese,Benfica,10-08-94,1.73,Bernardo Silva,POR,94.0,M,None,50,62,2013
111,Araruna,Portuguese,Estoril,06-06-86,1.85,Vagner,BRA,1.0,G,Desportivo Brasil,1,80,2013
112,Tours,Portuguese,Estoril,02-03-88,1.88,Yohan Tavares,FRA,2.0,D,Standard Liège,2,79,2013
113,São João da Madeira,Portuguese,Estoril,24-09-82,1.88,Bruno Miguel,POR,4.0,D,Astra Ploieşti,4,84,2013
114,Mesópolis,Portuguese,Estoril,31-07-88,1.75,Anderson Luis,BRA,5.0,D,Figueirense,5,71,2013
115,Oeiras,Portuguese,Estoril,29-07-86,1.75,Tiago Gomes,POR,6.0,D,Belenenses,6,70,2013
116,Madrid,Portuguese,Estoril,13-05-85,1.82,Javier Balboa,EQG,7.0,M,Beira-Mar,7,74,2013
117,Espinho,Portuguese,Estoril,12-08-84,1.85,Filipe Gonçalves,POR,8.0,M,Moreirense,8,71,2013
118,Bissau,Portuguese,Estoril,23-02-91,1.74,Gerso,GNB,10.0,F,Académica,10,67,2013
119,Ipatinga,Portuguese,Estoril,09-03-92,1.84,João Pedro,BRA,11.0,M,Desportivo Brasil,11,73,2013
120,Lisbon,Portuguese,Estoril,09-04-87,1.68,Mano,POR,12.0,M,Levadiakos,12,60,2013
121,Lamego,Portuguese,Estoril,15-11-86,1.84,Gonçalo,POR,13.0,D,Académica,13,79,2013
122,Porto,Portuguese,Estoril,29-12-87,1.9,João Pedro,POR,14.0,D,Desportivo das Aves,14,86,2013
123,Blumenau,Portuguese,Estoril,23-08-86,1.79,Evandro Goebel,BRA,15.0,M,Desportivo Brasil,15,65,2013
124,Salvador,Portuguese,Estoril,08-06-92,1.8,Sebá,BRA,19.0,F,Cruzeiro,19,73,2013
125,Lisbon,Portuguese,Estoril,06-09-82,1.75,Carlitos,POR,20.0,M,Hannover 96,20,72,2013
126,Lisbon,Portuguese,Estoril,24-01-86,1.82,Emídio Rafael,POR,22.0,D,Platanias,22,73,2013
127,Santa Comba Dão,Portuguese,Estoril,24-05-86,1.83,João Coimbra,POR,23.0,M,Marítimo,23,82,2013
128,Salvaterra de Magos,Portuguese,Estoril,18-10-95,1.74,Rui Caniço,POR,24.0,F,Benfica,24,80,2013
129,Lagos [POR],Portuguese,Estoril,21-01-90,1.77,Diogo Amado,POR,25.0,M,Sheffield W,25,72,2013
130,Portimão,Portuguese,Estoril,06-05-86,1.86,Rúben Fernandes,POR,26.0,D,Portimonense,26,75,2013
131,São Gonçalo do Sapucaí,Portuguese,Estoril,27-09-93,1.88,Luiz Phellype,BRA,28.0,F,Desportivo Brasil,28,86,2013
132,Alcabideche,Portuguese,Estoril,26-11-94,1.72,Ricardo Vaz,POR,32.0,F,None,32,68,2013
133,,Portuguese,Estoril,28-05-94,1.82,João Manuel,POR,33.0,G,Belenenses,33,78,2013
134,,Portuguese,Estoril,07-07-95,1.78,Rúben,POR,37.0,G,None,37,72,2013
135,Praia,Portuguese,Estoril,27-07-85,1.8,Babanco,CPV,55.0,M,Olhanense,41,74,2013
136,Moreira de Cónegos,Portuguese,Estoril,27-01-90,1.83,Ricardo Ribeiro,POR,87.0,G,Moreirense,42,73,2013
137,Curitiba,Portuguese,Estoril,19-08-86,1.81,Bruno Lopes,BRA,99.0,F,Grêmio Anápolis,43,75,2013
138,Xaxim,Portuguese,Gil Vicente,12-03-83,1.87,Adriano Fachini,BRA,1.0,G,União da Madeira,1,78,2013
139,,Portuguese,Gil Vicente,18-06-88,1.7,Gabriel,BRA,2.0,D,Penafiel,2,65,2013
140,Viseu,Portuguese,Gil Vicente,11-11-85,1.81,Vítor Vinha,POR,3.0,M,Olhanense,3,71,2013
141,Bauru,Portuguese,Gil Vicente,28-06-85,1.89,Halisson,BRA,4.0,D,Noroeste,4,82,2013
142,Lamego,Portuguese,Gil Vicente,10-06-92,1.76,Luís Martins,POR,5.0,D,Benfica,5,65,2013
143,Braga,Portuguese,Gil Vicente,29-03-87,1.85,Daniel Faira,POR,6.0,D,None,6,78,2013
144,Lagos,Portuguese,Gil Vicente,22-02-90,1.73,Diogo Viana,POR,7.0,F,Penafiel,7,64,2013
145,Braga,Portuguese,Gil Vicente,01-09-87,1.8,Pedró,POR,8.0,M,Freamunde,8,75,2013
146,Lagos,Portuguese,Gil Vicente,07-05-92,1.95,Simy Nwankwo,NGA,9.0,F,Portimonense,9,70,2013
147,Santos,Portuguese,Gil Vicente,07-07-84,1.8,Bruno Moraes,BRA,10.0,F,Újpest,10,72,2013
148,Tbilisi,Portuguese,Gil Vicente,03-10-91,1.78,Avtandil Ebralidze,GEO,11.0,M,Oliveirense,11,70,2013
149,Moita,Portuguese,Gil Vicente,16-11-87,1.78,Brito,CPV,13.0,F,Torreense,13,68,2013
150,São Paulo,Portuguese,Gil Vicente,09-01-81,1.86,Danielson,BRA,14.0,D,Omonia Nicosia,14,75,2013
151,Albufeira,Portuguese,Gil Vicente,09-07-90,1.79,Leandro Pimenta,POR,17.0,M,Benfica,17,73,2013
152,Bamako,Portuguese,Gil Vicente,13-11-85,1.8,Alphousseyni Keita,MLI,19.0,M,Académica,19,74,2013
153,São Bartolomeu de Messines,Portuguese,Gil Vicente,29-03-92,1.74,Vítor Gonçalves,POR,20.0,M,Portimonense,20,70,2013
154,Paredes,Portuguese,Gil Vicente,20-04-91,1.65,Caetano,POR,21.0,F,Paços de Ferreira,21,56,2013
155,Mindelo,Portuguese,Gil Vicente,10-04-93,1.92,Pecks,CPV,23.0,D,Batuque,23,82,2013
156,Guimarães,Portuguese,Gil Vicente,12-05-80,1.82,César Peixoto,POR,25.0,M,Benfica,25,73,2013
157,São Paulo,Portuguese,Gil Vicente,30-12-88,1.84,Luan,BRA,26.0,M,Audax-SP,26,84,2013
158,Matosinhos,Portuguese,Gil Vicente,29-09-92,1.85,Luís Silva,POR,27.0,M,Sporting Braga,27,75,2013
159,Hendersonville,Portuguese,Gil Vicente,20-05-87,1.91,Caleb Patterson-Sewell,USA,28.0,G,Vitória Setúbal,28,91,2013
160,,Portuguese,Gil Vicente,03-05-96,1.8,Ivan Cruz,CPV,41.0,G,None,41,65,2013
161,Abidjan,Portuguese,Gil Vicente,28-05-93,1.78,Alphonse,CIV,42.0,M,Mirandela,42,73,2013
162,Barcelos,Portuguese,Gil Vicente,09-11-92,1.87,Paulinho,POR,45.0,F,Trofense,43,75,2013
163,Barcelos,Portuguese,Gil Vicente,25-07-88,1.78,Hugo Vieira,POR,70.0,F,Sporting Braga,44,72,2013
164,Lisbon,Portuguese,Gil Vicente,09-09-85,1.83,João Vilela,POR,77.0,M,Tractor Sazi,45,78,2013
165,Porto Alegre,Portuguese,Gil Vicente,08-01-82,1.71,Cláudio Pitbull,BRA,87.0,F,Bahia,46,78,2013
166,,Portuguese,Gil Vicente,28-03-96,1.91,Júlio Neiva,POR,90.0,G,Marinhas,47,71,2013
