,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
45,Gostivar,German,Bayer Leverkusen,16-03-91,1.83,Admir Mehmedi,SUI,14,F,Freiburg,14,77,2015
46,Zagreb,German,Bayer Leverkusen,28-11-95,1.88,Tin Jedvaj,CRO,16,D,Roma,16,78,2015
47,Gliwice,German,Bayer Leverkusen,01-02-87,1.91,Sebastian Boenisch,POL,17,D,Werder Bremen,17,86,2015
48,Fortaleza,German,Bayer Leverkusen,20-07-93,1.76,Wendell,BRA,18,D,Grêmio,18,66,2015
49,Bremen,German,Bayer Leverkusen,02-05-96,1.83,Julian Brandt,GER,19,M,Wolfsburg,19,80,2015
50,Santiago,German,Bayer Leverkusen,17-04-89,1.72,Charles Aránguiz,CHI,20,M,Internacional,20,67,2015
51,Ravensburg,German,Bayer Leverkusen,21-07-89,1.86,Ömer Toprak,TUR,21,D,Freiburg,21,81,2015
52,Stuttgart,German,Bayer Leverkusen,01-10-81,1.94,David Yelldell,USA,22,G,Duisburg,22,85,2015
53,Solingen,German,Bayer Leverkusen,19-02-91,1.9,Christoph Kramer,GER,23,M,Fortuna Düsseldorf,23,73,2015
54,Vukovar,German,Bayer Leverkusen,11-01-84,1.95,Dario Kreić,CRO,25,G,Mainz,25,89,2015
55,Brisbane,German,Bayer Leverkusen,05-10-88,1.79,Robbie Kruse,AUS,27,F,Fortuna Düsseldorf,27,72,2015
56,,German,Bayer Leverkusen,22-01-98,1.85,Joël Abu Hanna,GER,31,D,None,31,74,2015
57,Reutlingen,German,Bayer Leverkusen,19-02-97,1.75,Patrik Dalto,CRO,32,F,RB Leipzig,32,62,2015
58,Essen,German,Bayer Leverkusen,18-04-97,1.83,Lukas Boeder,GER,33,D,Schalke,33,74,2015
59,Solingen,German,Bayer Leverkusen,18-01-97,1.82,Robin Becker,GER,34,D,None,34,72,2015
60,Mykolaiv,German,Bayer Leverkusen,22-01-94,1.79,Vladlen Yurchenko,UKR,35,M,Shakhtar Donetsk-2,35,64,2015
61,Düsseldorf,German,Bayer Leverkusen,24-03-96,1.8,Marlon Frey,GER,37,M,None,37,78,2015
62,Berlin,German,Bayer Leverkusen,08-04-90,1.83,Karim Bellarabi,GER,38,M,Eintracht Braunschweig,38,72,2015
63,Bocholt,German,Bayer Leverkusen,23-02-97,1.81,Benjamin Henrichs,GER,39,M,None,39,74,2015
64,Solingen,German,Bayer Leverkusen,09-10-90,1.8,Kevin Kampl,SVN,44,M,Borussia Dortmund,41,63,2015
65,Gelsenkirchen,German,Bayern Munich,27-03-86,1.92,Manuel Neuer,GER,1,G,Schalke,1,90,2015
66,Esslingen,German,Bayern Munich,24-04-87,1.86,Serdar Taşçı,GER,4,D,Spartak Moscow,4,80,2015
67,Courcouronnes,German,Bayern Munich,17-04-87,1.9,Mehdi Benatia,MAR,5,D,Roma,5,88,2015
68,Bari,German,Bayern Munich,11-04-91,1.65,Thiago Alcántara,ESP,6,M,Barcelona,6,60,2015
69,Boulogne-sur-Mer,German,Bayern Munich,01-04-83,1.7,Franck Ribéry,FRA,7,M,Marseille,7,73,2015
70,Lizarra,German,Bayern Munich,02-09-88,1.9,Javi Martínez,ESP,8,M,Athletic Bilbao,8,81,2015
71,Warsaw,German,Bayern Munich,21-08-88,1.81,Robert Lewandowski,POL,9,F,Borussia Dortmund,9,79,2015
72,Bedum,German,Bayern Munich,23-01-84,1.81,Arjen Robben,NED,10,F,Real Madrid,10,75,2015
73,Sapucaia do Sul,German,Bayern Munich,14-09-90,1.7,Douglas Costa,BRA,11,M,Shakhtar Donetsk,11,63,2015
74,Londrina,German,Bayern Munich,07-09-85,1.72,Rafinha,BRA,13,D,Genoa,13,68,2015
75,Tolosa,German,Bayern Munich,25-11-81,1.83,Xabi Alonso,ESP,14,M,Real Madrid,14,75,2015
76,Berlin,German,Bayern Munich,03-09-88,1.92,Jérôme Boateng,GER,17,D,Manchester C,17,90,2015
77,Valencia,German,Bayern Munich,01-03-93,1.72,Juan Bernat,ESP,18,D,Valencia,18,67,2015
78,Memmingen,German,Bayern Munich,03-06-92,1.76,Mario Götze,GER,19,M,Borussia Dortmund,19,64,2015
79,Frankfurt am Main,German,Bayern Munich,11-10-90,1.79,Sebastian Rode,GER,20,M,Eintracht Frankfurt,20,67,2015
80,Munich,German,Bayern Munich,11-11-83,1.7,Philipp Lahm,GER,21,D,None,21,62,2015
81,Dresden,German,Bayern Munich,18-03-81,1.94,Tom Starke,GER,22,G,1899 Hoffenheim,22,91,2015
82,Santiago,German,Bayern Munich,22-05-87,1.81,Arturo Vidal,CHI,23,M,Juventus,23,74,2015
83,Weilheim in Oberbayern,German,Bayern Munich,13-09-89,1.86,Thomas Müller,GER,25,F,None,25,74,2015
84,Schorndorf,German,Bayern Munich,03-08-88,1.92,Sven Ulreich,GER,26,G,Stuttgart,26,84,2015
85,Vienna,German,Bayern Munich,24-06-92,1.75,David Alaba,AUT,27,D,Austria Vienna (A),27,70,2015
86,Memmingen,German,Bayern Munich,13-03-89,1.89,Holger Badstuber,GER,28,D,None,28,78,2015
87,Paris,German,Bayern Munich,13-06-96,1.78,Kingsley Coman,FRA,29,M,Juventus,29,71,2015
88,Rottweil,German,Bayern Munich,08-02-95,1.76,Joshua Kimmich,GER,32,M,Stuttgart,32,68,2015
89,Brčko,German,Bayern Munich,23-03-95,1.93,Ivan Lučić,AUT,33,G,Ried,33,92,2015
90,Gräfelfing,German,Bayern Munich,03-03-94,1.82,Patrick Weihrauch,GER,36,F,B Mönchengladbach,36,73,2015
91,Tampa,German,Bayern Munich,06-06-95,1.72,Julian Green,USA,37,M,None,37,60,2015
92,Dachau,German,Bayern Munich,07-07-92,1.82,Philipp Steinhart,GER,39,D,1860 Munich,39,70,2015
93,Munich,German,Bayern Munich,05-06-98,1.8,Fabian Benko,GER,40,M,None,40,80,2015
94,Munich,German,Bayern Munich,07-07-96,1.85,Milo Pantović,SRB,41,F,None,41,70,2015
95,Dietz,German,Borussia Dortmund,06-08-80,1.88,Roman Weidenfeller,GER,1,G,Kaiserslautern,1,85,2015
96,Ljubljana,German,Borussia Dortmund,14-01-96,1.9,Jon Gorenc Stanković,SVN,2,D,Domale,2,78,2015
97,Seoul,German,Borussia Dortmund,16-01-87,1.76,Park Joo-Ho,KOR,3,D,Mainz,3,71,2015
98,Banja Luka,German,Borussia Dortmund,10-12-88,1.93,Neven Subotić,SRB,4,D,Mainz,4,88,2015
99,Rosenheim,German,Borussia Dortmund,27-04-89,1.85,Sven Bender,GER,6,M,1860 Munich,6,72,2015
100,Gelsenkirchen,German,Borussia Dortmund,24-10-90,1.8,İlkay Gündogan,GER,8,M,Nürnberg,8,70,2015
101,Yerevan,German,Borussia Dortmund,21-01-89,1.74,Henrikh Mkhitaryan,ARM,10,M,Shakhtar Donetsk,10,74,2015
102,Dortmund,German,Borussia Dortmund,31-05-89,1.8,Marco Reus,GER,11,M,B Mönchengladbach,11,75,2015
103,Munich,German,Borussia Dortmund,08-12-92,1.74,Moritz Leitner,GER,14,M,1860 Munich,14,65,2015
104,Bensberg,German,Borussia Dortmund,16-12-88,1.92,Mats Hummels,GER,15,D,Bayern Munich,15,90,2015
105,Laval,German,Borussia Dortmund,18-06-89,1.85,Pierre-Emerick Aubameyang,GAB,17,F,St-Etienne,17,74,2015
106,Lüdenscheid,German,Borussia Dortmund,05-09-88,1.8,Nuri Şahin,TUR,18,M,Real Madrid,18,73,2015
107,Santander de Quilichao,German,Borussia Dortmund,22-01-86,1.85,Adrián Ramos,COL,20,F,Hertha Berlin,20,72,2015
108,Selm,German,Borussia Dortmund,21-12-98,1.84,Patrick Fritsch,GER,21,D,Schalke,21,86,2015
109,Easton,German,Borussia Dortmund,18-09-98,1.73,Christian Pulisic,USA,22,M,Pennsylvania Classics,22,63,2015
110,Hyogo,German,Borussia Dortmund,17-03-89,1.72,Shinji Kagawa,JPN,23,M,Manchester U,23,63,2015
111,Kalamata,German,Borussia Dortmund,09-06-88,1.83,Sokratis Papastathopoulos,GRE,25,D,Werder Bremen,25,82,2015
112,Czechowice- Dziedzice,German,Borussia Dortmund,03-06-85,1.84,Łukasz Piszczek,POL,26,D,Hertha Berlin,26,73,2015
113,Wuppertal,German,Borussia Dortmund,11-06-87,1.7,Gonzalo Castro,GER,27,M,Bayer Leverkusen,27,74,2015
114,March,German,Borussia Dortmund,19-01-94,1.87,Matthias Ginter,GER,28,D,Freiburg,28,82,2015
115,Magdeburg,German,Borussia Dortmund,22-01-88,1.81,Marcel Schmelzer,GER,29,D,Magdeburg,29,74,2015
116,Bottrop,German,Borussia Dortmund,29-05-98,1.7,Felix Passlack,GER,30,M,RW Oberhausen,30,74,2015
117,Bad Aibling,German,Borussia Dortmund,08-09-95,1.86,Julian Weigl,GER,33,M,1860 Munich,33,70,2015
118,Pirmasens,German,Borussia Dortmund,12-05-92,1.83,Eric Durm,GER,37,D,Mainz II,37,73,2015
119,Münsingen,German,Borussia Dortmund,14-11-90,1.85,Roman Bürki,SUI,38,G,Freiburg,38,83,2015
120,Essen,German,Borussia Dortmund,22-01-94,1.91,Hendrik Bonmann,GER,39,G,RW Essen,39,76,2015
121,Morges,German,Borussia Mönchengladbach,17-12-88,1.83,Yann Sommer,SUI,1,G,Basel,1,77,2015
122,Allerød,German,Borussia Mönchengladbach,10-04-96,1.88,Andreas Christensen,DEN,3,D,Chelsea,3,68,2015
123,Heerlen,German,Borussia Mönchengladbach,28-11-81,1.9,Roel Brouwers,NED,4,D,Paderborn,4,81,2015
124,Feldkirchen,German,Borussia Mönchengladbach,07-09-92,1.84,Martin Hinteregger,AUT,5,D,Red Bull Salzburg,5,73,2015
125,Vats,German,Borussia Mönchengladbach,21-06-90,1.86,Håvard Nordtveit,NOR,6,M,Arsenal,6,72,2015
126,Saarbrücken,German,Borussia Mönchengladbach,12-02-91,1.79,Patrick Herrmann,GER,7,M,Saarbrücken,7,69,2015
127,Amuda,German,Borussia Mönchengladbach,01-01-96,1.76,Mahmoud Dahoud,GER,8,M,None,8,76,2015
128,La Louvière,German,Borussia Mönchengladbach,29-03-93,1.74,Thorgan Hazard,BEL,10,M,Chelsea,10,69,2015
129,Fortaleza,German,Borussia Mönchengladbach,28-03-85,1.74,Raffael,BRA,11,F,Dynamo Kyiv,11,69,2015
130,Waghäusel,German,Borussia Mönchengladbach,26-08-88,1.8,Lars Stindl,GER,13,F,Hannover 96,13,73,2015
131,Berlin,German,Borussia Mönchengladbach,01-04-93,1.8,Nico Schulz,GER,14,D,Hertha Berlin,14,78,2015
132,Madrid,German,Borussia Mönchengladbach,16-05-89,1.89,Álvaro Domínguez,ESP,15,D,Atlético Madrid,15,83,2015
133,Villepinte,German,Borussia Mönchengladbach,21-04-88,1.72,Ibrahima Traoré,GUI,16,M,Stuttgart,16,62,2015
134,Gothenburg,German,Borussia Mönchengladbach,24-10-85,1.81,Oscar Wendt,SWE,17,D,FC København,17,83,2015
135,Mülheim an der Ruhr,German,Borussia Mönchengladbach,15-01-95,1.86,Marvin Schulz,GER,18,M,None,18,79,2015
136,Munich,German,Borussia Mönchengladbach,11-12-87,1.83,Fabian Johnson,USA,19,D,1899 Hoffenheim,19,70,2015
137,Zürich,German,Borussia Mönchengladbach,06-02-97,1.79,Djibril Sow,SUI,20,M,Zürich,20,70,2015
138,Bad Dürkheim,German,Borussia Mönchengladbach,22-03-88,1.8,Tobias Sippel,GER,21,G,Kaiserslautern,21,79,2015
139,Heidelberg,German,Borussia Mönchengladbach,14-07-92,1.76,Jonas Hofmann,GER,23,M,Borussia Dortmund,23,65,2015
140,Hoyerswerda,German,Borussia Mönchengladbach,07-04-90,1.77,Tony Jantschke,GER,24,D,None,24,69,2015
141,Essen,German,Borussia Mönchengladbach,21-03-92,1.77,Julian Korb,GER,27,D,None,27,68,2015
142,Otterndorf,German,Borussia Mönchengladbach,13-08-90,1.85,André Hahn,GER,28,F,Augsburg,28,75,2015
143,Zürich,German,Borussia Mönchengladbach,30-09-96,1.88,Nico Elvedi,SUI,30,D,Zürich,30,74,2015
144,Jajce,German,Borussia Mönchengladbach,12-01-93,1.82,Branimir Hrgota,SWE,31,F,Jönköpings Södra IF,31,62,2015
145,Unna,German,Borussia Mönchengladbach,01-08-81,1.94,Christofer Heimeroth,GER,33,G,Schalke,33,91,2015
146,Gnjilane,German,Borussia Mönchengladbach,27-09-92,1.83,Granit Xhaka,SUI,34,M,Basel,34,70,2015
147,Essen,German,Borussia Mönchengladbach,15-10-94,1.7,Marlon Ritter,GER,36,F,RW Essen,36,65,2015
148,Güssing,German,Borussia Mönchengladbach,16-06-80,1.9,Martin  Stranzl,AUT,39,D,Spartak Moscow,39,81,2015
149,Immenstadt/Allgäu,German,SV Darmstadt 98,19-04-83,1.88,Patrick Platins,GER,1,G,Arminia Bielefeld,1,82,2015
150,Heidenheim,German,SV Darmstadt 98,12-01-85,1.75,Michael Stegmayer,GER,3,D,Unterhaching,3,75,2015
151,Heidelberg,German,SV Darmstadt 98,11-12-85,1.83,Aytaç Sulu,TUR,4,D,SCR Altach,4,81,2015
152,Mannheim,German,SV Darmstadt 98,15-04-84,1.95,Benjamin Gorka,GER,5,D,Aalen,5,90,2015
153,Slavonski Brod,German,SV Darmstadt 98,23-05-89,1.86,Mario Vrančić,GER,6,M,Paderborn,6,75,2015
154,Schwäbisch Hall,German,SV Darmstadt 98,16-11-85,1.71,Marco Sailer,GER,7,F,Heidenheim,7,73,2015
155,Karlsruhe,German,SV Darmstadt 98,26-06-88,1.75,Jérôme Gondorf,GER,8,M,Stuttgarter Kickers,8,74,2015
156,Ehringshausen,German,SV Darmstadt 98,27-11-85,1.97,Dominik Stroh-Engel,GER,9,F,Wehen-Wiesbaden,9,90,2015
157,Sulingen,German,SV Darmstadt 98,07-04-86,1.84,Jan Rosenthal,GER,10,M,Eintracht Frankfurt,10,76,2015
158,Wesel,German,SV Darmstadt 98,27-06-89,1.84,Tobias Kempe,GER,11,M,Dynamo Dresden,11,70,2015
159,Szombathely,German,SV Darmstadt 98,08-03-84,1.83,György Garics,AUT,13,D,Bologna,13,76,2015
160,Munich,German,SV Darmstadt 98,29-11-87,1.94,Sandro Wagner,GER,14,F,Hertha Berlin,14,87,2015
161,San José [CRC],German,SV Darmstadt 98,12-09-83,1.85,Junior Díaz,CRC,15,D,Mainz,15,76,2015
162,Ulm,German,SV Darmstadt 98,07-10-88,1.82,Sandro Sirigu,GER,17,D,Heidenheim,17,73,2015
163,Hörstel,German,SV Darmstadt 98,22-11-83,1.91,Peter Niemeyer,GER,18,M,Hertha Berlin,18,83,2015
164,Höxter,German,SV Darmstadt 98,11-02-96,1.87,Felix Platte,GER,19,F,Schalke,19,74,2015
165,Frechen,German,SV Darmstadt 98,19-01-86,1.73,Marcel Heller,GER,20,M,Alemannia Aachen,20,70,2015
166,Gräfelfing,German,SV Darmstadt 98,27-01-89,1.8,Florian Jungwirth,GER,23,M,Bochum,23,76,2015
167,Darmstadt,German,SV Darmstadt 98,28-10-90,1.85,Yannick Stark,GER,25,M,1860 Munich,25,80,2015
168,Kálnica,German,SV Darmstadt 98,26-11-83,1.71,Milan Ivana,SVK,27,M,Wehen-Wiesbaden,27,70,2015
169,Mainz,German,SV Darmstadt 98,31-03-92,1.89,Christian Mathenia,GER,31,G,Mainz,31,75,2015
170,Berlin,German,SV Darmstadt 98,11-07-90,1.72,Fabian Holland,GER,32,D,Hertha Berlin,32,71,2015
171,Desio,German,SV Darmstadt 98,01-02-91,1.82,Luca Caldirola,ITA,33,D,Werder Bremen,33,75,2015
172,Kozhevnikovo,German,SV Darmstadt 98,15-03-90,1.78,Konstantin Rausch,GER,34,M,Stuttgart,34,67,2015
173,Belgrade,German,SV Darmstadt 98,03-02-89,1.95,Slobodan Rajković,SRB,35,D,Hamburg,35,85,2015
174,Groß-Gerau,German,SV Darmstadt 98,02-01-97,1.88,Jan Finger,GER,36,M,None,36,75,2015
175,Groß-Gerau,German,SV Darmstadt 98,30-06-97,1.8,Ali Kazimi,GER,37,M,None,37,68,2015
176,Darmstadt,German,SV Darmstadt 98,12-11-97,1.81,Nick Volk,GER,38,M,None,38,68,2015
177,Darmstadt,German,SV Darmstadt 98,15-03-97,1.92,Noel Wembacher,GER,39,D,None,39,85,2015
178,Wysokie Mazowieckie,German,SV Darmstadt 98,16-06-82,1.9,Łukasz Załuska,POL,40,G,Celtic,40,88,2015
179,Bratislava,German,Eintracht Frankfurt,24-11-89,1.87,Luká Hrádecký,FIN,1,G,Brøndby,1,67,2015
180,Berlin,German,Eintracht Frankfurt,13-01-96,1.8,Yanni Regäsel,GER,2,D,Hertha Berlin,2,72,2015
181,Gelsenkirchen,German,Eintracht Frankfurt,10-11-94,1.78,Kaan Ayhan,TUR,3,D,Schalke,3,68,2015
182,Großauheim,German,Eintracht Frankfurt,04-08-85,1.9,Marco Russ,GER,4,M,Wolfsburg,4,75,2015
183,Callao,German,Eintracht Frankfurt,10-07-89,1.85,Carlos Zambrano,PER,5,D,St Pauli,5,77,2015
184,Bergisch Gladbach,German,Eintracht Frankfurt,12-01-89,1.84,Bastian Oczipka,GER,6,D,Bayer Leverkusen,6,81,2015
185,Engelskirchen,German,Eintracht Frankfurt,01-01-89,1.88,Stefan Reinartz,GER,7,M,Bayer Leverkusen,7,75,2015
186,Miskolc,German,Eintracht Frankfurt,18-04-83,1.72,Szabolcs Huszti,HUN,8,M,Changchun Yatai,8,70,2015
187,Sursee,German,Eintracht Frankfurt,22-02-92,1.85,Haris Seferovic,SUI,9,F,Real Sociedad,9,83,2015
188,Guadalajara,German,Eintracht Frankfurt,21-07-89,1.7,Marco Fabián,MEX,10,M,Guadalajara,10,65,2015
189,Novi Sad,German,Eintracht Frankfurt,08-02-95,1.75,Mijat Gačinović,BIH,11,M,Vojvodina,11,66,2015
190,Linz,German,Eintracht Frankfurt,17-07-90,1.87,Heinz Lindner,AUT,13,G,Austria Vienna,13,80,2015
191,Buchholz,German,Eintracht Frankfurt,17-01-83,1.96,Alexander Meier,GER,14,M,Hamburg,14,84,2015
192,Abidjan,German,Eintracht Frankfurt,17-10-86,1.77,Constant Djakpa,CIV,15,D,Bayer Leverkusen,15,73,2015
193,Munich,German,Eintracht Frankfurt,20-08-87,1.85,Stefan Aigner,GER,16,M,1860 Munich,16,72,2015
194,Waldshut,German,Eintracht Frankfurt,25-02-88,1.89,Johannes Flum,GER,18,M,Freiburg,18,80,2015
195,Chabás,German,Eintracht Frankfurt,16-07-86,1.88,David Abraham,ARG,19,D,1899 Hoffenheim,19,85,2015
196,Shizuoka,German,Eintracht Frankfurt,18-01-84,1.77,Makoto Hasebe,JPN,20,M,Nürnberg,20,65,2015
197,Kassel,German,Eintracht Frankfurt,10-12-95,1.71,Marc Stendera,GER,21,M,None,21,70,2015
198,Frankfurt am Main,German,Eintracht Frankfurt,29-03-90,1.86,Timmy Chandler,USA,22,D,Nürnberg,22,83,2015
199,São Gonçalo,German,Eintracht Frankfurt,10-01-88,1.88,Anderson,BRA,23,D,B Mönchengladbach,23,76,2015
200,Siegen,German,Eintracht Frankfurt,19-05-96,1.77,Luca Waldschmift,GER,24,F,None,24,70,2015
201,Novi Sad,German,Eintracht Frankfurt,20-10-90,1.75,Slobodan Medojević,SRB,25,M,Wolfsburg,25,70,2015
202,Belgrade,German,Eintracht Frankfurt,27-01-91,1.75,Aleksandar Ignjovski,SRB,27,M,Werder Bremen,27,69,2015
203,Gießen,German,Eintracht Frankfurt,06-01-93,1.76,Sonny Kittel,GER,28,M,None,28,64,2015
204,Volgograd,German,Eintracht Frankfurt,17-04-94,1.9,Emil Balayev,AZE,29,G,Neftchi Baku,29,81,2015
205,Rotterdam,German,Eintracht Frankfurt,27-02-92,1.88,Luc Castaignos,NED,30,F,FC Twente,30,78,2015
206,Berlin,German,Eintracht Frankfurt,18-07-88,1.81,Änis Ben-Hatira,TUN,32,M,Hertha Berlin,32,78,2015
207,Frankfurt am Main,German,Eintracht Frankfurt,26-03-96,1.86,Yannick Zummack,GER,33,G,None,33,76,2015
208,Gießen,German,Eintracht Frankfurt,11-10-97,1.82,Nico Rinderknecht,GER,35,M,TSG Wieseck,35,70,2015
209,Frankfurt am Main,German,Eintracht Frankfurt,17-10-97,1.78,Enis Bunjaki,GER,38,F,None,38,74,2015
210,Počátky,German,Hamburger SV,18-10-79,1.92,Jaroslav Drobný,CZE,1,G,Hertha Berlin,1,88,2015
211,Thedinghausen,German,Hamburger SV,20-10-89,1.88,Dennis Diekmeier,GER,2,D,Nürnberg,2,78,2015
212,São Francisco do Conde,German,Hamburger SV,12-05-90,1.83,Cléber,BRA,3,D,Corinthians,3,87,2015
213,Dubrovnik,German,Hamburger SV,18-08-80,1.83,Emir Spahić,BIH,4,D,Bayer Leverkusen,4,77,2015
214,Abidjan,German,Hamburger SV,18-01-87,1.91,Johan Djourou,SUI,5,D,Arsenal,5,83,2015
215,Aschaffenburg,German,Hamburger SV,14-11-86,1.74,Ivo Iličević,CRO,7,M,Kaiserslautern,7,65,2015
216,Erkelenz,German,Hamburger SV,18-09-90,1.74,Lewis Holtby,GER,8,M,Tottenham H,8,66,2015
217,Reutlingen,German,Hamburger SV,08-11-88,1.85,Sven Schipplock,GER,9,F,1899 Hoffenheim,9,79,2015
218,Gladbeck,German,Hamburger SV,15-12-91,1.89,Pierre-Michel Lasogga,GER,10,F,Hertha Berlin,10,88,2015
219,Davor,German,Hamburger SV,14-09-79,1.81,Ivica Olić,CRO,11,F,Wolfsburg,11,85,2015
220,Memmingen,German,Hamburger SV,30-03-94,1.79,Ahmet Arslan,GER,12,M,Lübeck,12,73,2015
221,Goslar,German,Hamburger SV,04-09-86,1.83,Aaron Hunt,GER,14,M,Wolfsburg,14,73,2015
222,Leipzig,German,Hamburger SV,15-01-85,1.9,René Adler,GER,15,G,Bayer Leverkusen,15,85,2015
223,Daugvapils,German,Hamburger SV,13-01-88,1.78,Artjoms Rudņevs,LVA,16,F,Lech Poznań,16,80,2015
224,Lachen,German,Hamburger SV,08-08-92,1.82,Josip Drmić,SUI,18,F,B Mönchengladbach,18,70,2015
225,Bad Oldesloe,German,Hamburger SV,09-06-97,1.82,Dren Feka,GER,19,M,None,19,71,2015
226,Stockholm,German,Hamburger SV,28-07-89,1.86,Albin Ekdal,SWE,20,M,Cagliari,20,82,2015
227,Stockholm,German,Hamburger SV,05-02-91,1.88,Nabil Bahoui,SWE,21,F,Al-Ahli [KSA],21,84,2015
228,Bochum,German,Hamburger SV,05-06-90,1.78,Matthias Ostrzolek,GER,22,D,Augsburg,22,71,2015
229,Graz,German,Hamburger SV,18-04-94,1.9,Michael Gregoritsch,AUT,23,F,Bochum,23,74,2015
230,New York,German,Hamburger SV,14-03-91,1.75,Gotoku Sakai,JPN,24,D,Stuttgart,24,72,2015
231,Hamburg,German,Hamburger SV,16-06-94,1.88,Kerim Carolus,GER,25,D,Victoria Hamburg,25,85,2015
232,Hamburg,German,Hamburger SV,03-03-95,1.75,Philipp Müller,GER,26,F,Wolfsburg,26,68,2015
233,Lohr am Main,German,Hamburger SV,25-09-87,1.75,Nicolai Müller,GER,27,M,Mainz,27,65,2015
234,Düsseldorf,German,Hamburger SV,12-09-94,1.89,Gideon Jung,GER,28,D,RW Oberhausen,28,76,2015
235,Schlieren,German,Hamburger SV,25-03-93,1.9,Andreas Hirzel,SUI,30,G,Vaduz,30,89,2015
236,Kocaeli,German,Hamburger SV,14-03-96,1.87,Batuhan Altıntaş,TUR,33,F,Bursaspor,33,76,2015
237,Lübeck,German,Hamburger SV,23-02-97,1.81,Finn Porath,GER,34,M,Lübeck,34,75,2015
238,Hoyerswerda,German,Hamburger SV,19-04-89,1.86,Tom Mickel,GER,36,G,Greuther Fürth,36,78,2015
239,Pirmasens,German,Hamburger SV,16-07-93,1.77,Ashton Götz,GER,39,D,Hamm,39,74,2015
240,Novi Sad,German,Hamburger SV,26-01-87,1.86,Gojko Kačar,SRB,40,M,Hertha Berlin,40,79,2015
241,,German,Hamburger SV,29-01-92,1.83,Tino Dehmelt,GER,41,M,Dynamo Dresden,41,80,2015
242,Cologne,German,Hannover 96,12-02-89,1.85,Ron-Robert  Zieler,GER,1,G,Manchester U,1,73,2015
243,Aidt Thorsø,German,Hannover 96,23-04-83,1.88,Leon Andreasen,DEN,2,M,Fulham,2,81,2015
244,Stockholm,German,Hannover 96,30-11-90,1.8,Miiko Albornoz,CHI,3,D,Malmö FF,3,80,2015
245,Nagano,German,Hannover 96,12-04-90,1.83,Hiroki Sakai,JPN,4,D,Kashiwa Reysol,4,70,2015
246,Lormont,German,Hannover 96,25-08-90,1.94,Salif Sané,SEN,5,D,Nancy,5,78,2015
247,Munich,German,Hannover 96,25-12-87,1.92,Ceyhun Gülselam,TUR,6,M,Galatasaray,6,88,2015
248,Neryungri,German,Hannover 96,15-12-89,1.81,Edgar Prib,GER,7,M,Greuther Fürth,7,74,2015
249,Berlin,German,Hannover 96,05-12-88,1.7,Manuel Schmiedebach,GER,8,M,Hertha Berlin II,8,70,2015
250,Ruda Śląska,German,Hannover 96,12-06-90,1.84,Artur Sobiech,POL,9,F,Polonia Warszawa,9,75,2015
251,Oita,German,Hannover 96,12-11-89,1.72,Hiroshi Kiyotake,JPN,10,M,Nürnberg,10,63,2015
252,Osnabrück,German,Hannover 96,13-09-92,1.79,Felix Klaus,GER,11,M,Freiburg,11,72,2015
253,Schwabach,German,Hannover 96,03-11-85,1.96,Philipp Tschauner,GER,13,G,St Pauli,13,89,2015
254,Châtenay-Malabry,German,Hannover 96,12-03-97,1.73,Allan Saint-Maximin,FRA,14,F,Monaco,14,67,2015
255,Essen,German,Hannover 96,28-02-93,1.88,Andre Hoffmann,GER,15,D,Duisburg,15,79,2015
256,Mie,German,Hannover 96,06-10-90,1.73,Hotaru Yamaguchi,JPN,16,M,Cerezo Osaka,16,64,2015
257,Copenhagen,German,Hannover 96,13-01-93,1.7,Uffe Bech,DEN,17,F,FC Nordsjælland,17,75,2015
258,Drammen,German,Hannover 96,15-07-96,1.8,Iver Fossum,NOR,18,M,Strømsgodset,18,73,2015
259,Bassum,German,Hannover 96,01-04-83,1.8,Christian Schulz,GER,19,D,Werder Bremen,19,73,2015
260,Americana,German,Hannover 96,15-05-87,1.93,Felipe,BRA,20,D,Standard Liège,20,85,2015
261,Coburg,German,Hannover 96,27-05-95,1.87,Marius Wolf,GER,21,F,1860 Munich,21,73,2015
262,Figueira da Foz,German,Hannover 96,23-05-84,1.91,Hugo Almeida,POR,22,F,Anzhi Makhachkala,22,93,2015
263,Sundbyberg,German,Hannover 96,30-01-92,1.91,Alexander Miloević,SWE,24,D,Beşiktaş,24,82,2015
264,Stuttgart,German,Hannover 96,05-03-94,1.89,Kenan Karaman,TUR,26,F,1899 Hoffenheim,26,78,2015
265,Munich,German,Hannover 96,27-06-93,1.72,Vladimir Ranković,GER,27,D,Bayern Munich,27,65,2015
266,Budapest,German,Hannover 96,09-12-87,1.93,Ádám Szalai,HUN,28,F,1899 Hoffenheim,28,80,2015
267,Singen,German,Hannover 96,29-05-90,1.74,Oliver Sorg,GER,29,D,Freiburg,29,70,2015
268,Ried im Innkreis,German,Hannover 96,07-11-92,1.96,Samuel Radlinger,AUT,30,G,Ried,30,83,2015
269,Olmaliq,German,Hannover 96,20-07-96,1.82,Waldemar Anton,GER,31,D,None,31,66,2015
270,Neustadt am Rübenberge,German,Hannover 96,04-03-96,1.88,Fynn Arkenberg,GER,33,D,Havelse,33,80,2015
271,Stadthagen,German,Hannover 96,15-01-96,1.72,Tim Dierßen,GER,34,M,None,34,64,2015
272,Koraalspecht,German,Hannover 96,21-08-89,1.91,Charlison Benschop,CUW,35,F,Fortuna Düsseldorf,35,90,2015
