,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
145,Edinburgh,Scottish,Hibernian,31-07-86,1.88,Sean Murdoch,SCO,21.0,G,Accrington Stanley,21,74.0,2013
146,Cheadle Hulme,Scottish,Hibernian,08-03-94,1.75,Duncan Watmore,ENG,22.0,F,Sunderland,22,72.0,2013
147,Edinburgh,Scottish,Hibernian,23-09-93,1.87,Jordon Forster,SCO,23.0,D,Celtic,23,76.0,2013
148,Dublin,Scottish,Hibernian,29-12-81,1.78,Paul Heffernan,IRL,24.0,F,Kilmarnock,24,70.0,2013
149,Edinburgh,Scottish,Hibernian,19-04-94,1.8,Sam Stanton,SCO,26.0,M,None,26,64.0,2013
150,Lille,Scottish,Hibernian,05-12-91,1.8,Abdellah Zoubir,FRA,27.0,M,Istres,27,73.0,2013
151,Bellshill,Scottish,Hibernian,26-10-93,1.75,Ross Caldwell,SCO,29.0,F,None,29,75.0,2013
152,Edinburgh,Scottish,Hibernian,23-03-93,1.83,Paul Grant,SCO,31.0,G,None,31,77.0,2013
153,Peckham,Scottish,Hibernian,19-01-88,1.8,Danny Haynes,ENG,33.0,M,Notts Co,33,78.0,2013
154,Edinburgh,Scottish,Hibernian,14-01-93,1.77,Dean Horribine,SCO,34.0,M,None,34,69.0,2013
155,Edinburgh,Scottish,Hibernian,01-08-95,1.78,Jason Cummings,SCO,35.0,F,None,35,68.0,2013
156,Kildare,Scottish,Hibernian,25-08-96,1.85,Cody Mulhall,IRL,37.0,F,Stella Maris,37,74.0,2013
157,Edinburgh,Scottish,Hibernian,14-10-84,1.88,Kevin Thomson,SCO,38.0,M,Middlesbrough,38,72.0,2013
158,Port Seton,Scottish,Hibernian,30-07-95,,Dougie Horne,SCO,41.0,G,None,41,,2013
159,Aberdeen,Scottish,Inverness Caledonian Thistle,19-03-80,1.85,Ryan Esson,SCO,1.0,G,Hereford U,1,79.0,2013
160,Birkenhead,Scottish,Inverness Caledonian Thistle,10-03-85,1.83,David Raven,ENG,2.0,D,Tranmere R,2,72.0,2013
161,Aberdeen,Scottish,Inverness Caledonian Thistle,04-08-91,1.73,Graeme Shinnie,SCO,3.0,D,None,3,63.0,2013
162,Glossop,Scottish,Inverness Caledonian Thistle,27-09-89,1.8,James Vincent,ENG,4.0,M,Kidderminster H,4,70.0,2013
163,Bristol,Scottish,Inverness Caledonian Thistle,16-08-84,1.84,Gary Warren,ENG,5.0,D,Newport Co,5,75.0,2013
164,Bury St Edmunds,Scottish,Inverness Caledonian Thistle,02-09-92,1.83,Josh Meekings,ENG,6.0,D,Ipswich T,6,78.0,2013
165,Corby,Scottish,Inverness Caledonian Thistle,22-10-88,1.75,Billy McKay,NIR,7.0,F,Northampton T,7,64.0,2013
166,Wolverhampton,Scottish,Inverness Caledonian Thistle,20-10-88,1.85,Ross Draper,ENG,8.0,M,Macclesfield T,8,79.0,2013
167,Dublin,Scottish,Inverness Caledonian Thistle,16-06-80,1.85,Richie Foran,IRL,9.0,F,Southend U,9,78.0,2013
168,Dublin,Scottish,Inverness Caledonian Thistle,13-05-91,1.7,Aaron Doran,IRL,10.0,M,Blackburn R,10,76.0,2013
169,Inverness,Scottish,Inverness Caledonian Thistle,11-11-91,1.75,Nick Ross,SCO,11.0,M,None,11,64.0,2013
170,Luton,Scottish,Inverness Caledonian Thistle,10-02-85,1.88,Dean Brill,ENG,12.0,G,Luton T,12,78.0,2013
171,Belfast,Scottish,Inverness Caledonian Thistle,07-09-92,1.83,Daniel Devine,NIR,14.0,D,Fleetwood T,14,70.0,2013
172,Lewisham,Scottish,Inverness Caledonian Thistle,17-10-90,1.78,Marley Watkins,ENG,15.0,M,Hereford U,15,65.0,2013
173,Huyton,Scottish,Inverness Caledonian Thistle,21-11-88,1.85,Greg Tansey,ENG,16.0,M,Stevenage,16,78.0,2013
174,Orpington,Scottish,Inverness Caledonian Thistle,16-04-92,1.83,Ben Greenhalgh,ENG,17.0,M,Maidstone U,17,71.0,2013
175,Liverpool,Scottish,Inverness Caledonian Thistle,11-10-85,1.8,Carl Tremarco,ENG,18.0,D,Macclesfield T,18,78.0,2013
176,Wigan,Scottish,Inverness Caledonian Thistle,25-01-88,1.75,Danny Williams,ENG,19.0,M,Kendal T,19,69.0,2013
177,Inverness,Scottish,Inverness Caledonian Thistle,12-10-94,1.78,Liam Polworth,SCO,20.0,M,None,20,70.0,2013
178,Dublin,Scottish,Inverness Caledonian Thistle,04-05-94,1.73,Conor Pepper,IRL,21.0,M,St Patrick's Ath,21,76.0,2013
179,Macduff,Scottish,Inverness Caledonian Thistle,01-07-94,,Matthew Cooper,SCO,22.0,M,Aberdeen,22,,2013
180,Grimsby,Scottish,Inverness Caledonian Thistle,10-12-93,,Nick Draper,ENG,31.0,G,Lincoln C,31,,2013
181,Aberdeen,Scottish,Inverness Caledonian Thistle,08-01-95,,Jay Cheyne,SCO,32.0,M,None,32,,2013
182,Inverness,Scottish,Inverness Caledonian Thistle,01-09-94,,Calum Howarth,SCO,33.0,D,None,33,,2013
183,Aberdeen,Scottish,Inverness Caledonian Thistle,07-06-96,1.83,Jason Brown,SCO,34.0,M,None,34,75.0,2013
184,Dublin,Scottish,Inverness Caledonian Thistle,01-09-94,1.83,Joe Gorman,IRL,35.0,D,Crewe Alex,35,74.0,2013
185,Inverness,Scottish,Inverness Caledonian Thistle,28-04-95,1.78,Ryan Christie,SCO,36.0,M,None,36,70.0,2013
186,Wick,Scottish,Inverness Caledonian Thistle,19-09-96,1.8,Alasdair Sutherland,SCO,37.0,F,None,37,68.0,2013
187,Dublin,Scottish,Inverness Caledonian Thistle,03-05-94,1.78,Adam Evans,IRL,40.0,M,Burnley,40,78.0,2013
188,Inverness,Scottish,Inverness Caledonian Thistle,09-12-96,1.88,Cameron Mackay,SCO,42.0,G,None,41,75.0,2013
189,Irvine,Scottish,Kilmarnock,01-04-84,1.88,Craig Samson,SCO,1.0,G,St Mirren,1,80.0,2013
190,Wognum,Scottish,Kilmarnock,16-01-89,1.83,Jeroen Tesselaar,NED,2.0,D,St Mirren,2,74.0,2013
191,Glasgow,Scottish,Kilmarnock,26-10-80,1.75,James Fowler,SCO,4.0,D,Gairdoch BC,4,77.0,2013
192,Melbourne,Scottish,Kilmarnock,07-03-93,1.79,Jackson Irvine,AUS,5.0,M,Celtic,5,70.0,2013
193,Glasgow,Scottish,Kilmarnock,17-03-85,1.75,Darren Barr,SCO,6.0,D,Hearts,6,65.0,2013
194,Dumfries,Scottish,Kilmarnock,24-08-78,1.7,Barry Nicholson,SCO,7.0,M,Fleetwood T,7,58.0,2013
195,Belfast,Scottish,Kilmarnock,13-01-84,1.8,Sammy Clingan,NIR,8.0,M,Doncaster R,8,73.0,2013
196,Irvine,Scottish,Kilmarnock,18-08-83,1.83,Kris Boyd,SCO,9.0,F,Portland Timbers,9,83.0,2013
197,Irvine,Scottish,Kilmarnock,03-09-94,1.64,Chris Johnston,SCO,10.0,M,None,10,71.0,2013
198,Saint-Pierre,Scottish,Kilmarnock,31-03-92,1.74,William Gros,FRA,11.0,F,Didier Agathe Academy,11,74.0,2013
199,Madrid,Scottish,Kilmarnock,04-07-82,1.87,Antonio Reguero,ESP,12.0,G,Inverness CT,12,84.0,2013
200,Mariestad,Scottish,Kilmarnock,20-03-94,1.79,David Moberg Karlsson,SWE,14.0,M,Sunderland,14,76.0,2013
201,Glasgow,Scottish,Kilmarnock,01-02-93,1.77,Ross Barbour,SCO,15.0,D,None,15,71.0,2013
202,Croydon,Scottish,Kilmarnock,12-12-86,1.78,Sean Clohessy,ENG,16.0,D,Southend U,16,74.0,2013
203,Irvine,Scottish,Kilmarnock,07-10-93,1.75,Rory McKenzie,SCO,18.0,F,None,18,75.0,2013
204,Rostov-on-Don,Scottish,Kilmarnock,24-03-83,1.83,Alexei Eremenko,FIN,20.0,M,Kairat Almaty,20,84.0,2013
205,Riga,Scottish,Kilmarnock,08-12-90,1.86,Vitālijs Maksimenko,LVA,22.0,D,Brighton & HA,22,75.0,2013
206,Belfast,Scottish,Kilmarnock,08-04-93,1.8,Rory McKeown,NIR,23.0,D,Ipswich T,23,80.0,2013
207,Dundee,Scottish,Kilmarnock,23-01-86,1.7,Michael Gardyne,SCO,25.0,F,Dundee U,25,64.0,2013
208,Barrhead,Scottish,Kilmarnock,12-12-95,1.83,Mark O'Hara,SCO,26.0,D,None,26,73.0,2013
209,Glasgow,Scottish,Kilmarnock,28-10-93,1.86,Ross Davidson,SCO,27.0,M,None,27,76.0,2013
210,Glasgow,Scottish,Kilmarnock,26-04-94,1.78,Craig Slater,SCO,28.0,M,St Mirren,28,74.0,2013
211,Milan,Scottish,Kilmarnock,09-09-81,1.86,Manuel Pascali,ITA,29.0,M,Parma,29,78.0,2013
212,Barrhead,Scottish,Kilmarnock,29-08-93,1.8,Lee Ashcroft,SCO,30.0,D,None,30,70.0,2013
213,Crossgar,Scottish,Kilmarnock,30-03-94,1.85,Conor Brennan,NIR,31.0,G,Leicester C,31,90.0,2013
214,Irvine,Scottish,Kilmarnock,08-03-96,1.77,Robbie Muirhead,SCO,33.0,F,None,33,71.0,2013
215,,Scottish,Kilmarnock,22-10-95,,Mark Thomson,SCO,34.0,F,None,34,,2013
216,,Scottish,Kilmarnock,31-01-97,,Adam Hodge,SCO,35.0,D,None,35,,2013
217,Irvine,Scottish,Kilmarnock,18-01-97,1.78,Greg Kiltie,SCO,36.0,F,None,36,70.0,2013
218,,Scottish,Kilmarnock,17-10-95,,Andrew Hainey,SCO,38.0,M,None,38,,2013
219,Irvine,Scottish,Kilmarnock,23-04-97,,Dylan Pooler,SCO,40.0,F,None,40,,2013
220,Irvine,Scottish,Kilmarnock,23-01-97,1.91,Devlin Mackay,SCO,41.0,G,None,41,75.0,2013
221,Kilbirnie,Scottish,Kilmarnock,23-06-97,1.9,David Syme,SCO,42.0,D,None,42,86.0,2013
222,Kilmarnock,Scottish,Kilmarnock,24-04-97,1.66,Dean Hawkshaw,SCO,43.0,D,None,43,60.0,2013
223,Nancy,Scottish,Kilmarnock,21-07-83,1.9,Ismaël Bouzid,ALG,83.0,D,USM Alger,44,86.0,2013
224,Bellshill,Scottish,Motherwell,11-03-86,1.83,Lee Hollis,SCO,1.0,G,Airdrie U,1,70.0,2013
225,Irvine,Scottish,Motherwell,26-02-86,1.83,Craig Reid,SCO,2.0,D,Greenock Morton,2,72.0,2013
226,Glasgow,Scottish,Motherwell,18-02-81,1.78,Steven Hammell,SCO,3.0,D,Southend U,3,71.0,2013
227,Bishop Auckland,Scottish,Motherwell,17-12-81,1.83,Simon Ramsden,ENG,4.0,D,Bradford C,4,79.0,2013
228,Newcastle upon Tyne,Scottish,Motherwell,23-11-90,1.88,Shaun Hutchinson,ENG,5.0,D,None,5,80.0,2013
229,Lanark,Scottish,Motherwell,10-09-82,1.88,Stephen McManus,SCO,6.0,D,Middlesbrough,6,83.0,2013
230,Glasgow,Scottish,Motherwell,14-04-83,1.78,James McFadden,SCO,7.0,F,Sunderland,7,75.0,2013
231,Aberdeen,Scottish,Motherwell,15-05-84,1.75,Paul Lawson,SCO,8.0,M,Ross Co,8,75.0,2013
232,Norwich,Scottish,Motherwell,26-12-83,1.83,John Sutton,ENG,9.0,F,Hearts,9,89.0,2013
233,Aberdeen,Scottish,Motherwell,07-05-88,1.78,Iain Vigurs,SCO,11.0,M,Ross Co,11,73.0,2013
234,Tórshavn,Scottish,Motherwell,07-10-86,1.91,Gunnar Nielsen,FRO,12.0,G,Silkeborg,12,89.0,2013
235,Glasgow,Scottish,Motherwell,21-09-79,1.75,Keith Lasley,SCO,14.0,M,Plymouth Arg,14,67.0,2013
236,Walthamstow,Scottish,Motherwell,30-06-93,1.73,Zaine Francis-Angol,ATG,17.0,D,Tottenham H,17,78.0,2013
237,Bellshill,Scottish,Motherwell,09-09-92,1.78,Stuart Carswell,SCO,18.0,M,None,18,72.0,2013
238,Bellshill,Scottish,Motherwell,19-03-94,1.88,Lee Erwin,SCO,19.0,F,None,19,79.0,2013
239,Rutherglen,Scottish,Motherwell,17-01-93,1.91,Fraser Kerr,SCO,20.0,D,Birmingham C,20,84.0,2013
240,Glasgow,Scottish,Motherwell,16-04-95,1.88,Ross Stewart,SCO,21.0,G,None,21,71.0,2013
241,Glasgow,Scottish,Motherwell,16-08-94,1.73,Craig Moore,SCO,22.0,F,None,22,67.0,2013
242,Rutherglen,Scottish,Motherwell,20-01-94,1.83,Euan Murray,SCO,23.0,M,None,23,79.0,2013
243,Tallinn,Scottish,Motherwell,17-12-90,1.81,Henri Anier,EST,24.0,F,Viking,24,80.0,2013
244,Nottingham,Scottish,Motherwell,01-10-87,1.75,Lionel Ainsworth,ENG,25.0,F,Rotherham U,25,61.0,2013
245,Motherwell,Scottish,Motherwell,17-07-95,1.73,Jack Leitch,SCO,26.0,M,None,26,67.0,2013
246,Rutherglen,Scottish,Motherwell,06-01-95,1.78,Frazer Johnstone,SCO,27.0,M,None,27,71.0,2013
247,Law,Scottish,Motherwell,18-01-95,1.68,Paul McCafferty,SCO,28.0,M,None,28,61.0,2013
248,Irvine,Scottish,Motherwell,02-05-95,1.88,Dale Shirkie,SCO,29.0,F,None,29,74.0,2013
249,Glasgow,Scottish,Motherwell,14-02-96,1.7,Dominic Thomas,SCO,30.0,M,None,30,59.0,2013
250,Bellshill,Scottish,Motherwell,05-05-96,1.75,Steven Higgins,SCO,31.0,F,None,31,72.0,2013
251,Glasgow,Scottish,Motherwell,10-03-96,1.91,Morgyn Neill,SCO,32.0,D,None,32,75.0,2013
252,Glasgow,Scottish,Motherwell,27-02-96,1.78,Ross Kellock,SCO,33.0,D,None,33,71.0,2013
253,Bellshill,Scottish,Motherwell,19-09-96,1.83,Chris Cadden,SCO,34.0,M,None,34,67.0,2013
254,Law,Scottish,Motherwell,24-03-96,1.83,David Ferguson,SCO,35.0,D,None,35,70.0,2013
255,Bellshill,Scottish,Motherwell,10-08-96,1.83,Danny McNulty,SCO,36.0,D,None,36,72.0,2013
256,Glasgow,Scottish,Motherwell,19-07-96,1.65,Craig McCall,SCO,37.0,M,None,37,68.0,2013
257,Glasgow,Scottish,Motherwell,28-04-96,1.73,Liam Anderson,SCO,38.0,M,None,38,64.0,2013
258,Irvine,Scottish,Motherwell,15-01-97,1.85,Dylan Mackin,SCO,39.0,F,None,39,90.0,2013
259,Glasgow,Scottish,Motherwell,03-03-97,1.78,Max Currie,SCO,40.0,G,None,40,64.0,2013
260,Belfast,Scottish,Motherwell,11-04-97,1.85,Brett Long,NIR,41.0,G,Cliftonville,41,80.0,2013
261,Enniskillen,Scottish,Motherwell,16-01-97,1.85,Ben Hall,NIR,42.0,D,Dungannon Swifts,42,79.0,2013
262,Třinec,Scottish,Motherwell,13-04-91,1.83,Dan Twardzik,GER,51.0,G,Dundee,43,77.0,2013
263,Bellshill,Scottish,Partick Thistle,28-06-87,1.83,Scott Fox,SCO,1.0,G,Dundee,1,77.0,2013
264,Aberdeen,Scottish,Partick Thistle,11-05-92,1.83,Stephen O'Donnell,SCO,2.0,D,Celtic,2,74.0,2013
265,Aberdeen,Scottish,Partick Thistle,08-04-91,1.83,Aaron Taylor-Sinclair,SCO,3.0,D,Montrose,3,70.0,2013
266,Leith,Scottish,Partick Thistle,15-03-90,1.74,Sean Welsh,SCO,4.0,M,Hibernian,4,70.0,2013
267,Dumfries,Scottish,Partick Thistle,30-08-90,1.88,Aaron Muirhead,SCO,5.0,D,Annan Ath,5,76.0,2013
268,Leeds,Scottish,Partick Thistle,27-01-91,1.83,Conrad Balatoni,ENG,6.0,D,Hearts,6,83.0,2013
269,Preston,Scottish,Partick Thistle,28-03-91,1.83,James Craigen,ENG,7.0,M,Edinburgh Univ,7,73.0,2013
270,Bishopbriggs,Scottish,Partick Thistle,17-09-92,1.75,Stuart Bannigan,SCO,8.0,M,None,8,60.0,2013
271,Irvine,Scottish,Partick Thistle,11-12-86,1.78,Kris Doolan,SCO,9.0,F,Auchinleck Talbot,9,70.0,2013
272,Akosombo,Scottish,Partick Thistle,23-04-88,1.83,Prince Buaben,GHA,10.0,M,Carlisle U,10,75.0,2013
273,Glasgow,Scottish,Partick Thistle,12-04-91,1.7,Steven Lawless,SCO,11.0,F,Motherwell,11,60.0,2013
274,Glasgow,Scottish,Partick Thistle,16-08-79,1.83,Paul Gallacher,SCO,12.0,G,Ross Co,12,77.0,2013
275,Mexico City,Scottish,Partick Thistle,15-10-89,1.86,Gabriel de la Vega,MEX,13.0,D,Rayo Vallecano B,13,76.0,2013
276,Jarrow,Scottish,Partick Thistle,26-05-91,1.88,Christie Elliott,ENG,14.0,F,Whitley Bay,14,79.0,2013
277,Aberdeen,Scottish,Partick Thistle,09-12-80,1.83,Lee Mair,SCO,15.0,D,St Mirren,15,71.0,2013
278,Glasgow,Scottish,Partick Thistle,16-10-88,1.78,Jordan McMillan,SCO,16.0,D,Dunfermline Ath,16,63.0,2013
279,Swindon,Scottish,Partick Thistle,18-08-93,1.75,George Moncur,ENG,17.0,M,West Ham U,17,64.0,2013
280,Birmingham,Scottish,Partick Thistle,22-06-86,1.78,Isaac Osbourne,ENG,19.0,M,Aberdeen,19,76.0,2013
281,Staines,Scottish,Partick Thistle,29-03-90,1.88,Lyle Taylor,ENG,21.0,F,Sheffield U,21,81.0,2013
282,Dundee,Scottish,Partick Thistle,02-07-94,1.78,Gary Fraser,SCO,22.0,M,Bolton W,22,70.0,2013
283,Manchester,Scottish,Partick Thistle,15-06-89,1.8,Kallum Higginbotham,ENG,23.0,F,Huddersfield T,23,68.0,2013
284,Strabane,Scottish,Partick Thistle,19-08-93,1.75,Caolan McAleer,NIR,24.0,F,Linfield,24,67.0,2013
285,,Scottish,Partick Thistle,09-03-96,1.85,Jordan Leyden,SCO,25.0,F,None,25,79.0,2013
286,,Scottish,Partick Thistle,12-10-95,1.93,Liam Lindsay,SCO,26.0,D,None,26,79.0,2013
287,,Scottish,Partick Thistle,09-11-94,1.75,Jonathon Black,SCO,27.0,F,Motherwell,27,66.0,2013
288,Rutherglen,Scottish,Partick Thistle,08-02-87,1.85,Chris Erskine,SCO,28.0,M,Dundee U,28,76.0,2013
289,,Scottish,Partick Thistle,,,Lee Gallacher,SCO,29.0,M,None,29,,2013
290,Glasgow,Scottish,Partick Thistle,27-06-94,1.83,Dale Keenan,SCO,30.0,D,Celtic,30,73.0,2013
291,Glasgow,Scottish,Partick Thistle,06-09-94,1.8,David Wilson,SCO,31.0,M,Raith R,31,74.0,2013
292,,Scottish,Partick Thistle,30-08-96,1.8,Marc Waters,SCO,32.0,G,None,32,76.0,2013
293,Greenock,Scottish,Partick Thistle,22-11-95,1.79,Declan McDaid,SCO,33.0,M,Greenock Morton,33,60.0,2013
294,,Scottish,Partick Thistle,10-11-94,1.83,Ross Meechan,SCO,34.0,M,St Mirren,34,72.0,2013
295,,Scottish,Partick Thistle,04-10-94,,James Martin,SCO,35.0,F,Hamilton Academical,35,,2013
296,Perth [AUS],Scottish,Partick Thistle,30-01-94,1.8,Chris Duggan,SCO,36.0,F,Furman Univ,36,80.0,2013
297,,Scottish,Partick Thistle,,,James Hamilton,SCO,38.0,M,Aberdeen,38,,2013
298,Barcelona,Scottish,Partick Thistle,07-02-95,1.7,Simón Colina,ESP,39.0,M,Barcelona,39,63.0,2013
299,Lower Hutt,Scottish,Partick Thistle,19-04-94,1.84,Scott Basalaj,NZL,40.0,G,Team Wellington,40,85.0,2013
300,Motherwell,Scottish,Ross County,28-02-81,1.85,Mark Brown,SCO,1.0,G,Hibernian,1,84.0,2013
301,Bratislava,Scottish,Ross County,31-07-88,1.8,Erik Čiko,SVK,2.0,D,Slovan Bratislava,2,77.0,2013
302,Bradford,Scottish,Ross County,02-03-91,1.8,Ben Gordon,ENG,3.0,D,Yeovil T,3,79.0,2013
303,Glasgow,Scottish,Ross County,04-06-84,1.83,Stuart Kettlewell,SCO,4.0,M,Clyde,4,70.0,2013
304,Whitburn,Scottish,Ross County,04-06-86,1.88,Scott Boyd,SCO,5.0,D,Partick Thistle,5,75.0,2013
305,Dunajská Streda,Scottish,Ross County,13-10-90,1.86,Filip Kiss,SVK,7.0,M,Cardiff C,7,75.0,2013
306,Bangour,Scottish,Ross County,24-09-83,1.75,Richard Brittain,SCO,8.0,M,St Mirren,8,67.0,2013
307,Glasgow,Scottish,Ross County,07-09-86,1.81,Rocco Quinn,SCO,10.0,M,Queen of the South,10,76.0,2013
308,Bergen op Zoom,Scottish,Ross County,25-04-88,1.83,Melvin de Leeuw,NED,11.0,F,Cambuur Leeuwarden,11,72.0,2013
309,Glasgow,Scottish,Ross County,15-01-90,1.83,Michael Tidser,SCO,12.0,M,Rotherham U,12,76.0,2013
310,Vlaardingen,Scottish,Ross County,30-01-91,1.85,Darren Maatsen,NED,14.0,F,Excelsior,14,69.0,2013
311,Livingston,Scottish,Ross County,22-03-90,1.77,Gary Glen,SCO,15.0,F,Hearts,15,79.0,2013
312,Inverness,Scottish,Ross County,04-11-91,1.8,Alex Cooper,SCO,16.0,M,Liverpool,16,71.0,2013
313,Amsterdam,Scottish,Ross County,20-04-93,1.77,Marc Klok,NED,18.0,M,FC Utrecht,18,72.0,2013
314,Inverness,Scottish,Ross County,08-10-83,1.91,Michael Fraser,SCO,20.0,G,Birkirkara,20,79.0,2013
315,Rutherglen,Scottish,Ross County,28-02-85,1.88,Brian McLean,SCO,21.0,D,Dundee U,21,78.0,2013
316,Glasgow,Scottish,Ross County,23-02-91,1.87,Steven Saunders,SCO,22.0,D,Motherwell,22,66.0,2013
317,Dublin,Scottish,Ross County,02-05-89,1.83,Graham Carey,IRL,23.0,M,St Mirren,23,69.0,2013
318,Dingwall,Scottish,Ross County,25-07-94,1.7,Tony Dingwall,SCO,24.0,M,None,24,64.0,2013
319,Sheffield,Scottish,Ross County,07-09-92,1.9,Jordan Slew,ENG,25.0,F,Blackburn R,25,81.0,2013
320,Corinth,Scottish,Ross County,18-07-87,1.85,Vaggelis Oikonomou,GRE,26.0,D,Veria,26,80.0,2013
321,Le Havre,Scottish,Ross County,15-04-88,1.89,Yoann Arquin,FRA,27.0,F,Notts Co,27,85.0,2013
322,Yaoundé,Scottish,Ross County,17-11-91,1.84,Yann Songo'o,CMR,28.0,D,Blackburn R,28,77.0,2013
323,Tain,Scottish,Ross County,11-07-93,1.78,Sean McCarthy,SCO,42.0,G,None,41,66.0,2013
324,Toronto,Scottish,St Johnstone,19-05-82,1.88,Alan Mannus,NIR,1.0,G,Shamrock R,1,94.0,2013
325,Rutherglen,Scottish,St Johnstone,02-05-80,1.86,David Mackay,SCO,2.0,D,Livingston,2,83.0,2013
326,Falkirk,Scottish,St Johnstone,31-03-88,1.83,Thomas Scobbie,SCO,3.0,D,Falkirk,3,70.0,2013
327,Dublin,Scottish,St Johnstone,21-02-86,1.75,Patrick Cregg,IRL,4.0,M,Bury,4,65.0,2013
328,East Kilbride,Scottish,St Johnstone,23-12-79,1.78,Frazer Wright,SCO,5.0,D,Kilmarnock,5,74.0,2013
329,Edinburgh,Scottish,St Johnstone,19-12-85,1.8,Steven Anderson,SCO,6.0,D,Dundee U,6,72.0,2013
330,Glasgow,Scottish,St Johnstone,30-03-83,1.75,Chris Millar,SCO,7.0,M,Greenock Morton,7,68.0,2013
331,Irvine,Scottish,St Johnstone,10-04-82,1.85,Gary McDonald,SCO,8.0,M,Morecambe,8,73.0,2013
332,Edinburgh,Scottish,St Johnstone,23-08-82,1.8,Steven MacLean,SCO,9.0,F,Yeovil T,9,79.0,2013
333,Perth,Scottish,St Johnstone,16-01-90,1.81,David Wotherspoon,SCO,10.0,M,Hibernian,10,76.0,2013
334,Amsterdam,Scottish,St Johnstone,21-11-90,1.68,Nigel Hasselbaink,NED,11.0,F,St Mirren,11,60.0,2013
335,Farnborough,Scottish,St Johnstone,18-09-89,1.8,James Dunne,ENG,12.0,M,Stevenage,12,69.0,2013
336,Hillingdon,Scottish,St Johnstone,09-02-72,1.8,Steve Banks,ENG,15.0,G,Dundee U,15,84.0,2013
337,Irvine,Scottish,St Johnstone,20-09-93,1.73,Liam Caddis,SCO,16.0,M,None,16,72.0,2013
338,Perth,Scottish,St Johnstone,03-11-92,1.78,Stevie May,SCO,17.0,F,None,17,67.0,2013
339,Edinburgh,Scottish,St Johnstone,07-03-88,1.86,Murray Davidson,SCO,18.0,M,Livingston,18,63.0,2013
340,Glasgow,Scottish,St Johnstone,15-04-87,1.82,Gary Miller,SCO,19.0,D,Ross Co,19,71.0,2013
341,Glasgow,Scottish,St Johnstone,25-11-94,1.83,Scott Brown,SCO,20.0,M,Bradford C,20,77.0,2013
342,Stirling,Scottish,St Johnstone,26-06-76,1.77,Callum Davidson,SCO,21.0,D,Preston NE,21,84.0,2013
343,Wigan,Scottish,St Johnstone,21-06-85,1.75,Lee Croft,ENG,22.0,M,Oldham Ath,22,81.0,2013
344,Trim,Scottish,St Johnstone,08-06-84,1.8,Tim Clancy,IRL,23.0,D,Hibernian,23,70.0,2013
345,Glasgow,Scottish,St Johnstone,05-03-88,1.83,Brian Easton,SCO,24.0,D,Dundee,24,76.0,2013
346,Coatbridge,Scottish,St Johnstone,01-08-78,1.91,Chris Iwelumo,SCO,25.0,F,Scunthorpe U,25,86.0,2013
347,Glasgow,Scottish,St Johnstone,06-01-91,1.88,Michael O'Halloran,SCO,29.0,F,Bolton W,29,79.0,2013
348,Glasgow,Scottish,St Johnstone,26-06-92,1.91,Zander Clark,SCO,30.0,G,Hamilton Academical,30,77.0,2013
349,Edinburgh,Scottish,St Johnstone,06-04-94,1.68,Dylan Easton,SCO,31.0,F,Berwick Rangers,31,67.0,2013
350,Reading,Scottish,St Johnstone,25-05-94,,Dwayne Coultress,ENG,32.0,M,Aldershot T,32,,2013
351,Melrose,Scottish,St Johnstone,20-05-94,1.88,Kieran Stewart,SCO,34.0,M,None,34,,2013
352,Edinburgh,Scottish,St Johnstone,21-10-95,1.85,Mark Hurst,SCO,35.0,G,Livingston,35,78.0,2013
353,,Scottish,St Johnstone,16-02-96,,Scott Stevenson,SCO,36.0,D,Motherwell,36,,2013
354,Edinburgh,Scottish,St Johnstone,03-03-95,1.75,Ally Gilchrist,SCO,38.0,D,None,38,70.0,2013
355,Edinburgh,Scottish,St Johnstone,22-07-94,1.68,Scott Gray,SCO,39.0,M,None,39,,2013
356,Perth,Scottish,St Johnstone,25-07-94,1.78,Andrew Steeves,SCO,40.0,M,None,40,,2013
357,Edinburgh,Scottish,St Johnstone,05-09-94,1.8,Chris Kane,SCO,41.0,F,None,41,76.0,2013
358,Dundee,Scottish,St Johnstone,04-08-96,1.75,Robbie Norrie,SCO,42.0,F,None,42,,2013
359,Edinburgh,Scottish,St Johnstone,22-02-94,1.83,Gareth Rodger,SCO,43.0,D,None,43,71.0,2013
360,Kirkcaldy,Scottish,St Johnstone,10-03-95,1.73,Craig Thomson,SCO,44.0,M,None,44,69.0,2013
361,Glasgow,Scottish,St Johnstone,07-03-95,1.7,Matthew McArthur,SCO,45.0,M,None,45,,2013
362,Glasgow,Scottish,St Johnstone,15-01-96,1.8,Anthony Higgins,SCO,46.0,M,Alloa Ath,46,,2013
363,,Scottish,St Johnstone,13-09-96,,Scott-Taylor MacKenzie,SCO,49.0,M,Livingston,47,,2013
364,Dublin,Scottish,St Mirren,08-05-82,1.78,David van Zanten,IRL,2.0,D,Hamilton Academical,2,70.0,2013
365,Edinburgh,Scottish,St Mirren,07-08-85,1.83,Darren McGregor,SCO,4.0,D,Cowdenbeath,4,87.0,2013
366,Waterford,Scottish,St Mirren,20-11-81,1.75,Jim Goodwin,IRL,6.0,M,Hamilton Academical,6,77.0,2013
