,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
33,Dublin,Irish,Bray Wanderers,04-02-95,1.7,Adam Wixted,IRL,9.0,F,Bohemians,9,66.0,2015
34,Dublin,Irish,Bray Wanderers,19-07-90,1.76,Ryan McEvoy,IRL,10.0,M,Bohemians,10,71.0,2015
35,Wicklow,Irish,Bray Wanderers,03-06-92,1.75,Adam Hanlon,IRL,11.0,M,Shelbourne,11,67.0,2015
36,Dublin,Irish,Bray Wanderers,21-08-92,1.78,Niall Cooney,IRL,12.0,D,Crumlin U,12,65.0,2015
37,Dublin,Irish,Bray Wanderers,02-09-89,1.8,Peter McGlynn,IRL,13.0,D,Drogheda U,13,75.0,2015
38,Dublin,Irish,Bray Wanderers,29-07-94,1.7,Luke Gallagher,IRL,14.0,M,Shelbourne,14,64.0,2015
39,Dublin,Irish,Bray Wanderers,06-01-91,1.83,John Sullivan,IRL,15.0,D,Crumlin U,15,74.0,2015
40,,Irish,Bray Wanderers,13-07-96,1.68,Danny Blackbyrne,ENG,16.0,D,St Joseph's Boys,16,62.0,2015
41,Dublin,Irish,Bray Wanderers,08-05-93,1.73,Chris Lyons,IRL,18.0,F,Shamrock R,18,74.0,2015
42,Swords,Irish,Bray Wanderers,20-12-89,1.69,Emeka Onwubiko,IRL,19.0,F,Shamrock R,19,68.0,2015
43,Bray,Irish,Bray Wanderers,22-06-93,1.85,Hugh Douglas,IRL,20.0,D,UCD,20,83.0,2015
44,Dublin,Irish,Bray Wanderers,23-01-86,1.78,Luke Fitzpatrick,IRL,22.0,D,Dublin Bus,22,75.0,2015
45,Greystones,Irish,Bray Wanderers,27-02-96,1.78,Gareth McDonagh,IRL,23.0,F,Celtic,23,69.0,2015
46,Dublin,Irish,Bray Wanderers,31-10-91,1.71,Graham Kelly,IRL,24.0,M,Athlone T,24,68.0,2015
47,,Irish,Bray Wanderers,10-03-95,1.79,Stephen McGuinness,IRL,32.0,G,None,32,76.0,2015
48,Dublin,Irish,Bray Wanderers,16-08-97,1.83,Sean Fogarty,IRL,50.0,G,Home Farm,41,80.0,2015
49,Cork,Irish,Cork City,13-10-80,1.88,Mark McNulty,IRL,1.0,G,Cobh Ramblers,1,76.0,2015
50,Cork,Irish,Cork City,19-07-94,1.76,John Kavanagh,IRL,2.0,D,Ringmahon R,2,70.0,2015
51,Cork,Irish,Cork City,04-10-81,1.87,Alan Bennett,IRL,3.0,D,AFC Wimbledon,3,80.0,2015
52,Twin Towns,Irish,Cork City,03-07-91,1.83,Johnny Dunleavy,IRL,4.0,D,Wolverhampton W,4,71.0,2015
53,Tralee,Irish,Cork City,21-09-88,1.93,Darren Dennehy,IRL,5.0,D,Barnet,5,89.0,2015
54,Cambridge,Irish,Cork City,16-05-82,1.92,Dan Murray,ENG,6.0,D,Shamrock R,6,88.0,2015
55,Cork,Irish,Cork City,14-03-80,1.8,Colin Healy,IRL,7.0,M,Ipswich T,7,70.0,2015
56,Kilkenny,Irish,Cork City,15-12-91,1.8,Gavan Holohan,IRL,8.0,M,Drogheda U,8,75.0,2015
57,Cóbh,Irish,Cork City,11-07-82,1.81,John O'Flynn,IRL,9.0,F,Exeter C,9,75.0,2015
58,Drogheda,Irish,Cork City,09-09-87,1.78,Ross Gaynor,IRL,11.0,F,Sligo R,11,75.0,2015
59,Cork,Irish,Cork City,02-11-90,1.85,Kevin O'Brien,IRL,13.0,G,Davenport Univ,13,75.0,2015
60,Enniscorthy,Irish,Cork City,07-05-95,1.83,Kevin O'Connor,IRL,14.0,D,Waterford U,14,75.0,2015
61,Cork,Irish,Cork City,13-12-93,1.77,Danny Morrissey,IRL,15.0,F,Midleton,15,70.0,2015
62,Cobh,Irish,Cork City,25-05-93,1.85,Alan Smith,IRL,16.0,G,Rangers,16,78.0,2015
63,Cork,Irish,Cork City,12-05-97,1.72,Connor Ellis,IRL,17.0,F,Bantry Bay R,17,70.0,2015
64,Cork,Irish,Cork City,17-06-88,1.8,Michael McSweeney,IRL,18.0,D,Mervue U,18,74.0,2015
65,Dublin,Irish,Cork City,14-02-91,1.81,Karl Sheppard,IRL,19.0,F,Shamrock R,19,80.0,2015
66,Tralee,Irish,Cork City,17-02-87,1.84,Billy Dennehy,IRL,20.0,M,Shamrock R,20,74.0,2015
67,Skerries,Irish,Cork City,20-08-88,1.78,Steven Beattie,IRL,21.0,F,Sligo R,21,70.0,2015
68,Cork,Irish,Cork City,13-02-81,1.7,Liam Miller,IRL,22.0,M,Melbourne C,22,66.0,2015
69,Cork,Irish,Cork City,01-02-83,1.8,Mark O'Sullivan,IRL,23.0,F,Avondale U,23,74.0,2015
70,,Irish,Cork City,01-01-97,,Cian Coleman,IRL,25.0,M,None,25,,2015
71,Cork,Irish,Cork City,19-08-93,1.85,Garry Buckley,IRL,26.0,M,Leeds AFC,26,75.0,2015
72,,Irish,Cork City,30-11-94,,Danny O'Connell,IRL,27.0,F,Carrigaline U,27,,2015
73,,Irish,Cork City,12-06-96,1.7,Craig Donnellan,IRL,28.0,M,College Corinthians,28,71.0,2015
74,Conna,Irish,Cork City,10-01-83,1.68,Liam Kearney,IRL,30.0,M,Avondale U,30,64.0,2015
75,,Irish,Cork City,01-05-97,1.75,Chiedozie Ogbene,IRL,31.0,M,Nemo R,31,75.0,2015
76,Galway,Irish,Cork City,14-01-92,1.84,Stephen Folan,IRL,32.0,D,Sligo R,32,76.0,2015
77,Derry,Irish,Derry City,24-08-81,1.88,Gerard Doherty,IRL,1.0,G,TNS,1,86.0,2015
78,Dundalk,Irish,Derry City,15-04-95,1.78,Ben McLaughlin,IRL,2.0,D,Everton,2,72.0,2015
79,Derry,Irish,Derry City,01-06-92,1.8,Dean Jarvis,NIR,3.0,D,Institute,3,76.0,2015
80,Derry,Irish,Derry City,09-07-95,1.75,Aaron McEneff,NIR,4.0,M,Tottenham H,4,70.0,2015
81,Derry,Irish,Derry City,15-12-89,1.79,Ryan McBride,IRL,5.0,D,None,5,74.0,2015
82,Greenore,Irish,Derry City,09-04-90,1.78,Conor McCormack,IRL,6.0,M,St Patrick's Ath,6,69.0,2015
83,Derry,Irish,Derry City,17-02-92,1.81,Barry McNamee,NIR,7.0,M,None,7,78.0,2015
84,Limavady,Irish,Derry City,15-07-89,1.79,Philip Lowry,NIR,8.0,M,Linfield,8,72.0,2015
85,Dublin,Irish,Derry City,27-10-85,1.78,Mark Quigley,IRL,9.0,F,St Patrick's Ath,9,72.0,2015
86,Derry,Irish,Derry City,26-09-92,1.76,Patrick McEleney,IRL,10.0,F,Sunderland,10,71.0,2015
87,Portstewart,Irish,Derry City,19-10-91,1.8,Stephen Dooley,NIR,11.0,M,Loyola Univ,11,80.0,2015
88,Derry,Irish,Derry City,22-02-96,1.77,Joshua Daniels,NIR,12.0,M,None,12,73.0,2015
89,Dundalk,Irish,Derry City,04-07-96,1.74,Ciarán O'Connor,IRL,14.0,F,Dundalk,14,68.0,2015
90,Donegal,Irish,Derry City,25-07-91,1.83,Cillian Morrison,IRL,15.0,F,Cork C,15,78.0,2015
91,Dublin,Irish,Derry City,16-10-94,1.83,Rob Cornwall,IRL,18.0,D,Shamrock R,18,82.0,2015
92,Letterkenny,Irish,Derry City,07-11-94,1.75,Mark Timlin,IRL,19.0,M,Ipswich T,19,64.0,2015
93,Letterkenny,Irish,Derry City,22-08-95,1.83,Shaun Patton,NIR,20.0,G,Finn Harps,20,83.0,2015
94,Derry,Irish,Derry City,22-11-96,1.86,Patrick McClean,NIR,22.0,D,None,22,73.0,2015
95,Derry,Irish,Derry City,13-10-93,1.78,Ryan Curran,IRL,23.0,F,None,23,70.0,2015
96,Derry,Irish,Derry City,11-05-90,1.79,Seamus Sharkey,IRL,25.0,D,Lisburn Distillery,25,73.0,2015
97,Derry,Irish,Derry City,12-11-96,1.88,Georgie Kelly,NIR,26.0,F,None,26,77.0,2015
98,Derry,Irish,Derry City,29-03-96,1.82,Ronan Curtis,NIR,27.0,F,None,27,77.0,2015
99,,Irish,Derry City,20-07-95,,Conor Brady,NIR,28.0,G,None,28,,2015
100,Derry,Irish,Derry City,15-04-96,1.82,Ryan Doherty,NIR,29.0,F,None,29,77.0,2015
101,Dublin,Irish,Derry City,24-11-92,1.86,Aaron Barry,IRL,30.0,D,Sheffield U,30,75.0,2015
102,Derry,Irish,Derry City,15-01-96,,Ciaron Harkin,NIR,32.0,M,None,32,,2015
103,Malahide,Irish,Drogheda United,12-06-96,1.85,Dylan Connolly,IRL,1.0,G,None,1,72.0,2015
104,,Irish,Drogheda United,03-08-90,,Liam Donnelly,IRL,2.0,D,,2,,2015
105,Dublin,Irish,Drogheda United,01-09-94,1.83,Joe Gorman,IRL,3.0,D,Bray W,3,74.0,2015
106,Athy,Irish,Drogheda United,30-11-89,1.8,Mark Hughes,IRL,4.0,M,Athlone T,4,73.0,2015
107,Dublin,Irish,Drogheda United,21-07-83,1.88,Alan Byrne,IRL,5.0,D,Athlone T,5,64.0,2015
108,New York,Irish,Drogheda United,18-10-89,1.85,Michael Daly,IRL,6.0,D,Manly U,6,75.0,2015
109,Drogheda,Irish,Drogheda United,18-05-83,1.78,Sean Thornton,IRL,8.0,M,Bala T,8,70.0,2015
110,Drogheda,Irish,Drogheda United,01-01-86,1.79,Séan Brennan,IRL,9.0,M,Athlone T,9,70.0,2015
111,Dundalk,Irish,Drogheda United,10-12-88,1.68,Tiarnán Mulvenna,IRL,10.0,F,Cliftonville,10,71.0,2015
112,,Irish,Drogheda United,22-05-94,1.78,Gerald Pender,IRL,11.0,F,Cabinteely,11,71.0,2015
113,,Irish,Drogheda United,07-10-91,1.83,Lee Duffy,IRL,12.0,F,Shelbourne,12,83.0,2015
114,Dublin,Irish,Drogheda United,02-06-95,1.83,Adam Whelan,IRL,13.0,F,Shamrock R,13,73.0,2015
115,,Irish,Drogheda United,26-12-95,1.82,Robert O'Reilly,IRL,14.0,M,None,14,75.0,2015
116,,Irish,Drogheda United,31-10-97,1.74,Mark O'Brien,IRL,15.0,D,Home Farm,15,71.0,2015
117,Sligo,Irish,Drogheda United,23-06-91,1.88,Michael Schlingermann,IRL,16.0,G,Monaghan U,16,76.0,2015
118,Dublin,Irish,Drogheda United,13-09-88,1.83,Keith Treacy,IRL,17.0,M,Barnsley,17,79.0,2015
119,,Irish,Drogheda United,29-12-96,1.82,Sam McGowan,IRL,18.0,D,None,18,77.0,2015
120,,Irish,Drogheda United,09-01-95,1.78,James Daly,IRL,19.0,M,Metropolitan Police,19,71.0,2015
121,Dublin,Irish,Drogheda United,03-03-88,1.8,Stephen Maher,IRL,20.0,D,St Patrick's Ath,20,73.0,2015
122,Dublin,Irish,Drogheda United,29-02-96,1.8,Lloyd Buckley,IRL,21.0,D,None,21,80.0,2015
123,Skerries,Irish,Drogheda United,16-05-94,1.73,Robert McKenna,IRL,22.0,F,Dundalk,22,68.0,2015
124,Dublin,Irish,Drogheda United,02-05-89,1.75,Jason Marks,IRL,23.0,M,Athlone T,23,72.0,2015
125,,Irish,Drogheda United,20-03-98,1.81,Nathan Seery,IRL,25.0,M,Tempelogue U,25,75.0,2015
126,Kells,Irish,Drogheda United,06-07-96,1.76,Fionn Reilly,IRL,26.0,D,None,26,68.0,2015
127,,Irish,Drogheda United,06-07-97,1.82,Evin Farrell,IRL,40.0,G,None,40,72.0,2015
128,Dublin,Irish,Drogheda United,22-02-88,1.75,Robert Bayly,IRL,45.0,M,Cliftonville,41,74.0,2015
129,Dublin,Irish,Drogheda United,06-08-94,1.77,Roddy Collins,IRL,,D,Athlone T,42,73.0,2015
130,Drogheda,Irish,Dundalk,25-09-81,1.91,Gary Rogers,IRL,1.0,G,Sligo R,1,87.0,2015
131,Dublin,Irish,Dundalk,11-07-91,1.83,Sean Gannon,IRL,2.0,M,St Patrick's Ath,2,67.0,2015
132,Dublin,Irish,Dundalk,04-11-86,1.78,Brian Gartland,IRL,3.0,D,Portadown,3,75.0,2015
133,Dublin,Irish,Dundalk,07-03-91,1.78,Andy Boyle,IRL,4.0,D,Shelbourne,4,77.0,2015
134,Dublin,Irish,Dundalk,27-12-90,1.88,Chris Shields,IRL,5.0,D,Bray W,5,70.0,2015
135,Galway,Irish,Dundalk,15-01-86,1.77,Stephen O'Donnell,IRL,6.0,M,Shamrock R,6,77.0,2015
136,Galway,Irish,Dundalk,10-08-92,1.71,Daryl Horgan,IRL,7.0,M,Cork C,7,68.0,2015
137,Mayo,Irish,Dundalk,22-02-93,1.83,John Mountney,IRL,8.0,M,Mervue U,8,77.0,2015
138,Dublin,Irish,Dundalk,14-12-88,1.8,David McMillan,IRL,9.0,F,Sligo R,9,78.0,2015
139,Dublin,Irish,Dundalk,21-12-87,1.84,Ronan Finn,IRL,10.0,M,Shamrock R,10,75.0,2015
140,Dublin,Irish,Dundalk,09-04-90,1.83,Kurtis Byrne,IRL,11.0,F,Ross Co,11,79.0,2015
141,Dundalk,Irish,Dundalk,09-03-87,1.84,Shane Grimes,IRL,12.0,D,Drogheda U,12,75.0,2015
142,Dublin,Irish,Dundalk,17-04-88,1.81,Dane Massey,IRL,14.0,D,Bray W,14,74.0,2015
143,Waterford,Irish,Dundalk,22-07-93,1.82,Paddy Barrett,IRL,15.0,D,Galway,15,74.0,2015
144,Kilcock,Irish,Dundalk,29-09-88,1.93,Ciarán Kilduff,IRL,16.0,F,St Patrick's Ath,16,82.0,2015
145,Dublin,Irish,Dundalk,17-07-91,1.73,Richie Towell,IRL,17.0,M,Bluebell U,17,66.0,2015
146,Luton,Irish,Dundalk,01-05-94,1.75,Sean Maguire,IRL,19.0,F,West Ham U,19,75.0,2015
147,Dublin,Irish,Dundalk,16-11-86,1.75,Darren Meenan,IRL,21.0,F,St Patrick's Ath,21,71.0,2015
148,Rome,Irish,Dundalk,15-01-86,1.88,Gabriel Sava,ITA,22.0,G,Drogheda U,22,91.0,2015
149,Dublin,Irish,Dundalk,08-09-97,1.78,Georgie Poynton,IRL,24.0,M,East Meath U,24,75.0,2015
150,,Irish,Dundalk,18-06-96,1.83,Paul Finnegan,IRL,25.0,D,None,25,83.0,2015
151,Dundalk,Irish,Dundalk,31-07-98,1.81,Michael O'Connor,IRL,26.0,F,None,26,77.0,2015
152,Dublin,Irish,Dundalk,26-07-97,1.83,Ben Kelly,IRL,30.0,G,Bray W,30,82.0,2015
153,Barna,Irish,Galway United,04-04-91,1.83,Ger Hanley,IRL,1.0,G,Mervue U,1,82.0,2015
154,Galway,Irish,Galway United,02-07-94,1.74,Colm Horgan,IRL,2.0,D,Salthill Devon,2,72.0,2015
155,Galway,Irish,Galway United,28-02-90,1.75,Marc Ludden,IRL,3.0,D,Mervue U,3,70.0,2015
156,Galway,Irish,Galway United,08-03-95,1.77,Alex Byrne,IRL,4.0,M,Salthill Devon,4,71.0,2015
157,Kilkenny,Irish,Galway United,24-05-95,1.86,Kilian Cantwell,IRL,5.0,D,Wexford Youths,5,76.0,2015
158,Galway,Irish,Galway United,24-07-86,1.82,Paul Sinnott,IRL,6.0,M,Mervue U,6,76.0,2015
159,Galway,Irish,Galway United,29-08-90,1.82,Stephen Walsh,IRL,7.0,D,Mervue U,7,77.0,2015
160,Cork,Irish,Galway United,17-07-92,1.7,David O'Leary,IRL,8.0,M,Cork C,8,68.0,2015
161,Galway,Irish,Galway United,11-06-92,1.74,Enda Curran,IRL,9.0,F,Derry C,9,72.0,2015
162,Castlebar,Irish,Galway United,13-01-92,1.78,Ryan Connolly,IRL,10.0,M,Sligo R,10,66.0,2015
163,Galway,Irish,Galway United,22-09-88,1.76,Jason Molloy,IRL,11.0,M,Mervue U,11,67.0,2015
164,Stormville,Irish,Galway United,21-04-91,1.75,Jake Keegan,USA,12.0,F,Darmstadt,12,68.0,2015
165,Galway,Irish,Galway United,27-04-95,1.78,Cormac Raftery,IRL,13.0,D,Salthill Devon,13,76.0,2015
166,,Irish,Galway United,18-07-96,,Aran McConnell,IRL,14.0,M,Salthill Devon,14,,2015
167,,Irish,Galway United,03-02-97,1.8,Antaine O'Laoi,IRL,15.0,M,Salthill Devon,15,80.0,2015
168,Galway,Irish,Galway United,26-04-97,1.81,Kevin Horgan,IRL,16.0,G,Salthill Devon,16,70.0,2015
169,Newcastle West,Irish,Galway United,15-02-93,1.83,Gary Shanahan,IRL,17.0,M,Mervue U,17,80.0,2015
170,Headford,Irish,Galway United,13-11-96,1.76,Padraic Cunningham,IRL,18.0,F,Mervue U,18,72.0,2015
171,Cork,Irish,Galway United,09-03-93,1.93,Andy O'Connell,IRL,19.0,D,Cobh Ramblers,19,87.0,2015
172,Galway,Irish,Galway United,15-03-97,1.75,Conor Melody,IRL,20.0,M,Salthill Devon,20,65.0,2015
173,Galway,Irish,Galway United,02-09-95,1.73,Conor Barry,IRL,21.0,M,Salthill Devon,21,63.0,2015
174,,Irish,Galway United,05-04-96,1.73,Moise Assogba,TOG,22.0,M,Mervue U,22,65.0,2015
175,Ennis,Irish,Galway United,30-07-98,1.8,Maurice Nugent,IRL,23.0,D,Mervue U,23,67.0,2015
176,Westminster,Irish,Galway United,09-10-85,1.83,Sam Oji,ENG,24.0,D,Limerick,24,91.0,2015
177,Harlow,Irish,Galway United,26-02-92,1.98,Conor Winn,IRL,25.0,G,Finn Harps,25,95.0,2015
178,Hollola,Irish,Galway United,30-11-88,1.75,Tomi Saarelma,FIN,28.0,M,FC Lahti,28,67.0,2015
179,Killybegs,Irish,Limerick,09-03-89,1.78,Shaun Kelly,IRL,2.0,D,Derry C,2,70.0,2015
180,Pontefract,Irish,Limerick,02-10-84,1.78,Robbie Williams,ENG,3.0,D,Plymouth Arg,3,71.0,2015
181,Dublin,Irish,Limerick,10-08-87,1.8,Paul O'Conor,IRL,6.0,M,Sligo R,6,80.0,2015
182,Cork,Irish,Limerick,19-04-89,1.83,Ian Turner,IRL,7.0,D,Cork C,7,73.0,2015
183,Limerick,Irish,Limerick,03-01-89,1.7,Shane Duggan,IRL,8.0,M,Cork C,8,70.0,2015
184,Dublin,Irish,Limerick,29-03-93,1.78,Dean Clarke,IRL,9.0,F,UCD,9,73.0,2015
185,Galway,Irish,Limerick,13-06-87,1.78,Vinny Faherty,IRL,10.0,F,Galway,10,73.0,2015
186,Limerick,Irish,Limerick,14-09-88,1.79,Shane Tracy,IRL,11.0,M,Galway U,11,76.0,2015
187,Limerick,Irish,Limerick,15-11-94,1.77,Darragh Rainsford,IRL,12.0,F,Fairview Rangers,12,70.0,2015
188,Dublin,Irish,Limerick,10-12-93,1.65,Séan Russell,IRL,14.0,M,Shelbourne,14,60.0,2015
189,Cork,Irish,Limerick,22-12-95,1.78,Tony Whitehead,IRL,15.0,M,Charleville,15,68.0,2015
190,Kumasi,Irish,Limerick,25-12-94,1.79,Prince Agyemang,GHA,16.0,M,Right to Dream,16,72.0,2015
191,Adare,Irish,Limerick,03-08-95,1.79,Shane Costelloe,IRL,17.0,D,Kilcornan,17,71.0,2015
192,Birr,Irish,Limerick,12-01-95,1.72,Val Feeney,IRL,18.0,M,Athlone T,18,74.0,2015
193,,Irish,Limerick,09-01-96,1.83,Ross Mann,IRL,19.0,F,Kilcornan,19,75.0,2015
194,Accra,Irish,Limerick,15-02-95,1.85,Ali Abass,GHA,20.0,G,Right to Dream,20,74.0,2015
195,Limerick,Irish,Limerick,11-04-95,1.77,Kieran Hanlon,IRL,22.0,F,Pike R,22,72.0,2015
196,Limerick,Irish,Limerick,28-11-95,1.76,Colm Murphy,IRL,23.0,D,Castleisland,23,72.0,2015
197,Limerick,Irish,Limerick,14-07-97,1.91,Paudie O'Connor,IRL,24.0,D,None,24,77.0,2015
198,,Irish,Limerick,08-10-97,1.8,Seán McSweeney,IRL,25.0,F,None,25,77.0,2015
199,,Irish,Limerick,13-04-96,1.84,Conor Maguire,IRL,26.0,D,None,26,76.0,2015
200,,Irish,Limerick,20-08-98,1.85,Killian Brouder,IRL,27.0,D,None,27,77.0,2015
201,Limerick,Irish,Limerick,27-11-91,1.79,Lee Lynch,IRL,28.0,M,Hamilton Academical,28,72.0,2015
202,,Irish,Limerick,01-04-98,1.8,Tommy Holland,IRL,30.0,G,None,30,75.0,2015
203,Kinshasa,Irish,Limerick,19-07-87,1.83,Patrick Kanyuka,ENG,32.0,D,Roi Et U,32,79.0,2015
204,Lomé,Irish,Limerick,19-06-92,1.8,Cyril Guedjé,TOG,33.0,F,St Patrick's Ath,33,75.0,2015
205,St George's,Irish,Limerick,03-03-85,1.88,Freddy Hall,BER,34.0,G,AFC Telford U,34,77.0,2015
206,Stevenage,Irish,Longford Town,06-04-90,1.91,Paul Hunt,ENG,1.0,G,St Patrick's Ath,1,80.0,2015
207,Wicklow,Irish,Longford Town,29-01-96,1.74,Jamie Mulhall,IRL,2.0,D,None,2,68.0,2015
208,Cork,Irish,Longford Town,07-09-89,1.76,Martin Deady,IRL,3.0,D,Cobh Ramblers,3,70.0,2015
209,Dublin,Irish,Longford Town,24-02-89,1.83,Noel Haverty,IRL,4.0,D,St Patrick's Ath,4,72.0,2015
210,Dublin,Irish,Longford Town,06-10-84,1.79,Stephen Rice,IRL,6.0,M,Shamrock R,6,82.0,2015
211,Dublin,Irish,Longford Town,10-11-93,1.7,Lorcan Shannon,IRL,7.0,M,Bohemians,7,70.0,2015
212,Dublin,Irish,Longford Town,31-10-88,1.78,Mark Salmon,IRL,8.0,M,Athlone T,8,70.0,2015
213,Dublin,Irish,Longford Town,16-11-89,1.79,Don Cowan,IRL,9.0,F,Stevenage,9,85.0,2015
214,Dublin,Irish,Longford Town,10-05-92,1.77,Gary Shaw,IRL,10.0,F,Bray W,10,70.0,2015
215,Dublin,Irish,Longford Town,19-10-85,1.8,Kevin O'Connor,IRL,11.0,M,Bray W,11,77.0,2015
216,Dublin,Irish,Longford Town,26-08-87,1.78,Conor Powell,IRL,12.0,D,Vard,12,76.0,2015
217,Dublin,Irish,Longford Town,30-10-82,1.77,Patrick Sullivan,IRL,14.0,D,Shamrock R,14,68.0,2015
218,Wicklow,Irish,Longford Town,04-10-87,1.81,David O'Sullivan,IRL,15.0,F,Wayside Celtic,15,73.0,2015
219,,Irish,Longford Town,08-12-94,1.91,Ayman Ben Mohamed,TUN,16.0,M,UCD,16,74.0,2015
220,,Irish,Longford Town,28-03-97,1.83,Keith Beirne,IRL,17.0,D,None,17,72.0,2015
221,Dublin,Irish,Longford Town,03-02-89,1.88,Paul Skinner,IRL,18.0,G,Athlone T,18,75.0,2015
222,Dublin,Irish,Longford Town,08-07-96,1.78,Kaleem Simon,IRL,19.0,M,UCD,19,74.0,2015
223,Dublin,Irish,Longford Town,13-01-85,1.88,Pat Flynn,IRL,20.0,D,Shelbourne,20,78.0,2015
224,Dublin,Irish,Longford Town,11-10-96,1.78,Philip Gannon,IRL,21.0,M,WBA,21,73.0,2015
225,Sligo,Irish,Longford Town,27-05-83,1.8,Mark Rossiter,IRL,22.0,D,Dundalk,22,79.0,2015
226,Wicklow,Irish,Longford Town,24-01-94,1.82,Rhys Gorman,IRL,24.0,M,Shamrock R,24,75.0,2015
227,Dublin,Irish,Longford Town,18-09-91,1.79,Dean Kelly,IRL,25.0,F,Bohemians,25,75.0,2015
228,Clonmel,Irish,Longford Town,03-08-94,1.75,Jack Doherty,IRL,26.0,M,Waterford U,26,68.0,2015
229,Dublin,Irish,Longford Town,15-08-96,1.88,Daniel Henderson,IRL,27.0,G,None,27,82.0,2015
230,Dublin,Irish,St Patrick's Athletic,17-09-85,1.85,Brendan Clarke,IRL,1.0,G,Sligo R,1,76.0,2015
231,Athlone,Irish,St Patrick's Athletic,02-07-84,1.78,Ger O'Brien,IRL,2.0,D,Bohemians,2,74.0,2015
232,Dublin,Irish,St Patrick's Athletic,08-01-89,1.85,Ian Bermingham,IRL,3.0,D,Shamrock R,3,71.0,2015
233,Dublin,Irish,St Patrick's Athletic,08-08-82,1.93,Jason McGuinness,IRL,4.0,D,Shamrock R,4,79.0,2015
234,Dublin,Irish,St Patrick's Athletic,15-03-94,1.83,Sean Hoare,IRL,5.0,D,None,5,77.0,2015
235,Wexford,Irish,St Patrick's Athletic,09-09-88,1.8,Greg Bolger,IRL,6.0,M,Dundalk,6,73.0,2015
236,Dublin,Irish,St Patrick's Athletic,10-07-85,1.83,Conán Byrne,IRL,7.0,F,Shelbourne,7,86.0,2015
237,Honolulu,Irish,St Patrick's Athletic,09-06-89,1.78,Morgan Langley,USA,8.0,M,Harrisburg City Islanders,8,68.0,2015
238,Dublin,Irish,St Patrick's Athletic,11-05-89,1.73,Christopher Fagan,IRL,9.0,F,Bohemians,9,66.0,2015
239,Drogheda,Irish,St Patrick's Athletic,31-01-84,1.8,Killian Brennan,IRL,11.0,M,Shamrock R,11,73.0,2015
240,Donaghmede,Irish,St Patrick's Athletic,22-01-95,1.83,Lee Desmond,IRL,12.0,D,Shelbourne,12,75.0,2015
241,Dublin,Irish,St Patrick's Athletic,14-02-87,1.8,James Chambers,IRL,14.0,M,Shamrock R,14,77.0,2015
242,Waterford,Irish,St Patrick's Athletic,07-08-86,1.9,Kenny Browne,IRL,15.0,D,Waterford U,15,86.0,2015
243,Westport,Irish,St Patrick's Athletic,01-08-94,1.9,Conor O'Malley,IRL,16.0,G,Shamrock R,16,83.0,2015
244,Dublin,Irish,St Patrick's Athletic,03-09-95,1.8,Sam Verdon,IRL,18.0,F,None,18,71.0,2015
245,Dublin,Irish,St Patrick's Athletic,29-09-96,1.75,Jamie McGrath,IRL,19.0,M,None,19,70.0,2015
246,Dublin,Irish,St Patrick's Athletic,02-01-90,1.78,Aaron Greene,IRL,20.0,F,Sligo R,20,73.0,2015
247,Dublin,Irish,St Patrick's Athletic,23-05-97,1.83,Darragh Markey,IRL,21.0,M,Cherry Orchard,21,75.0,2015
248,Derry,Irish,St Patrick's Athletic,31-01-91,1.82,Shane McEleney,IRL,22.0,D,Derry C,22,71.0,2015
249,Watford,Irish,St Patrick's Athletic,24-09-79,1.75,Pat Jennings,NIR,25.0,G,Athlone T,25,70.0,2015
250,Dublin,Irish,St Patrick's Athletic,18-06-96,1.65,Jack Bayly,IRL,26.0,M,Cherry Orchard,26,65.0,2015
251,Dublin,Irish,St Patrick's Athletic,27-02-87,1.83,Ian Morris,IRL,27.0,M,Northampton T,27,71.0,2015
252,Dublin,Irish,St Patrick's Athletic,22-03-97,1.88,Paul Rooney,IRL,28.0,D,None,28,79.0,2015
253,Dublin,Irish,Shamrock Rovers,08-06-85,1.78,Barry Murphy,IRL,1.0,G,St Patrick's Ath,1,75.0,2015
254,Dublin,Irish,Shamrock Rovers,08-07-93,1.81,Luke Byrne,IRL,3.0,D,Bohemians,3,72.0,2015
255,Dublin,Irish,Shamrock Rovers,21-08-84,1.78,Conor Kenna,IRL,4.0,D,St Patrick's Ath,4,76.0,2015
256,Meath,Irish,Shamrock Rovers,24-08-91,1.85,David O'Connor,IRL,5.0,D,UCD,5,76.0,2015
257,Alençon,Irish,Shamrock Rovers,27-09-86,1.8,Maxime Blanchard,FRA,6.0,D,Plymouth Arg,6,76.0,2015
258,Tallaght,Irish,Shamrock Rovers,01-08-88,1.7,Gary McCabe,IRL,7.0,M,Sligo R,7,70.0,2015
259,Drogheda,Irish,Shamrock Rovers,11-11-91,1.7,Ryan Brennan,IRL,8.0,M,Drogheda U,8,68.0,2015
260,Grimsby,Irish,Shamrock Rovers,07-09-87,1.75,Danny North,ENG,9.0,F,Sligo R,9,80.0,2015
261,Dublin,Irish,Shamrock Rovers,21-10-83,1.75,Sean O'Connor,IRL,10.0,M,St Patrick's Ath,10,71.0,2015
262,Dublin,Irish,Shamrock Rovers,05-05-90,1.83,Kieran Waters,IRL,11.0,M,Bray W,11,80.0,2015
