,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
171,Sinj,Danish,FC Nordsjælland,20-08-91,1.7,Mario Tičinović,CRO,23,M,Hajduk Split,23,70.0,2013
172,Accra,Danish,FC Nordsjælland,30-08-92,1.78,Kamal Issah,GHA,24,M,Rennes,24,66.0,2013
173,Copenhagen,Danish,FC Nordsjælland,06-07-93,1.87,Bassel Jradi,DEN,25,M,AB København,25,78.0,2013
174,,Danish,FC Nordsjælland,18-02-94,1.85,Pascal Gregor,DEN,27,D,None,27,74.0,2013
175,Hillerød,Danish,FC Nordsjælland,25-03-92,1.95,David Jensen,DEN,28,G,Hillerød,28,92.0,2013
176,Hvidovre,Danish,FC Nordsjælland,18-03-94,1.85,Andreas Maxsø,DEN,29,D,None,29,79.0,2013
177,Copenhagen,Danish,FC Nordsjælland,22-05-94,1.83,Nicolai Johannesen,DEN,30,D,Lyngby,30,82.0,2013
178,,Danish,FC Nordsjælland,21-01-95,1.81,Mikkel Jensen,DEN,31,F,Brøndby,31,71.0,2013
179,Hvidovre,Danish,FC Nordsjælland,09-03-95,1.83,Emiliano Marcondes,DEN,34,M,None,34,75.0,2013
180,Glostrup,Danish,FC Nordsjælland,15-06-90,1.88,Martin Hansen,ENG,35,G,Viborg,35,80.0,2013
181,,Danish,FC Nordsjælland,14-02-94,1.84,Kristian Lindberg,DEN,36,F,None,36,77.0,2013
182,Vejle,Danish,FC Nordsjælland,17-01-93,1.84,Oliver Thychosen,DEN,37,F,Vejle Kolding,37,76.0,2013
183,,Danish,FC Nordsjælland,02-08-95,,Mathias Hebo Rasmussen,DEN,38,M,None,38,,2013
184,Copenhagen,Danish,FC Nordsjælland,15-03-95,1.84,Nicklas Mouritsen,DEN,39,D,None,39,81.0,2013
185,,Danish,FC Nordsjælland,30-11-95,1.82,Marcus Ingvartsen,DEN,40,F,None,40,76.0,2013
186,Roskilde,Danish,Odense,24-04-78,1.93,Jesper Christiansen,DEN,1,G,IF Elfsborg,1,89.0,2013
187,Porsgrunn,Danish,Odense,26-02-84,1.84,Espen Ruud,NOR,2,D,Odd,2,76.0,2013
188,Kerteminde,Danish,Odense,02-10-92,1.86,Niclas Vemmelund,DEN,4,D,Fyn,4,86.0,2013
189,,Danish,Odense,26-07-77,1.87,Anders Møller Christensen,DEN,5,D,Esbjerg,5,74.0,2013
190,Conakry,Danish,Odense,20-06-92,1.82,Mohammed Diarra,GUI,6,M,Paris St-Germain,6,71.0,2013
191,Copenhagen,Danish,Odense,22-06-91,1.81,Emil Larsen,DEN,7,M,Lyngby,7,75.0,2013
192,Copenhagen,Danish,Odense,21-03-87,1.74,Martin Spelmann,DEN,8,D,Horsens,8,70.0,2013
193,,Danish,Odense,15-01-92,1.77,Rasmus Falk,DEN,9,F,Middelfart,9,65.0,2013
194,Sarajevo,Danish,Odense,11-01-89,1.84,Darko Bodul,CRO,10,F,Sturm Graz,10,78.0,2013
195,Holstebro,Danish,Odense,30-06-80,1.9,Morten Skoubo,DEN,11,F,FC Utrecht,11,81.0,2013
196,Mount Sinai,Danish,Odense,20-10-88,1.77,Conor O'Brien,USA,14,M,FC Nordsjælland,14,69.0,2013
197,,Danish,Odense,25-01-93,1.9,Kasper Larsen,DEN,15,D,None,15,80.0,2013
198,,Danish,Odense,23-12-88,1.76,Jacob Schoop,DEN,16,M,Fyn,16,68.0,2013
199,Odense,Danish,Odense,30-01-82,1.92,Mads Toppel,DEN,17,G,Tromsø,17,87.0,2013
200,Kolding,Danish,Odense,12-11-91,1.85,Azer Busuladzić,BIH,18,M,Vejle,18,75.0,2013
201,,Danish,Odense,10-02-89,1.9,Jeppe Hansen,DEN,19,F,Næsby,19,90.0,2013
202,Arden,Danish,Odense,17-11-94,1.79,Jacob Laursen,DEN,20,D,Juventus,20,76.0,2013
203,Budapest,Danish,Odense,30-05-85,1.88,Krisztián Vadócz,HUN,21,M,NEC Nijmegen,21,83.0,2013
204,Reykjavik,Danish,Odense,14-05-87,1.75,Ari Skúlason,ISL,22,M,GIF Sundsvall,22,70.0,2013
205,Douala,Danish,Odense,24-11-89,1.74,Cédric N'Koum,CMR,23,F,Dunkerque,23,74.0,2013
206,Copenhagen,Danish,Odense,09-07-91,1.76,Bashkim Kadrii,DEN,24,F,B93,24,71.0,2013
207,,Danish,Odense,14-11-95,1.85,Emil Jørgensen,DEN,25,D,None,25,78.0,2013
208,Odense,Danish,Odense,06-01-91,1.9,Daniel Høegh,DEN,26,D,None,26,74.0,2013
209,,Danish,Odense,26-02-94,1.84,Casper Radza,DEN,27,G,None,27,83.0,2013
210,Loznica,Danish,Odense,16-09-84,1.81,Duan Djurić,SWE,29,M,Valenciennes,29,77.0,2013
211,Oslo,Danish,Odense,01-08-88,1.81,Mostafa Abdellaoue,NOR,30,F,FC København,30,68.0,2013
212,,Danish,Odense,19-02-95,1.87,Mikkel Desler,DEN,45,M,None,41,77.0,2013
213,,Danish,Odense,29-07-95,1.85,Anders Thomsen,DEN,53,M,None,42,74.0,2013
214,,Danish,Odense,23-11-96,1.88,Magnus Pedersen,DEN,55,D,None,43,79.0,2013
215,,Danish,Odense,25-06-96,1.81,Jens Thomasen,DEN,56,M,None,44,73.0,2013
216,Herlev,Danish,Randers,17-12-88,1.95,Mikkel Andersen,DEN,1,G,Reading,1,80.0,2013
217,Brorup,Danish,Randers,17-08-80,1.81,Christian Keller,DEN,3,M,Kasımpaşa,3,80.0,2013
218,Fredericia,Danish,Randers,26-02-82,1.8,Johnny Thomsen,DEN,4,M,FC København,4,73.0,2013
219,Thisted,Danish,Randers,17-03-83,1.9,Mads Agesen,DEN,5,D,Horsens,5,85.0,2013
220,Reykjavík,Danish,Randers,04-03-87,1.83,Teddy Bjarnason,ISL,7,M,IFK Göteborg,7,75.0,2013
221,Paramaribo,Danish,Randers,04-09-86,1.74,Lorenzo  Davids,NED,8,M,Bournemouth,8,74.0,2013
222,,Danish,Randers,09-06-86,1.78,Lasse Rise,DEN,9,F,Lyngby,9,70.0,2013
223,Ulsted,Danish,Randers,29-08-89,1.83,Ronnie Schwartz,DEN,11,F,Aalborg,11,74.0,2013
224,,Danish,Randers,10-09-90,1.85,Mads Fenger,DEN,13,D,Randers Freja,13,84.0,2013
225,Vinding,Danish,Randers,05-03-94,1.86,Kasper Junker,DEN,14,F,None,14,70.0,2013
226,Randers,Danish,Randers,27-07-77,1.86,Chris Sørensen,DEN,15,D,Odense,15,78.0,2013
227,Randers,Danish,Randers,22-05-88,1.7,Kasper Fisker,DEN,16,M,Hobro,16,69.0,2013
228,Nørre Alslev,Danish,Randers,03-05-83,1.86,Jonas Kamper,DEN,17,M,Arminia Bielefeld,17,80.0,2013
229,Hamburg,Danish,Randers,28-10-95,1.8,Edgar Babayan,DEN,18,M,None,18,70.0,2013
230,,Danish,Randers,10-08-89,1.78,Martin Svensson,DEN,20,M,Silkeborg,20,73.0,2013
231,Holte,Danish,Randers,16-09-86,1.76,Alexander Fischer,DEN,21,M,Lyngby,21,72.0,2013
232,Randers,Danish,Randers,04-08-95,1.87,Jacob Dehn Andersen,DEN,22,D,None,22,84.0,2013
233,Solna,Danish,Randers,04-03-91,1.83,Viktor Lundberg,SWE,23,M,AIK,23,75.0,2013
234,,Danish,Randers,18-07-96,1.81,Jonas Bager,DEN,24,D,None,24,78.0,2013
235,,Danish,Randers,02-05-88,1.9,Peter Friis Jensen,DEN,25,G,None,25,91.0,2013
236,,Danish,Randers,07-08-95,1.74,Gökcan Kaya,DEN,27,M,None,27,58.0,2013
237,Brejning,Danish,Randers,04-01-85,1.93,Jonas Borring,DEN,29,M,FC Midtjylland,29,76.0,2013
238,Saraya,Danish,Randers,20-04-85,1.86,Baye Djiby Fall,SEN,30,F,Greuther Fürth,30,82.0,2013
239,Bamako,Danish,Randers,18-05-85,1.7,Adama  Tamboura,MLI,33,D,Metz,33,72.0,2013
240,,Danish,Randers,02-04-93,1.86,Marc Jepsen,DEN,34,G,None,34,80.0,2013
241,Helsted,Danish,Randers,05-08-93,1.76,Nicolai Poulsen,DEN,38,M,None,38,70.0,2013
242,Randers,Danish,Randers,09-01-93,1.92,Nicolai Brock-Madsen,DEN,44,F,None,41,88.0,2013
243,Osijek,Danish,SønderjyskE,12-08-79,1.89,Marin Skender,CRO,1,G,Dila Gori,1,88.0,2013
244,Copenhagen,Danish,SønderjyskE,25-06-79,1.8,Daniel Jensen,DEN,2,M,FC København,2,73.0,2013
245,Húsavík,Danish,SønderjyskE,04-05-86,1.84,Hallgrímur Jónasson,ISL,4,D,GAIS,4,79.0,2013
246,Ringkøbing,Danish,SønderjyskE,14-10-80,1.89,Niels Lodberg,DEN,5,D,Horsens,5,80.0,2013
247,Nordberg,Danish,SønderjyskE,03-02-87,1.71,Bo Storm,DEN,6,M,HB Køge,6,66.0,2013
248,,Danish,SønderjyskE,19-09-88,1.72,Daniel Christensen,DEN,7,M,Aalborg,7,69.0,2013
249,Herlufsholm,Danish,SønderjyskE,28-07-79,1.79,Henrik Hansen,DEN,8,M,Odense,8,71.0,2013
250,Aarhus,Danish,SønderjyskE,22-12-81,1.81,Tommy Bechmann,DEN,9,F,Freiburg,9,81.0,2013
251,,Danish,SønderjyskE,16-07-88,1.76,Nicolaj Madsen,DEN,10,M,HB Køge,10,78.0,2013
252,Flemløse,Danish,SønderjyskE,16-09-85,1.78,Johan Absalonsen,DEN,11,F,FC København,11,75.0,2013
253,Haderslev,Danish,SønderjyskE,29-06-93,1.72,Søren Mussmann,DEN,12,D,None,12,69.0,2013
254,Lagos,Danish,SønderjyskE,06-05-88,1.72,Adigun Salami Taofeek,NGA,15,F,FC Midtjylland,15,65.0,2013
255,Tønder,Danish,SønderjyskE,03-11-81,1.82,Kenneth Fabricius,DEN,16,F,Viborg,16,82.0,2013
256,Casablanca,Danish,SønderjyskE,12-04-88,1.74,Ayoub Sørensen,MAR,17,M,Lyngby,17,67.0,2013
257,Bobo-Dioulasso,Danish,SønderjyskE,24-04-88,1.85,Adama Guira,BFA,18,M,Dacia Chişinău,18,78.0,2013
258,Karachi,Danish,SønderjyskE,06-06-87,1.88,Rubin Okotie,AUT,19,F,Austria Vienna,19,84.0,2013
259,Augustenborg,Danish,SønderjyskE,02-07-91,1.9,Bjørn Paulsen,DEN,20,D,None,20,81.0,2013
260,Skovlund,Danish,SønderjyskE,30-09-94,1.82,Mikael Uhre,DEN,21,F,None,21,68.0,2013
261,Stenløse,Danish,SønderjyskE,07-01-92,1.72,Mark Gundelach,DEN,22,D,FC Nordsjælland,22,68.0,2013
262,,Danish,SønderjyskE,28-06-89,1.7,Silas Songani,ZIM,23,F,Harare C,23,63.0,2013
263,Viborg,Danish,SønderjyskE,18-03-94,1.82,Andreas Oggesen,DEN,24,M,Haderslev,24,59.0,2013
264,,Danish,SønderjyskE,29-01-90,1.86,Kenan Hajdarević,BIH,25,F,Horsens,25,90.0,2013
265,Storkøbenhavn,Danish,SønderjyskE,21-02-89,1.86,Pierre Kanstrup,DEN,26,D,Fredericia,26,78.0,2013
266,,Danish,SønderjyskE,16-04-90,1.84,Jens Rinke,DEN,28,G,FC Vestsjælland,28,86.0,2013
267,Skærbæk,Danish,SønderjyskE,06-12-94,1.84,Morten Beck,DEN,29,M,None,29,78.0,2013
268,,Danish,SønderjyskE,09-07-94,1.88,Patrick Born,DEN,30,G,None,30,84.0,2013
269,Haderslev,Danish,SønderjyskE,03-07-96,1.86,Mikkel Hedegaard,DEN,31,M,None,31,80.0,2013
270,,Danish,SønderjyskE,18-03-95,1.87,Marc Wehner,DEN,32,M,None,32,79.0,2013
271,,Danish,FC Vestsjælland,27-08-83,1.9,Thomas Mikkelsen,DEN,1,G,Næsby,1,93.0,2013
272,,Danish,FC Vestsjælland,06-02-83,1.84,Michael Christensen,DEN,3,D,SønderjyskE,3,75.0,2013
273,Lynge,Danish,FC Vestsjælland,22-08-82,1.79,Peter Nymann Mikkelsen,DEN,4,M,Djurgårdens IF,4,70.0,2013
274,,Danish,FC Vestsjælland,03-03-87,1.88,Lasse Nielsen,DEN,5,D,Næstved,5,77.0,2013
275,,Danish,FC Vestsjælland,25-02-83,1.87,Henrik Madsen,DEN,6,M,Næstved,6,77.0,2013
276,Tingbjerg,Danish,FC Vestsjælland,17-12-86,1.88,Danni König,DEN,7,F,Brønshøj,7,83.0,2013
277,Enugu,Danish,FC Vestsjælland,28-03-86,1.9,Edward Ofere,NGA,8,F,Trelleborgs FF,8,80.0,2013
278,Odense,Danish,FC Vestsjælland,15-05-76,1.85,Søren Berg,DEN,9,F,Aarhus,9,80.0,2013
279,Kinshasa,Danish,FC Vestsjælland,22-09-88,1.88,Joël Tshibamba,NED,10,F,Henan Jianye,10,74.0,2013
280,Skovlunde,Danish,FC Vestsjælland,24-05-81,1.93,Dennis Sørensen,DEN,11,M,Energie Cottbus,11,84.0,2013
281,,Danish,FC Vestsjælland,15-03-93,1.93,Nikolaj Hansen,DEN,12,F,Ringsted,12,79.0,2013
282,Galaţi,Danish,FC Vestsjælland,01-06-84,1.94,Jean-Claude Bozga,ROU,13,D,FC Minsk,13,88.0,2013
283,Viborg,Danish,FC Vestsjælland,26-08-86,1.78,Rasmus Festersen,DEN,14,F,Oakleigh Cannons,14,76.0,2013
284,,Danish,FC Vestsjælland,05-02-91,1.88,Jonas Thomsen,DEN,15,M,Svebølle,15,82.0,2013
285,Kolkata,Danish,FC Vestsjælland,24-12-86,1.82,Subrata Pal,IND,16,G,United SC,16,76.0,2013
286,Dragør,Danish,FC Vestsjælland,06-11-90,1.78,Marc Dal Hende,DEN,17,F,AB København,17,75.0,2013
287,Herlev,Danish,FC Vestsjælland,12-02-84,1.87,Morten Bertolt,DEN,18,M,Sandnes Ulf,18,76.0,2013
288,São Paulo,Danish,FC Vestsjælland,22-10-88,1.71,Thiago Borges,BRA,19,M,Trelleborgs FF,19,63.0,2013
289,,Danish,FC Vestsjælland,13-12-92,1.8,Marc Rochester Sørensen,DEN,20,M,HB Køge,20,75.0,2013
290,,Danish,FC Vestsjælland,24-12-91,1.79,Nicolas Sandberg,SWE,23,F,Örgryte IS,23,70.0,2013
291,,Danish,FC Vestsjælland,18-09-91,2.02,Mads Petersen,DEN,25,G,SønderjyskE,25,92.0,2013
292,Ölgod,Danish,FC Vestsjælland,04-08-81,1.8,Jan Kristiansen,DEN,27,M,Brøndby,27,81.0,2013
293,Aarhus,Danish,FC Vestsjælland,09-01-88,1.77,Michael Lumb,DEN,28,D,Bochum,28,70.0,2013
294,,Danish,FC Vestsjælland,21-08-90,1.85,Oliver Lund,DEN,48,M,AB København,41,75.0,2013
295,Bratislava,Danish,Viborg,08-02-82,1.88,Michal Pekovič,SVK,1,G,Ruch Chorzów,1,86.0,2013
296,Viby,Danish,Viborg,19-04-90,1.85,Jonas Thorsen,DEN,2,D,Aarhus,2,77.0,2013
297,,Danish,Viborg,16-02-86,1.86,Andreas Hagen,NOR,3,D,Jerv,3,75.0,2013
298,,Danish,Viborg,19-01-90,1.86,Jacob Egeris,DEN,4,D,FC Nordsjælland,4,81.0,2013
299,Spentrup,Danish,Viborg,22-06-83,1.85,Mikkel Rask,DEN,5,M,Hjørring,5,70.0,2013
300,Hjørring,Danish,Viborg,11-09-81,1.84,Christopher Poulsen,DEN,6,D,Silkeborg,6,81.0,2013
301,Holstebro,Danish,Viborg,08-10-94,1.85,Lucas Jensen,DEN,7,M,None,7,75.0,2013
302,,Danish,Viborg,14-11-87,1.82,Patrick Bang Nielsen,DEN,8,D,Kjellerup,8,82.0,2013
303,Viborg,Danish,Viborg,15-05-91,1.74,Kevin Mensah,DEN,9,M,None,9,66.0,2013
304,Villa Alemana,Danish,Viborg,10-02-87,1.72,Danilo Arrieta,DEN,11,F,Hobro,11,67.0,2013
305,Gladsaxe,Danish,Viborg,12-07-93,1.84,Lukas Lerager,DEN,12,M,AB København,12,80.0,2013
306,Rochester,Danish,Viborg,30-10-86,1.96,Babajide Ogunbiyi,NGA,14,D,Vendsyssel,14,93.0,2013
307,,Danish,Viborg,30-04-90,1.75,Kristoffer Pallesen,DEN,15,D,Hobro,15,72.0,2013
308,tip,Danish,Viborg,19-02-91,1.83,Aleksandar Stankov,MKD,16,F,Hobro,16,82.0,2013
309,,Danish,Viborg,09-01-89,1.85,Ken Fagerberg,SWE,17,F,Horsens,17,86.0,2013
310,Brøndby Strand,Danish,Viborg,05-02-89,1.85,Nicholas Gotfredsen,DEN,18,D,Aalborg,18,78.0,2013
311,Viborg,Danish,Viborg,10-08-92,1.77,Jeff Mensah,DEN,19,M,None,19,75.0,2013
312,Maribo,Danish,Viborg,05-07-85,1.72,Simon Nagel,DEN,20,M,Hjørring,20,70.0,2013
313,Herlev,Danish,Viborg,30-04-91,1.77,David Boysen,DEN,21,F,Lyngby,21,63.0,2013
314,Køge,Danish,Viborg,08-08-91,1.81,Marcel Rømer,DEN,23,M,HB Køge,23,80.0,2013
315,Stockholm,Danish,Viborg,28-02-84,1.83,Fredrik Stoor,SWE,27,D,Lillestrøm,27,79.0,2013
316,Nykøbing Mors,Danish,Viborg,13-04-84,1.88,Thomas Dalgaard,DEN,29,F,Skive,29,92.0,2013
317,São Paulo,Danish,Viborg,17-03-82,1.83,Wilton Figueiredo,BRA,30,F,Gaziantepspor,30,79.0,2013
318,,Danish,Viborg,21-05-95,1.8,Simon Vetter,DEN,31,F,None,31,67.0,2013
319,Herning,Danish,Viborg,29-09-94,1.87,Kevin Ray Mendoza,DEN,32,G,None,32,81.0,2013
320,,Danish,Viborg,26-03-96,,Sebastian John,DEN,33,G,None,33,,2013
321,,Danish,Viborg,24-05-95,,Lasse Andersen,DEN,37,D,None,37,,2013
322,,Danish,Viborg,08-06-95,1.67,Sebastian Denius,DEN,38,M,None,38,56.0,2013
323,Molainiu,Danish,Viborg,10-07-90,1.92,Emilijus Zubas,LTU,40,G,Daugava Rīga,40,90.0,2013
0,,Danish,Aalborg,09-03-91,1.9,Nicolai Larsen,DEN,1,G,Lyngby,1,83.0,2015
1,Silkeborg,Danish,Aalborg,28-04-87,1.73,Patrick Kristensen,DEN,2,D,None,2,68.0,2015
2,Aalborg,Danish,Aalborg,18-01-91,1.79,Jakob Ahlmann,DEN,3,D,FC Midtjylland,3,70.0,2015
3,Aalborg,Danish,Aalborg,11-01-95,1.8,Jakob Blåbjerg,DEN,4,D,None,4,75.0,2015
4,Copenhagen,Danish,Aalborg,15-01-85,1.87,Kenneth Emil Petersen,DEN,5,D,Horsens,5,83.0,2015
5,Aalborg,Danish,Aalborg,27-06-87,1.81,Thomas Enevoldsen,DEN,7,M,Mechelen,7,74.0,2015
6,Skive,Danish,Aalborg,18-09-83,1.79,Rasmus Würtz,DEN,8,M,FC København,8,68.0,2015
7,Svendborg,Danish,Aalborg,20-03-81,1.92,Thomas Augustinussen,DEN,9,F,Red Bull Salzburg,9,84.0,2015
8,Helsingborg,Danish,Aalborg,27-01-90,1.92,Rasmus Jönsson,SWE,10,F,Wolfsburg,10,70.0,2015
9,Tvøroyri,Danish,Aalborg,08-11-92,1.76,Gilli Rólantsson,FRO,15,D,B36 Tórshavn,15,64.0,2015
10,,Danish,Aalborg,04-09-93,1.91,Mathias Thrane,DEN,16,M,Hellerup,16,86.0,2015
11,Douala,Danish,Aalborg,18-10-95,1.78,Christian Bassogog,CMR,17,F,Wilmington Hammerheads,17,58.0,2015
12,,Danish,Aalborg,09-05-98,,Marco Ramkilde,DEN,19,F,None,19,,2015
13,Aars,Danish,Aalborg,04-01-83,1.85,Kasper Risgård,DEN,21,M,Silkeborg,21,75.0,2015
14,Vejen,Danish,Aalborg,28-08-86,1.89,Carsten Christensen,DEN,22,G,Fredericia,22,86.0,2015
15,Skagen,Danish,Aalborg,08-05-93,1.8,Nikolaj Thomsen,DEN,23,M,None,23,75.0,2015
16,,Danish,Aalborg,10-10-97,,Morten Rokkedal,DEN,24,D,None,24,,2015
17,,Danish,Aalborg,13-02-95,1.83,Frederik Børsting,DEN,25,M,None,25,74.0,2015
18,,Danish,Aalborg,19-05-95,1.75,Robert Kakeeto,UGA,26,M,None,26,65.0,2015
19,Hasseris,Danish,Aalborg,10-06-96,1.75,Oliver Abildgaard,DEN,27,M,None,27,66.0,2015
20,Støvring,Danish,Aalborg,17-02-94,1.78,Andreas Bruhn,DEN,30,M,None,30,70.0,2015
21,Aabybro,Danish,Aalborg,21-04-93,1.85,Kasper Pedersen,DEN,32,D,None,32,75.0,2015
22,Vilnius,Danish,Aalborg,27-07-94,1.87,Lukas Spalvis,LTU,33,F,Freiburg,33,78.0,2015
23,,Danish,Aalborg,30-01-98,1.85,Nicolaj Jørgensen,DEN,37,G,None,37,81.0,2015
24,Hjørring,Danish,Aalborg,06-04-96,1.83,Jannik Pohl,DEN,79,F,None,41,77.0,2015
25,Stenvad,Danish,Aarhus,30-09-82,1.8,Steffen Rasmussen,DEN,1,G,Grenå IF,1,85.0,2015
26,Nova Gradika,Danish,Aarhus,05-07-94,1.74,Dino Mikanović,CRO,2,D,Hajduk Split,2,72.0,2015
27,Västerås,Danish,Aarhus,13-11-88,1.86,Niklas Backman,SWE,3,D,Dalian Yifang,3,80.0,2015
28,Silkeborg,Danish,Aarhus,27-07-92,1.85,Daniel Pedersen,DEN,4,M,Silkeborg,4,72.0,2015
29,Viborg,Danish,Aarhus,29-01-91,1.88,Alexander Juel Andersen,DEN,5,D,Horsens,5,76.0,2015
30,,Danish,Aarhus,19-09-88,1.72,Daniel Christensen,DEN,6,D,SønderjyskE,6,69.0,2015
31,Frederiksberg,Danish,Aarhus,15-11-85,1.87,Stephan Petersen,DEN,7,M,FC Nordsjælland,7,79.0,2015
32,Vukovar,Danish,Aarhus,18-05-94,1.84,Aleksandar Cavrić,SRB,8,M,KRC Genk,8,78.0,2015
33,Hvidovre,Danish,Aarhus,11-06-85,1.86,Danny Olsen,DEN,9,M,FC Midtjylland,9,78.0,2015
34,Copenhagen,Danish,Aarhus,31-05-83,1.9,Kim Aabech,DEN,10,F,FC Nordsjælland,10,85.0,2015
35,Marstal,Danish,Aarhus,11-01-86,1.78,Jesper Lange,DEN,11,F,Esbjerg,11,69.0,2015
36,Copenhagen,Danish,Aarhus,31-01-85,1.85,Morten D Rasmussen,DEN,13,F,FC Midtjylland,13,77.0,2015
37,Aarhus,Danish,Aarhus,08-11-96,1.87,Jens Stage,DEN,14,M,Brabrand,14,81.0,2015
38,Holbæk,Danish,Aarhus,08-11-93,1.75,Emil Nielsen,DEN,15,F,Rosenborg,15,73.0,2015
39,Aarhus,Danish,Aarhus,10-01-93,1.82,Jens Jønsson,DEN,16,D,None,16,78.0,2015
40,Skanderborg,Danish,Aarhus,31-03-98,1.78,Oskar Buur,DEN,17,D,None,17,65.0,2015
41,Split,Danish,Aarhus,25-04-94,1.89,Josip Elez,CRO,18,D,Lazio,18,75.0,2015
42,,Danish,Aarhus,12-03-00,1.89,Benjamin Hvidt,DEN,19,M,None,19,75.0,2015
43,Reykjavík,Danish,Aarhus,04-03-87,1.83,Teddy Bjarnason,ISL,20,M,Randers,20,75.0,2015
44,Tbilisi,Danish,Aarhus,17-12-88,1.8,Mate Vatsadze,GEO,21,F,Dila Gori,21,76.0,2015
45,Copenhagen,Danish,Aarhus,01-03-93,1.86,Lukas Fernandes,DEN,23,G,Lyngby,23,82.0,2015
46,As Pontes de García Rodríguez,Danish,Aarhus,25-02-87,1.84,Piscu,ESP,25,D,Montreal Impact,25,77.0,2015
47,Aarhus,Danish,Aarhus,11-11-96,1.86,Michael Zacho,DEN,27,M,None,27,74.0,2015
48,Baýramaly,Danish,Aarhus,18-07-96,1.8,Dzhamaldin Khodzhaniyazov,RUS,28,D,Zenit St Petersburg,28,70.0,2015
49,,Danish,Aarhus,04-02-95,1.88,Thomas Hagelskjær,DEN,31,G,None,31,80.0,2015
50,,Danish,Aarhus,10-07-97,1.9,Emil Christensen,DEN,32,D,Vejle,32,83.0,2015
51,,Danish,Brøndby,04-08-92,1.88,Frederik Rønnow,DEN,1,G,Horsens,1,76.0,2015
52,Spjald,Danish,Brøndby,26-01-89,1.82,Jesper Juelsgaard,DEN,2,D,Évian TG,2,78.0,2015
53,Copenhagen,Danish,Brøndby,31-03-80,1.88,Martin Albrechtsen,DEN,5,D,FC Midtjylland,5,78.0,2015
54,Silkeborg,Danish,Brøndby,10-10-85,1.84,Martin Ørnskov Nielsen,DEN,6,M,Viking,6,75.0,2015
55,Hvidovre,Danish,Brøndby,20-03-83,1.83,Thomas Kahlenberg,DEN,7,M,Wolfsburg,7,72.0,2015
56,Clarendon,Danish,Brøndby,01-06-85,1.8,Rodolph Austin,JAM,8,M,Leeds U,8,78.0,2015
57,Kotka,Danish,Brøndby,29-03-90,1.76,Teemu Pukki,FIN,9,F,Celtic,9,66.0,2015
58,Solna,Danish,Brøndby,08-04-90,1.79,Magnus Eriksson,SWE,10,F,Guizhou Renhe,10,82.0,2015
59,Alingsas,Danish,Brøndby,27-05-81,1.88,Johan Elmander,SWE,11,F,Galatasaray,11,79.0,2015
60,Copenhagen,Danish,Brøndby,24-09-94,1.77,Frederik Holst,DEN,12,D,BK Union,12,70.0,2015
61,Kinna,Danish,Brøndby,05-05-90,1.81,Johan Larsson,SWE,13,D,IF Elfsborg,13,75.0,2015
62,Herlev,Danish,Brøndby,30-04-91,1.77,David Boysen,DEN,15,F,Lyngby,15,63.0,2015
63,Odense,Danish,Brøndby,30-01-82,1.92,Mads Toppel,DEN,16,G,Odense,16,87.0,2015
64,Copenhagen,Danish,Brøndby,08-01-94,1.68,Riza Durmisi,DEN,17,D,None,17,67.0,2015
65,Johannesburg,Danish,Brøndby,09-11-94,1.76,Lebogang Phiri,RSA,18,M,Bidvest Wits,18,72.0,2015
66,Copenhagen,Danish,Brøndby,10-03-94,1.86,Christian Nørgaard,DEN,19,M,Hamburg,19,75.0,2015
67,Wodzisław Śląski,Danish,Brøndby,14-01-88,1.86,Kamil Wilczek,POL,20,F,Carpi,20,78.0,2015
68,,Danish,Brøndby,15-01-95,1.77,Andrew Hjulsager,DEN,21,M,None,21,71.0,2015
69,Hvidovre,Danish,Brøndby,12-12-84,1.87,Daniel Agger,DEN,22,D,Liverpool,22,75.0,2015
70,Kalundborg,Danish,Brøndby,23-10-94,1.72,Patrick da Silva,DEN,23,D,Raklev,23,75.0,2015
71,,Danish,Brøndby,27-03-93,1.89,Christian Jakobsen,DEN,25,M,Roskilde,25,85.0,2015
72,,Danish,Brøndby,20-05-95,1.83,Svenn Crone,DEN,27,D,None,27,75.0,2015
73,,Danish,Brøndby,01-02-96,1.88,Malthe Johansen,DEN,28,D,None,28,80.0,2015
74,,Danish,Brøndby,03-03-94,1.88,Andreas Hansen,DEN,30,G,None,30,74.0,2015
75,Glostrup,Danish,Brøndby,07-08-97,1.7,Rezan Corlu,DEN,32,M,None,32,70.0,2015
76,,Danish,Brøndby,13-04-97,1.84,Daniel Stückler,DEN,34,F,None,34,68.0,2015
77,,Danish,Brøndby,03-05-97,1.79,Nicklas Halse,DEN,35,M,Hvidovre,35,74.0,2015
78,,Danish,Brøndby,27-12-97,1.9,Mads Juel Andersen,DEN,38,D,None,38,82.0,2015
79,Copenhagen,Danish,Esbjerg,31-05-89,1.86,Daniel Stenderup,DEN,3,D,Brøndby,3,71.0,2015
80,Reykjavik,Danish,Esbjerg,30-04-91,1.85,Victor Pálsson,ISL,4,M,Helsingborgs IF,4,75.0,2015
81,Augustenborg,Danish,Esbjerg,02-07-91,1.9,Bjørn Paulsen,DEN,5,D,SønderjyskE,5,81.0,2015
82,Porsgrunn,Danish,Esbjerg,13-01-88,1.77,Magnus Lekven,NOR,6,M,Odd,6,75.0,2015
