,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
89,Pietà,Australian,Melbourne Heart,17-04-81,1.64,Michael Mifsud,MLT,11,F,Valletta,11,62,2013
90,San Nicolás,Australian,Melbourne Heart,01-01-88,1.75,Jonathan Germano,ARG,13,D,Estudiantes (LP),13,71,2013
91,Brisbane,Australian,Melbourne Heart,26-02-88,1.74,David Williams,AUS,15,F,North Queensland Fury,15,70,2013
92,Moonee Ponds,Australian,Melbourne Heart,16-12-90,1.72,Aziz Behich,AUS,16,M,Bursaspor,16,66,2013
93,Newcastle [AUS],Australian,Melbourne Heart,28-01-89,1.86,Jason Hoffman,AUS,17,F,Newcastle U Jets,17,75,2013
94,Sydney,Australian,Melbourne Heart,11-11-93,1.81,David Vranković,AUS,18,D,Bonnyrigg White Eagles,18,80,2013
95,Adelaide,Australian,Melbourne Heart,15-06-95,1.74,Ben Garuccio,AUS,19,M,AIS,19,70,2013
96,Perth,Australian,Melbourne Heart,17-04-87,1.85,Tando Velaphi,AUS,20,G,Melbourne Victory,20,70,2013
97,Bedford Park,Australian,Melbourne Heart,12-10-95,1.74,Stefan Mauk,AUS,21,M,AIS,21,64,2013
98,Melbourne,Australian,Melbourne Heart,14-10-87,1.9,Nick Kalmar,AUS,22,M,Oakleigh Cannons,22,85,2013
99,Melbourne,Australian,Melbourne Heart,22-10-89,1.74,Mate Dugandić,AUS,23,M,Melbourne Victory,23,68,2013
100,Melbourne,Australian,Melbourne Heart,24-03-81,1.88,Patrick Kisnorbo,AUS,24,D,Leeds U,24,74,2013
101,Melbourne,Australian,Melbourne Heart,05-07-93,1.78,Ersin Kaya,AUS,26,M,Moreland Zebras,26,74,2013
102,Warragul,Australian,Melbourne Heart,14-04-93,1.78,Luke O'Dea,AUS,27,M,Melbourne Victory,27,76,2013
103,Melbourne,Australian,Melbourne Heart,04-03-93,1.7,Paulo Retre,AUS,28,D,Melbourne Victory,28,63,2013
104,Brisbane,Australian,Melbourne Victory,01-06-84,1.91,Nathan Coe,AUS,1,G,SønderjyskE,1,82,2013
105,Santiago,Australian,Melbourne Victory,11-09-78,1.81,Pablo Contreras,CHI,2,D,Olympiakos,2,74,2013
106,Bondoukou,Australian,Melbourne Victory,03-02-90,1.7,Adama Traoré,CIV,3,D,Gold Coast U,3,75,2013
107,Melbourne,Australian,Melbourne Victory,02-02-94,1.88,Nick Ansell,AUS,4,D,VIS,4,80,2013
108,Auburn,Australian,Melbourne Victory,04-08-85,1.8,Mark Milligan,AUS,5,D,JEF United,5,78,2013
109,Melbourne,Australian,Melbourne Victory,13-01-88,1.69,Leigh Broxham,AUS,6,M,VIS,6,70,2013
110,Caxias do Sul,Australian,Melbourne Victory,24-09-85,1.84,Guilherme Finkler,BRA,7,M,Criciúma,7,79,2013
111,Wellington,Australian,Melbourne Victory,19-02-90,1.71,Kosta Barbarouses,NZL,9,F,Alania Vladikavkaz,9,70,2013
112,Otorohanga,Australian,Melbourne Victory,23-10-78,1.74,Archie Thompson,AUS,10,F,Lierse,10,70,2013
113,Hong Kong,Australian,Melbourne Victory,11-11-93,1.75,Connor Pain,AUS,11,F,Bentleigh Greens,11,68,2013
114,Melbourne,Australian,Melbourne Victory,17-12-92,1.86,Andrew Nabbout,AUS,13,M,Moreland Zebras,13,80,2013
115,Adelaide,Australian,Melbourne Victory,03-07-88,1.78,James Troisi,AUS,14,F,Atalanta,14,77,2013
116,Melbourne,Australian,Melbourne Victory,20-04-92,1.78,Rashid Mahazi,AUS,16,M,Northcote C,16,76,2013
117,Vienna,Australian,Melbourne Victory,12-02-92,1.79,James Jeggo,AUS,17,M,VIS,17,66,2013
118,Melbourne,Australian,Melbourne Victory,25-07-91,1.82,Francesco Stella,AUS,18,M,Rangers,18,77,2013
119,Sydney,Australian,Melbourne Victory,09-05-92,1.91,Lawrence Thomas,AUS,20,G,Sheffield U,20,84,2013
120,Griffith,Australian,Melbourne Victory,16-12-92,1.89,Tomas Rogić,AUS,21,M,Celtic,21,85,2013
121,Darwin,Australian,Melbourne Victory,18-04-94,1.79,Jesse Makarounas,AUS,22,M,Perth Glory,22,74,2013
122,Dubbo,Australian,Melbourne Victory,25-03-86,1.86,Adrian Leijer,AUS,23,D,Fulham,23,80,2013
123,Perth,Australian,Melbourne Victory,10-04-95,1.72,Scott Galloway,AUS,24,D,AIS,24,70,2013
124,Canberra,Australian,Melbourne Victory,10-05-93,1.78,Jason Geria,AUS,25,D,Brisbane Roar,25,70,2013
125,Melbourne,Australian,Melbourne Victory,14-08-96,1.7,Jordan Brown,AUS,26,M,AIS,26,60,2013
126,Melbourne,Australian,Melbourne Victory,15-01-95,1.63,Chris Cristaldo,AUS,27,F,VTC Football,27,63,2013
127,Vienna,Australian,Melbourne Victory,25-02-94,1.71,Luc Jeggo,AUS,28,M,VIS,28,65,2013
128,,Australian,Melbourne Victory,01-03-95,1.89,Keegan Coulter,AUS,30,G,Bulleen Lions,30,81,2013
129,Melbourne,Australian,Melbourne Victory,18-01-95,1.78,Dylan Murnane,AUS,31,D,Port Melbourne Sharks,31,74,2013
130,,Australian,Melbourne Victory,07-03-96,1.83,Milos Ridesić,AUS,32,D,Bentleigh Greens,32,80,2013
131,Perth,Australian,Newcastle United Jets,17-04-91,1.87,Mark Birighitti,AUS,1,G,Adelaide U,1,84,2013
132,Exeter,Australian,Newcastle United Jets,11-01-89,1.84,Scott Neville,AUS,2,D,Perth Glory,2,71,2013
133,Newcastle [AUS],Australian,Newcastle United Jets,16-11-88,1.87,Taylor Regan,AUS,3,D,Azzurri FC,3,77,2013
134,Rotterdam,Australian,Newcastle United Jets,15-09-78,1.83,Kew Jaliens,NED,4,D,Wisła Kraków,4,68,2013
135,Newcastle [AUS],Australian,Newcastle United Jets,20-01-92,1.83,Ben Kantarovski,AUS,5,M,Broadmeadow Magic,5,74,2013
136,Cairns,Australian,Newcastle United Jets,17-03-83,1.7,Zenon Caravella,AUS,6,M,Adelaide U,6,65,2013
137,Newcastle [AUS],Australian,Newcastle United Jets,22-10-93,1.78,Andrew Hoole,AUS,7,D,Broadmeadow Magic,7,75,2013
138,Fairfield,Australian,Newcastle United Jets,23-05-86,1.8,Ruben Zadkovich,AUS,8,M,Derby Co,8,70,2013
139,Leicester,Australian,Newcastle United Jets,11-01-78,1.88,Emile Heskey,ENG,9,F,Aston Villa,9,88,2013
140,Adelaide,Australian,Newcastle United Jets,16-12-91,1.93,Craig Goodwin,AUS,11,D,Melbourne Heart,11,83,2013
141,Liverpool [AUS],Australian,Newcastle United Jets,31-10-94,1.7,Connor Chapman,AUS,12,D,AIS,12,70,2013
142,Gosford,Australian,Newcastle United Jets,13-06-92,1.78,Joey Gibbs,AUS,13,M,Western Sydney W,13,68,2013
143,Belmond,Australian,Newcastle United Jets,20-08-84,1.75,Josh Mitchell,AUS,14,D,Perth Glory,14,75,2013
144,Bundaberg,Australian,Newcastle United Jets,25-03-93,1.77,Joshua Brillante,AUS,15,M,Gold Coast U,15,73,2013
145,New Lambton Heights,Australian,Newcastle United Jets,08-05-92,1.8,Jacob Pepper,AUS,16,M,West Wallsend,16,65,2013
146,Elemore Vale,Australian,Newcastle United Jets,08-07-92,1.77,James Virgili,AUS,17,M,NSWIS,17,63,2013
147,Sydney,Australian,Newcastle United Jets,19-02-90,1.8,James Brown,AUS,18,M,Gold Coast U,18,76,2013
148,North Shields,Australian,Newcastle United Jets,05-08-78,1.85,Michael Bridges,ENG,19,F,MK Dons,19,69,2013
149,Newcastle [AUS],Australian,Newcastle United Jets,14-02-87,1.89,Ben Kennedy,AUS,20,G,Broadmeadow Magic,20,83,2013
150,Coffs Harbour,Australian,Newcastle United Jets,16-03-92,1.81,Sam Gallaway,AUS,21,D,AIS,21,80,2013
151,Perth,Australian,Newcastle United Jets,02-06-93,1.83,Adam Taggart,AUS,22,F,Perth Glory,22,69,2013
152,Sydney,Australian,Newcastle United Jets,30-11-83,1.8,David Carney,AUS,23,D,New York Red Bulls,23,70,2013
153,Dagenham,Australian,Newcastle United Jets,18-02-95,1.8,Mitchell Oxborrow,AUS,24,M,AIS,24,60,2013
154,Port Vila,Australian,Newcastle United Jets,18-09-94,1.65,Mitch Cooper,AUS,25,M,Gold Coast U,25,63,2013
155,Perth,Australian,Newcastle United Jets,24-03-85,1.83,Nick Ward,AUS,27,M,Perth Glory,27,79,2013
156,Sydney,Australian,Newcastle United Jets,21-08-79,1.81,Joel Griffiths,AUS,29,F,Qingdao Jonoon,29,78,2013
157,Adelaide,Australian,Newcastle United Jets,15-02-94,1.91,John Solari,AUS,30,G,White City Woodville,30,85,2013
158,Sydney,Australian,Perth Glory,27-03-85,1.87,Danny Vukovic,AUS,1,G,Wellington Phoenix,1,96,2013
159,Perth,Australian,Perth Glory,16-02-92,1.8,Jack Clisby,AUS,2,D,None,2,72,2013
160,Perth,Australian,Perth Glory,12-04-94,1.79,Brandon O'Neill,AUS,3,M,ECU Joondalup,3,78,2013
161,Sydney,Australian,Perth Glory,17-11-93,1.7,Ryan Edwards,AUS,4,M,Reading,4,73,2013
162,Stoke-on-Trent,Australian,Perth Glory,10-03-88,1.87,Rostyn Griffiths,AUS,5,M,Guangzhou R&F,5,86,2013
163,Sydney,Australian,Perth Glory,27-03-92,1.8,Cameron Edwards,AUS,6,M,Melbourne Heart,6,66,2013
164,Sydney,Australian,Perth Glory,21-04-78,1.78,Jacob Burns,AUS,7,M,Unirea Urziceni,7,75,2013
165,Knjaevac,Australian,Perth Glory,19-06-86,1.77,Neboja Marinković,SRB,8,M,Hapoel Haifa,8,72,2013
166,Göppingen,Australian,Perth Glory,29-09-81,1.85,Shane Smeltz,NZL,9,F,Gold Coast U,9,80,2013
167,Melbourne,Australian,Perth Glory,29-07-93,1.77,Jamie Maclaren,AUS,10,F,Blackburn R,10,73,2013
168,Melbourne,Australian,Perth Glory,24-09-90,1.69,Adrian Zahra,AUS,11,M,Melbourne Heart,11,65,2013
169,Adelaide,Australian,Perth Glory,06-01-80,1.77,Travis Dodd,AUS,13,M,Adelaide U,13,80,2013
170,Paisley,Australian,Perth Glory,29-09-79,1.75,Steven McGarry,SCO,14,F,Motherwell,14,70,2013
171,Santana de Parnaíba,Australian,Perth Glory,02-11-86,1.76,Sidnei,BRA,16,F,Alki Larnaca,16,71,2013
172,Perth,Australian,Perth Glory,14-07-92,1.76,Chris Harold,AUS,17,F,Gold Coast U,17,70,2013
173,Hobart,Australian,Perth Glory,19-04-93,1.9,Jack Duncan,AUS,18,G,Newcastle U Jets,18,79,2013
174,Bunbury,Australian,Perth Glory,27-07-92,1.69,Joshua Risdon,AUS,19,D,ECU Joondalup,19,70,2013
175,Perth,Australian,Perth Glory,06-03-97,1.7,Danny De Silva,AUS,20,M,Football West NTC,20,60,2013
176,Sydney,Australian,Perth Glory,13-10-88,1.78,Scott Jamieson,AUS,21,D,Sydney FC,21,76,2013
177,Lusaka,Australian,Perth Glory,04-03-92,1.78,Ndumba Makeche,ZAM,22,F,Inglewood U,22,75,2013
178,Brisbane,Australian,Perth Glory,02-05-83,1.79,Michael Thwaite,AUS,23,D,Gold Coast U,23,74,2013
179,Perth,Australian,Perth Glory,07-02-95,1.79,Matthew Davies,AUS,24,D,Perth SC,24,74,2013
180,Perth,Australian,Perth Glory,23-05-95,1.74,Riley Woodcock,AUS,25,D,Cockburn C,25,70,2013
181,Enfield,Australian,Perth Glory,26-06-94,1.72,Harry O'Brien,AUS,26,M,Cockburn C,26,65,2013
182,Perth,Australian,Perth Glory,07-03-90,1.81,Dean Evans,AUS,27,D,Sham Shui Po,27,87,2013
183,Alytus,Australian,Perth Glory,22-07-84,1.8,Darvydas Šernas,LTU,28,M,Gaziantepspor,28,75,2013
184,Brisbane,Australian,Perth Glory,11-01-91,1.86,Devon Spence,AUS,30,G,None,30,95,2013
185,Asnieres,Australian,Perth Glory,17-08-77,1.83,William Gallas,FRA,36,D,Tottenham H,36,72,2013
186,Sydney,Australian,Perth Glory,10-04-95,1.9,Luke Radonich,AUS,39,G,Melbourne Victory,39,74,2013
187,Sydney,Australian,Sydney FC,25-02-80,1.9,Ivan Necevski,AUS,1,G,Blacktown C,1,90,2013
188,Sydney,Australian,Sydney FC,18-06-89,1.8,Sebastian Ryall,AUS,2,D,Melbourne Victory,2,75,2013
189,Sutherland,Australian,Sydney FC,11-02-92,1.72,Marc Warren,AUS,3,D,Airdrie U,3,68,2013
190,Loznica,Australian,Sydney FC,21-01-83,1.85,Ranko Despotović,SRB,4,F,Urawa Red Diamonds,4,75,2013
191,Wollongong,Australian,Sydney FC,08-12-89,1.9,Matthew Jurman,AUS,5,D,Brisbane Roar,5,84,2013
192,Novi Sad,Australian,Sydney FC,28-03-86,1.85,Nikola Petković,SRB,6,D,Crvena Zvezda,6,78,2013
193,Sydney,Australian,Sydney FC,09-04-84,1.8,Pedj Bojić,AUS,8,D,Central Coast Mariners,8,75,2013
194,Wollongong,Australian,Sydney FC,07-02-93,1.76,Corey Gameiro,AUS,9,F,Fulham,9,67,2013
195,Conegliano,Australian,Sydney FC,09-11-74,1.73,Alessandro Del Piero,ITA,10,F,Juventus,10,73,2013
196,Perth [AUS],Australian,Sydney FC,04-09-81,1.8,Richard Garcia,AUS,11,M,Melbourne Heart,11,72,2013
197,Sydney,Australian,Sydney FC,18-04-91,1.76,Blake Powell,AUS,12,F,Sutherland Sharks,12,73,2013
198,Melbourne,Australian,Sydney FC,03-04-79,1.95,Sasa Ognenovski,AUS,13,D,Umm-Salal,13,95,2013
199,Liverpool [AUS],Australian,Sydney FC,22-03-92,1.75,Mitchell Mallia,AUS,14,M,Central Coast Mariners,14,70,2013
200,Magherafelt,Australian,Sydney FC,27-03-81,1.74,Terry McFlynn,NIR,15,M,Morecambe,15,76,2013
201,Sydney,Australian,Sydney FC,15-02-90,1.76,Joel Chianese,AUS,16,M,Blacktown C,16,75,2013
202,Bankstown,Australian,Sydney FC,26-11-93,1.78,Terry Antonis,AUS,17,M,AIS,17,68,2013
203,Sydney,Australian,Sydney FC,17-01-92,1.7,Peter Triantis,AUS,18,M,Sydney Olympic,18,65,2013
204,Sydney,Australian,Sydney FC,23-11-81,1.72,Nick Carle,AUS,19,F,Crystal Palace,19,72,2013
205,Zagreb,Australian,Sydney FC,20-08-87,1.86,Vedran Janjetović,CRO,20,G,Sydney U,20,85,2013
206,Belgrade,Australian,Sydney FC,16-02-84,1.8,Milos Dimitrijević,SRB,21,M,Crvena Zvezda,21,73,2013
207,Baghdad,Australian,Sydney FC,30-08-86,1.69,Ali Abbas,IRQ,22,M,Newcastle U Jets,22,65,2013
208,Bathurst,Australian,Sydney FC,26-02-91,1.74,Rhyan Grant,AUS,23,D,AIS,23,74,2013
209,Sydney,Australian,Sydney FC,08-04-95,1.68,Hagi Gligor,AUS,24,M,None,24,60,2013
210,Sydney,Australian,Sydney FC,06-06-93,1.87,Daniel Petkovski,AUS,25,D,Bankstown C,25,82,2013
211,Wollongong,Australian,Sydney FC,25-01-96,1.74,John Macdonald,AUS,26,F,Sutherland Sharks,26,65,2013
212,Sydney,Australian,Sydney FC,29-06-95,1.82,Chris Naumoff,AUS,27,F,Sutherland Sharks,27,70,2013
213,Sydney,Australian,Sydney FC,18-08-82,1.77,Matthew Thompson,AUS,28,D,Melbourne Heart,28,78,2013
214,Sydney,Australian,Sydney FC,15-02-94,1.78,Alec Urosevski,AUS,29,F,Rockdale City Suns,29,73,2013
215,Sydney,Australian,Sydney FC,01-11-95,1.92,Anthony Bouzanis,AUS,30,G,Sydney Olympic,30,86,2013
216,Caringbah,Australian,Sydney FC,12-01-96,1.86,Aaron Calver,AUS,34,D,NSWIS,34,76,2013
217,Sutherland,Australian,Sydney FC,16-05-95,1.77,Dylan Caton,AUS,35,M,Sutherland Sharks,35,70,2013
218,Paddington,Australian,Sydney FC,30-04-94,1.85,Themba Muata-Marlow,AUS,36,D,Rockdale City Suns,36,79,2013
219,Hastings [NZL],Australian,Wellington Phoenix,19-01-83,1.87,Glen Moss,NZL,1,G,Gold Coast U,1,90,2013
220,Melbourne,Australian,Wellington Phoenix,07-12-84,1.77,Manny Muscat,AUS,2,D,Green Gully,2,73,2013
221,Gosford,Australian,Wellington Phoenix,07-01-93,1.73,Reece Caira,AUS,3,D,Western Sydney W,3,67,2013
222,Melbourne,Australian,Wellington Phoenix,08-05-94,1.85,Luke Adams,NZL,4,D,Derby Co,4,72,2013
223,Auckland,Australian,Wellington Phoenix,18-08-88,1.88,Michael Boxall,NZL,5,D,Vancouver Whitecaps,5,91,2013
224,Brisbane,Australian,Wellington Phoenix,28-10-92,1.84,Josh Brindell-South,AUS,6,D,Moreton Bay U,6,70,2013
225,Wellington,Australian,Wellington Phoenix,20-12-81,1.77,Leo Bertos,NZL,7,M,Perth Glory,7,79,2013
226,Brighton,Australian,Wellington Phoenix,20-10-79,1.83,Paul Ifill,BRB,8,M,Crystal Palace,8,80,2013
227,San José [CRC],Australian,Wellington Phoenix,07-06-85,1.72,Kenny Cunningham,CRC,9,F,The Strongest,9,70,2013
228,Herselt,Australian,Wellington Phoenix,16-06-82,1.86,Stein Huysegems,BEL,10,F,Lierse,10,76,2013
229,Christchurch,Australian,Wellington Phoenix,07-10-87,1.8,Jeremy Brockie,NZL,11,F,Newcastle U Jets,11,78,2013
230,Tauranga,Australian,Wellington Phoenix,30-12-94,1.77,Tyler Boyd,NZL,12,F,Waikato FC,12,65,2013
231,Barcelona,Australian,Wellington Phoenix,28-12-83,1.73,Albert Riera,ESP,13,M,Auckland C,13,69,2013
232,Geneva,Australian,Wellington Phoenix,12-06-96,1.78,Alex Rufer,NZL,14,M,YoungHeart Manawatu,14,75,2013
233,Gravesend,Australian,Wellington Phoenix,16-01-90,1.71,Jason Hicks,NZL,15,M,Team Wellington,15,66,2013
234,Wellington,Australian,Wellington Phoenix,03-04-93,1.74,Louis Fenton,NZL,16,D,Team Wellington,16,70,2013
235,Shepperton,Australian,Wellington Phoenix,18-03-85,1.77,Vince Lia,AUS,17,M,Melbourne Victory,17,73,2013
236,Blenheim,Australian,Wellington Phoenix,03-02-81,1.8,Ben Sigmund,NZL,18,D,Auckland C,18,84,2013
237,Lower Hutt,Australian,Wellington Phoenix,17-04-93,1.84,Hamish Watson,NZL,19,F,Team Wellington,19,91,2013
238,Perth,Australian,Wellington Phoenix,10-12-90,1.89,Lewis Italiano,AUS,20,G,Oakleigh Cannons,20,90,2013
239,Guanacaste,Australian,Wellington Phoenix,09-06-82,1.7,Carlos Hernández,CRC,21,M,Prayag U,21,70,2013
240,Sydney,Australian,Wellington Phoenix,03-05-82,1.82,Andrew Durante,NZL,22,D,Newcastle U Jets,22,75,2013
241,Auckland,Australian,Wellington Phoenix,11-03-96,1.78,Matthew Ridenton,NZL,23,M,Auckland C,23,72,2013
242,Labasa,Australian,Wellington Phoenix,20-08-87,1.7,Roy Krishna,FIJ,24,F,Auckland C,24,70,2013
243,Palmerston North,Australian,Wellington Phoenix,03-03-87,1.87,Jacob Spoonley,NZL,30,G,Team Wellington,30,84,2013
244,Sydney,Australian,Western Sydney Wanderers,13-06-75,1.93,Ante Čović,AUS,1,G,Melbourne Victory,1,89,2013
245,Sydney,Australian,Western Sydney Wanderers,04-08-84,1.78,Shannon Cole,AUS,2,D,Sydney FC,2,73,2013
246,Sydney,Australian,Western Sydney Wanderers,20-10-86,1.8,Adam d'Apuzzo,AUS,3,D,APIA Leichhardt Tigers,3,80,2013
247,Canberra,Australian,Western Sydney Wanderers,11-03-85,1.91,Nikolai Topor-Stanley,AUS,4,D,Newcastle U Jets,4,85,2013
248,Sydney,Australian,Western Sydney Wanderers,08-03-81,1.91,Michael Beauchamp,AUS,5,D,Sydney FC,5,85,2013
249,Berlin,Australian,Western Sydney Wanderers,07-11-86,1.83,Jérôme Polenz,GER,6,D,Union Berlin,6,73,2013
250,Pritina,Australian,Western Sydney Wanderers,26-10-84,1.84,Labinot Haliti,ALB,7,M,Newcastle U Jets,7,76,2013
251,Zagreb,Australian,Western Sydney Wanderers,10-09-89,1.82,Mateo Poljak,CRO,8,M,Dinamo Zagreb,8,77,2013
252,Sydney,Australian,Western Sydney Wanderers,22-07-91,1.89,Tomi Jurić,AUS,9,F,Adelaide U,9,83,2013
253,Sydney,Australian,Western Sydney Wanderers,15-09-90,1.73,Aaron Mooy,AUS,10,M,St Mirren,10,68,2013
254,Wollongong,Australian,Western Sydney Wanderers,09-09-82,1.73,Brendon Santalab,AUS,11,F,Chongqing Lifan,11,72,2013
255,Cairns,Australian,Western Sydney Wanderers,13-02-89,1.74,Tahj Minniecon,AUS,12,M,Gold Coast U,12,68,2013
256,Geelong,Australian,Western Sydney Wanderers,27-06-88,1.93,Matthew Spiranović,AUS,13,D,Al-Arabi [QAT],13,88,2013
257,Auckland,Australian,Western Sydney Wanderers,18-10-92,1.8,Kwabena Appiah-Kubi,NZL,14,F,Parramatta Eagles,14,70,2013
258,Baulkham Hills,Australian,Western Sydney Wanderers,08-03-94,1.83,Yianni Perkatis,AUS,15,M,AIS,15,71,2013
259,Woodville,Australian,Western Sydney Wanderers,10-01-95,1.9,Josh Barresi,AUS,16,F,AIS,16,86,2013
260,Diredawa,Australian,Western Sydney Wanderers,20-08-82,1.73,Youssouf Hersi,NED,17,F,Alki Larnaca,17,64,2013
261,Rome,Australian,Western Sydney Wanderers,17-02-84,1.81,Jacopo La Rocca,ITA,18,D,Grasshoppers,18,72,2013
262,Sydney,Australian,Western Sydney Wanderers,07-11-85,1.8,Mark Bridge,AUS,19,F,Sydney FC,19,80,2013
263,Hobart,Australian,Western Sydney Wanderers,21-09-89,1.89,Jerrad Tyson,AUS,20,G,Gold Coast U,20,85,2013
264,Numazu,Australian,Western Sydney Wanderers,27-09-79,1.75,Shinji Ono,JPN,21,M,Shimizu S-Pulse,21,74,2013
265,Sydney,Australian,Western Sydney Wanderers,19-05-80,1.86,Dean Heffernan,AUS,22,D,Perth Glory,22,81,2013
266,Sydney,Australian,Western Sydney Wanderers,03-06-88,1.73,Jason Trifiro,AUS,23,M,South Melbourne,23,70,2013
267,Sydney,Australian,Western Sydney Wanderers,26-09-95,1.75,Nicholas Olsen,AUS,24,M,Sutherland Sharks,24,64,2013
268,Sydney,Australian,Western Sydney Wanderers,22-05-94,1.84,Jake McGing,AUS,25,M,Marconi Stallions,25,73,2013
269,Sydney,Australian,Western Sydney Wanderers,11-10-95,1.75,Jaushua Sotirio,AUS,26,F,Marconi Stallions,26,71,2013
270,Sydney,Australian,Western Sydney Wanderers,30-08-95,1.8,Mark Cindrić,AUS,29,F,Sydney U,29,75,2013
271,Darlinghurst,Australian,Western Sydney Wanderers,04-02-96,1.82,Thomas Manos,AUS,30,G,Manly U,30,80,2013
272,Freetown,Australian,Western Sydney Wanderers,21-11-97,1.66,Alusine Fofanah,SLE,31,M,Bankstown Berries,31,64,2013
273,Sydney,Australian,Western Sydney Wanderers,26-08-97,1.86,Daniel Alessi,AUS,32,D,FNSW NTC,32,78,2013
274,Adelaide,Australian,Western Sydney Wanderers,26-10-89,1.85,Daniel Mullen,AUS,33,D,Dalian Aerbin,33,80,2013
275,Khartoum,Australian,Western Sydney Wanderers,28-08-90,1.82,Golgol Mebrahtu,AUS,34,F,Melbourne Heart,34,73,2013
276,Sydney,Australian,Western Sydney Wanderers,29-05-90,1.91,Antony Golec,AUS,35,D,Adelaide U,35,85,2013
0,Melbourne,Australian,Adelaide United,12-06-81,1.86,Eugene Galeković,AUS,1,G,Melbourne Victory,1,91.0,2015
1,Adelaide,Australian,Adelaide United,27-01-87,1.8,Michael Marrone,AUS,2,D,Shanghai Shenxin,2,77.0,2015
2,Rome,Australian,Adelaide United,17-02-84,1.81,Jacopo La Rocca,ITA,3,D,Western Sydney W,3,72.0,2015
3,Adelaide,Australian,Adelaide United,06-08-91,1.88,Dylan McGowan,AUS,4,D,Hearts,4,80.0,2015
4,Bedford Park,Australian,Adelaide United,12-10-95,1.74,Stefan Mauk,AUS,6,M,Melbourne C,6,64.0,2015
5,Cádiz,Australian,Adelaide United,24-01-83,1.72,Pablo Sánchez,ESP,7,F,Lugo,7,67.0,2015
6,Sabadell,Australian,Adelaide United,09-02-87,1.73,Isaías,ESP,8,M,Ponferradina,8,71.0,2015
7,Barcelona,Australian,Adelaide United,09-03-85,1.63,Sergio Cirio,ESP,9,F,L'Hospitalet,9,63.0,2015
8,La Plata,Australian,Adelaide United,09-01-83,1.8,Marcelo Carrusca,ARG,10,M,Galatasaray,10,73.0,2015
9,"Washington, DC",Australian,Adelaide United,25-03-87,1.84,Bruce Djite,AUS,11,F,Gold Coast U,11,84.0,2015
10,Nairobi,Australian,Adelaide United,09-12-96,1.74,Mark Ochieng,AUS,12,D,AIS,12,68.0,2015
11,Adelaide,Australian,Adelaide United,17-05-96,1.76,Dylan Smith,AUS,13,F,AIS,13,75.0,2015
12,Melbourne,Australian,Adelaide United,23-05-97,1.81,George Mells,AUS,14,M,Southampton,14,69.0,2015
13,Gawler,Australian,Adelaide United,29-09-96,1.82,Ben Warland,AUS,15,D,AIS,15,79.0,2015
14,Adelaide,Australian,Adelaide United,16-12-91,1.93,Craig Goodwin,AUS,16,M,Newcastle U Jets,16,83.0,2015
15,Melbourne,Australian,Adelaide United,22-10-89,1.74,Mate Dugandić,AUS,17,F,Melbourne C,17,68.0,2015
16,Sarajevo,Australian,Adelaide United,21-02-92,1.89,Eli Babalj,AUS,19,F,AZ Alkmaar,19,72.0,2015
17,Adelaide,Australian,Adelaide United,23-10-94,1.95,John Hall,AUS,20,G,None,20,83.0,2015
18,Sydney,Australian,Adelaide United,01-01-87,1.8,Tarek Elrich,AUS,21,D,Western Sydney W,21,75.0,2015
19,Adelaide,Australian,Adelaide United,02-03-94,1.87,Jordan Elsey,AUS,23,D,Para Hills,23,80.0,2015
20,Nairobi,Australian,Adelaide United,28-03-95,1.75,Bruce Kamau,AUS,24,M,Adelaide Olympic,24,67.0,2015
21,,Australian,Adelaide United,28-12-96,1.85,Ruon Tongyik,AUS,25,D,None,25,80.0,2015
22,,Australian,Adelaide United,21-12-96,,Jordan Pudler,AUS,26,M,None,26,,2015
23,,Australian,Adelaide United,30-07-96,1.75,Antoni Trimboli,AUS,28,F,Eastern U,28,70.0,2015
24,Adelaide,Australian,Adelaide United,28-11-97,1.88,Daniel Margush,AUS,30,G,None,30,80.0,2015
25,Adelaide,Australian,Adelaide United,15-02-94,1.91,John Solari,AUS,80,G,Newcastle U Jets,41,85.0,2015
26,Melbourne,Australian,Brisbane Roar,11-02-81,1.86,Michael Theo,AUS,1,G,Norwich C,1,93.0,2015
27,Atherton,Australian,Brisbane Roar,12-01-80,1.77,Shane Stefanutto,AUS,3,D,North Queensland Fury,3,78.0,2015
28,Brisbane,Australian,Brisbane Roar,07-01-94,1.74,Corey Brown,AUS,5,D,AIS,5,69.0,2015
29,Berlin,Australian,Brisbane Roar,07-11-86,1.83,Jérôme Polenz,GER,6,D,Sarpsborg 08,6,73.0,2015
30,Talavera,Australian,Brisbane Roar,12-02-81,1.75,Miguel Angel Corona,ESP,7,M,Almería,7,79.0,2015
31,Canberra,Australian,Brisbane Roar,12-04-91,1.72,Steven Lustica,AUS,8,M,Adelaide U,8,68.0,2015
32,Melbourne,Australian,Brisbane Roar,29-07-93,1.77,Jamie Maclaren,AUS,9,F,Perth Glory,9,73.0,2015
33,São Paulo,Australian,Brisbane Roar,09-05-85,1.67,Henrique,BRA,10,F,América Mineiro,10,62.0,2015
34,Alajuela,Australian,Brisbane Roar,08-01-88,1.8,Jean Carlos Solórzano,CRC,11,F,Puntarenas,11,75.0,2015
35,Taree,Australian,Brisbane Roar,07-01-82,1.8,Jade North,AUS,13,D,Consadole Sapporo,13,78.0,2015
