,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
253,Stord,Norwegian,Sarpsborg 08,17-03-83,1.9,Christian Brink,NOR,6,D,GIF Sundsvall,6,90.0,2013.0
254,Bodø,Norwegian,Sarpsborg 08,22-08-83,1.84,Martin Wiig,NOR,7,F,Fredrikstad,7,74.0,2013.0
255,Selfoss,Norwegian,Sarpsborg 08,15-04-92,1.83,Guðmundur Þórarinsson,ISL,8,M,ÍBV,8,75.0,2013.0
256,Pritina,Norwegian,Sarpsborg 08,01-01-81,1.78,Berat Jusufi,NOR,9,D,Yven,9,78.0,2013.0
257,Sarpsborg,Norwegian,Sarpsborg 08,13-10-94,1.81,Olav Øby,NOR,12,M,None,12,76.0,2013.0
258,Fredrikstad,Norwegian,Sarpsborg 08,26-02-87,1.9,Ole Heieren Hansen,NOR,13,D,Sellebakk,13,86.0,2013.0
259,Sarpsborg,Norwegian,Sarpsborg 08,07-08-97,1.82,Badr Rahhaoui,NOR,14,F,None,14,73.0,2013.0
260,,Norwegian,Sarpsborg 08,15-02-94,1.85,Sindre Wormdahl,NOR,15,D,None,15,78.0,2013.0
261,,Norwegian,Sarpsborg 08,06-06-95,,Thomas Aaram,NOR,16,M,None,16,,2013.0
262,Odder,Norwegian,Sarpsborg 08,26-04-82,1.86,Steffen Ernemann,DEN,17,M,Esbjerg,17,78.0,2013.0
263,Kongsberg,Norwegian,Sarpsborg 08,02-07-83,1.8,Magnus Sylling Olsen,NOR,20,M,Bodø/Glimt,20,77.0,2013.0
264,Lolland,Norwegian,Sarpsborg 08,19-04-87,1.77,Claes Kronberg,DEN,22,D,Lolland Falster Alliancen,22,75.0,2013.0
265,Steigen,Norwegian,Sarpsborg 08,18-04-80,1.75,Tom Erik Breive,NOR,23,M,Skeid,23,75.0,2013.0
266,Al Hoceima,Norwegian,Sarpsborg 08,04-08-94,1.78,Mohamed Elyounoussi,NOR,24,F,None,24,70.0,2013.0
267,Halden,Norwegian,Sarpsborg 08,04-12-95,1.87,Martin Hoel Andersen,NOR,25,D,None,25,75.0,2013.0
268,Moss,Norwegian,Sarpsborg 08,08-07-90,1.83,Martin Thømt Jensen,NOR,26,D,Moss,26,73.0,2013.0
269,Burnt Savannah,Norwegian,Sarpsborg 08,16-01-87,1.99,Duwayne Kerr,JAM,27,G,Portmore U,27,90.0,2013.0
270,Paris,Norwegian,Sarpsborg 08,02-05-85,1.87,Derek Decamps,FRA,28,M,Angers,28,78.0,2013.0
271,Spydeberg,Norwegian,Sarpsborg 08,21-01-93,1.97,Christian Sukke,NOR,31,G,None,31,87.0,2013.0
272,,Norwegian,Sarpsborg 08,18-07-94,,Sondre Aasbø,NOR,41,G,None,41,,2013.0
273,Tassin-la-Demi-Lune,Norwegian,Sarpsborg 08,24-04-84,1.8,Jérémy Berthod,FRA,69,D,Auxerre,42,74.0,2013.0
274,Port Harcourt,Norwegian,Sarpsborg 08,04-06-94,1.89,Aaron Samuel,NGA,99,F,Vålerenga,43,88.0,2013.0
275,Tartu,Norwegian,Sogndal,31-01-88,1.74,Taijo Teniste,EST,2,D,Levadia Tallinn,2,65.0,2013.0
276,Avaldsnes,Norwegian,Sogndal,28-02-96,1.82,Bjørn Inge Utvik,NOR,3,D,Haugesund,3,74.0,2013.0
277,Järvenpää,Norwegian,Sogndal,23-05-84,1.82,Hannu Patronen,FIN,4,M,Helsingborgs IF,4,80.0,2013.0
278,Dakar,Norwegian,Sogndal,04-02-90,1.8,Sidy Sagna,SEN,6,M,St-Etienne,6,75.0,2013.0
279,Sandane,Norwegian,Sogndal,04-07-80,1.75,Rune Bolseth,NOR,7,M,Hønefoss,7,72.0,2013.0
280,Stryn,Norwegian,Sogndal,06-10-88,1.86,Ulrik Flo,NOR,8,M,Stryn,8,75.0,2013.0
281,Nordfjordeid,Norwegian,Sogndal,09-08-81,1.89,Azar Karadaş,NOR,9,F,Kasımpaşa,9,86.0,2013.0
282,,Norwegian,Sogndal,01-04-95,,Martin Trøen,NOR,11,F,Eidsvold,11,,2013.0
283,Tønsberg,Norwegian,Sogndal,07-05-85,1.95,Espen Lund,NOR,14,D,Sarpsborg 08,14,85.0,2013.0
284,,Norwegian,Sogndal,14-10-91,,Anders Hella,NOR,15,D,None,15,,2013.0
285,Vik,Norwegian,Sogndal,26-05-93,1.95,Gustav Valsvik,NOR,17,D,Vik,17,94.0,2013.0
286,Accra,Norwegian,Sogndal,06-02-92,1.76,Mahatma Otoo,GHA,18,F,Hearts of Oak,18,72.0,2013.0
287,Kyrksæterøra,Norwegian,Sogndal,18-04-92,1.78,Magnus Stamnesstrø,NOR,19,M,Molde,19,72.0,2013.0
288,Sogndal,Norwegian,Sogndal,30-01-91,1.8,Thomas Ness,NOR,20,D,None,20,69.0,2013.0
289,Lærdal,Norwegian,Sogndal,09-04-92,1.85,Leif Lysne,NOR,21,G,Fjøra,21,76.0,2013.0
290,Ziguinchor,Norwegian,Sogndal,14-10-88,1.81,Malick Mane,SEN,22,F,Aktobe,22,84.0,2013.0
291,Horsens,Norwegian,Sogndal,11-08-89,1.81,Tonny Brochmann,DEN,23,M,Horsens,23,75.0,2013.0
292,Balestrand,Norwegian,Sogndal,22-01-93,1.83,Eirik Bergum Skaasheim,NOR,24,M,None,24,77.0,2013.0
293,Førde,Norwegian,Sogndal,20-04-91,1.75,Ruben Holsæter,NOR,25,M,Førde,25,66.0,2013.0
294,Trollhättan,Norwegian,Sogndal,28-04-89,1.86,Erik Dahlin,SWE,26,G,IFK Göteborg,26,83.0,2013.0
295,Bergen,Norwegian,Sogndal,01-06-91,1.85,Kristoffer Stephensen,NOR,27,M,Fyllingsdalen,27,79.0,2013.0
296,Fana,Norwegian,Sogndal,07-10-95,1.84,Mathias Dyngeland,NOR,29,G,None,29,76.0,2013.0
297,Accra,Norwegian,Sogndal,09-09-94,1.8,Gilbert Koomson,GHA,30,M,BEC Tero Sasana,30,69.0,2013.0
298,,Norwegian,Sogndal,24-04-95,,Bjørnar Hove,NOR,33,M,None,33,,2013.0
299,,Norwegian,Sogndal,12-08-96,,Runar Heggestad,NOR,34,M,None,34,,2013.0
300,,Norwegian,Sogndal,19-04-96,,Karsten Bjelde,NOR,35,M,None,35,,2013.0
301,,Norwegian,Sogndal,27-07-96,,Asgrim Farnes,NOR,36,F,None,36,,2013.0
302,,Norwegian,Sogndal,30-12-96,,Håvard Mjelleli,NOR,37,G,None,37,,2013.0
303,Odda,Norwegian,Start,11-06-82,1.87,Håkon Opdal,NOR,1,G,SønderjyskE,1,89.0,2013.0
304,Grimstad,Norwegian,Start,05-04-80,1.88,Glenn Andersen,NOR,2,D,Strømsgodset,2,84.0,2013.0
305,Oslo,Norwegian,Start,23-04-82,1.95,Birger Madsen,NOR,4,D,Vålerenga,4,83.0,2013.0
306,Katrineholm,Norwegian,Start,13-10-74,1.85,Markus Heikkinen,FIN,5,M,Rapid Vienna,5,80.0,2013.0
307,Dakar,Norwegian,Start,15-02-91,1.89,Babacar Sarr,SEN,6,M,Selfoss,6,84.0,2013.0
308,Larvik,Norwegian,Start,20-11-81,1.72,Espen Hoff,NOR,8,F,Stabæk,8,70.0,2013.0
309,Sunyani,Norwegian,Start,06-11-88,1.71,Ernest Asante,GHA,9,F,Maxbees,9,69.0,2013.0
310,,Norwegian,Start,25-12-88,1.7,Solomon Owello,NGA,10,M,Niger Tornadoes,10,69.0,2013.0
311,San José [CRC],Norwegian,Start,11-09-90,1.79,Alejandro Castro,CRC,11,F,Deportivo Saprissa,11,78.0,2013.0
312,Kristiansand,Norwegian,Start,04-03-88,1.78,Espen Børufsen,NOR,14,M,Våg,14,81.0,2013.0
313,Santa Cruz [CRC],Norwegian,Start,19-12-86,1.82,Bismar Acosta,CRC,15,D,AD Belén,15,92.0,2013.0
314,Farsund,Norwegian,Start,10-01-92,1.84,Christian Tveit,NOR,16,F,Mandalskameratene,16,75.0,2013.0
315,Kópavogur,Norwegian,Start,01-03-89,1.85,Guðmundur Kristjánsson,ISL,17,M,Breiðablik,17,85.0,2013.0
316,Ísafjörður,Norwegian,Start,30-01-87,1.87,Matthías Vilhjálmsson,ISL,18,F,FH,18,82.0,2013.0
317,Kristiansand,Norwegian,Start,09-03-94,,Henrik Dahlum,NOR,21,F,None,21,,2013.0
318,,Norwegian,Start,26-08-95,1.73,Sondre Tronstad,NOR,22,M,None,22,70.0,2013.0
319,,Norwegian,Start,27-03-95,,Alexander Jones,NOR,25,D,None,25,,2013.0
320,Kristiansand,Norwegian,Start,17-03-87,1.95,Jesper Mathisen,NOR,26,D,Gimletroll,26,93.0,2013.0
321,,Norwegian,Start,06-03-95,,Robert Skårdal,NOR,27,F,None,27,,2013.0
322,Kristiansand,Norwegian,Start,22-02-89,1.85,Rolf Daniel Vikstøl,NOR,28,D,Våg,28,72.0,2013.0
323,,Norwegian,Start,19-03-93,,Alain Delgado,NOR,29,D,None,29,,2013.0
324,,Norwegian,Start,14-09-87,1.91,Terje Reinertsen,NOR,30,G,Vindbjart,30,87.0,2013.0
325,,Norwegian,Start,27-03-96,,Joachim Eriksen,NOR,31,F,None,31,,2013.0
326,Oslo,Norwegian,Start,10-01-90,1.8,Amin Nouri,NOR,33,D,Vålerenga,33,74.0,2013.0
327,,Norwegian,Start,06-04-94,,Omar Marković,BIH,34,M,Skeid,34,,2013.0
328,,Norwegian,Start,09-06-95,,Jonas Christensen,NOR,35,F,None,35,,2013.0
329,Arendal,Norwegian,Strømsgodset,15-02-95,1.88,Borger Thomas,NOR,1,G,Bærum,1,75.0,2013.0
330,Nador,Norwegian,Strømsgodset,01-02-85,1.77,Mounir Hamoud,NOR,2,M,Bodø/Glimt,2,69.0,2013.0
331,Drammen,Norwegian,Strømsgodset,24-07-91,1.95,Lars  Sætra,NOR,3,D,None,3,90.0,2013.0
332,Oslo,Norwegian,Strømsgodset,12-03-89,1.82,Kim André Madsen,NOR,4,D,Lyn,4,74.0,2013.0
333,Oslo,Norwegian,Strømsgodset,07-06-87,1.87,Jørgen Horn,NOR,5,D,Fredrikstad,5,84.0,2013.0
334,Sarpsborg,Norwegian,Strømsgodset,17-03-81,1.81,Simen Brenne,NOR,6,M,Odd,6,80.0,2013.0
335,Banjul,Norwegian,Strømsgodset,02-09-90,1.71,Muhamed Keita,NOR,7,M,None,7,71.0,2013.0
336,Vardø,Norwegian,Strømsgodset,08-01-91,1.82,Stefan Johansen,NOR,8,F,Bodø/Glimt,8,78.0,2013.0
337,Trondheim,Norwegian,Strømsgodset,18-12-79,1.83,Øyvind Storflor,NOR,9,M,Rosenborg,9,70.0,2013.0
338,Salgótarján,Norwegian,Strømsgodset,07-02-78,1.98,Péter Kovács,HUN,10,F,Lierse,10,102.0,2013.0
339,Oslo,Norwegian,Strømsgodset,14-02-90,1.8,Adama Diomandé,NOR,11,F,Hødd,11,75.0,2013.0
340,Oslo,Norwegian,Strømsgodset,12-12-87,1.88,Adam Larsen Kwarasey,GHA,12,G,Vålerenga,12,81.0,2013.0
341,Drammen,Norwegian,Strømsgodset,15-07-96,1.8,Iver Fossum,NOR,14,M,None,14,73.0,2013.0
342,Oslo,Norwegian,Strømsgodset,14-11-91,1.85,Flamur Kastrati,NOR,15,F,Erzgebirge Aue,15,78.0,2013.0
343,Mogadishu,Norwegian,Strømsgodset,01-05-91,1.85,Abdisalam Ibrahim,NOR,16,M,Manchester C,16,73.0,2013.0
344,Hamar,Norwegian,Strømsgodset,29-06-91,1.86,Thomas Lehne Olsen,NOR,17,F,HamKam,17,78.0,2013.0
345,Drammen,Norwegian,Strømsgodset,18-04-94,1.82,Martin Rønning Ovenstad,NOR,18,F,Mjøndalen,18,70.0,2013.0
346,Drammen,Norwegian,Strømsgodset,18-03-93,1.8,Gustav Wikheim,NOR,19,F,None,19,65.0,2013.0
347,Accra,Norwegian,Strømsgodset,10-05-94,1.79,Bismark Adjei-Boateng,GHA,22,D,Manchester C,22,71.0,2013.0
348,Lier,Norwegian,Strømsgodset,17-11-82,1.86,Thomas Sørum,NOR,23,F,Helsingborgs IF,23,86.0,2013.0
349,Haugesund,Norwegian,Strømsgodset,18-04-90,1.82,Lars Stubhaug,NOR,24,G,Hønefoss,24,78.0,2013.0
350,Kakuma,Norwegian,Strømsgodset,20-10-93,1.74,Tokmac Nguen,NOR,25,F,Drammen,25,60.0,2013.0
351,Berlin,Norwegian,Strømsgodset,18-10-88,1.82,Lars Christopher Vilsvik,NOR,26,M,LFC Berlin,26,73.0,2013.0
352,Trysil,Norwegian,Strømsgodset,21-09-78,1.85,Jarl-André Storbæk,NOR,27,D,SønderjyskE,27,84.0,2013.0
353,Tamale,Norwegian,Strømsgodset,14-05-91,1.72,Razak Nuhu,GHA,28,D,Manchester C,28,68.0,2013.0
354,Drammen,Norwegian,Strømsgodset,22-04-93,1.84,Hermann Rhodén,NOR,30,G,Birkebeineren,30,79.0,2013.0
355,,Norwegian,Strømsgodset,12-02-71,1.88,Thomas André Ødegaard,NOR,32,G,Lyn,32,79.0,2013.0
356,Porsgrunn,Norwegian,Strømsgodset,10-04-94,1.85,Anders Gundersen,NOR,33,G,Pors,33,73.0,2013.0
357,,Norwegian,Strømsgodset,07-12-95,,Kasim Al,NOR,41,D,None,41,,2013.0
358,,Norwegian,Strømsgodset,31-10-94,,Jesper Johansen,NOR,42,M,Liungen,42,,2013.0
359,,Norwegian,Strømsgodset,08-01-95,,Jonas Johansen,NOR,57,F,None,43,,2013.0
360,,Norwegian,Strømsgodset,17-12-96,,William Nessjøen Solheim,NOR,61,D,None,44,,2013.0
361,Oslo,Norwegian,Strømsgodset,15-10-89,1.84,Ola Kamara,NOR,92,M,Ried,45,75.0,2013.0
362,Halmstad,Norwegian,Tromsø,02-01-85,1.98,Marcus Sahlman,SWE,1,G,Halmstads BK,1,89.0,2013.0
363,Legionowo,Norwegian,Tromsø,17-10-87,1.88,Jarosław Fojut,POL,3,D,Śląsk Wrocław,3,83.0,2013.0
364,Bodø,Norwegian,Tromsø,20-08-88,1.81,Ruben Kristiansen,NOR,4,D,Tromsdalen,4,74.0,2013.0
365,Ålesund,Norwegian,Tromsø,13-06-80,1.76,Morten Moldskred,NOR,5,M,Aarhus,5,75.0,2013.0
366,,Norwegian,Tromsø,10-01-90,1.87,Adnan Causevic,NOR,6,D,Vard,6,80.0,2013.0
367,Kokkola,Norwegian,Tromsø,05-07-78,1.88,Miika Koppinen,FIN,7,D,Rosenborg,7,80.0,2013.0
368,Harstad,Norwegian,Tromsø,08-08-89,1.83,Thomas Kind Bendiksen,NOR,8,M,Rangers,8,76.0,2013.0
369,Vadsø,Norwegian,Tromsø,01-07-84,1.8,Steffen Nystrøm,NOR,9,M,Strømsgodset,9,73.0,2013.0
370,Mosjøen,Norwegian,Tromsø,22-02-92,1.74,Thomas Drage,NOR,10,M,Mosjøen,10,62.0,2013.0
371,,Norwegian,Tromsø,30-01-96,,Fredrik Bakkelund,NOR,12,G,None,12,,2013.0
372,Strakonice,Norwegian,Tromsø,22-12-88,1.86,Zdeněk Ondráek,CZE,13,F,České Budějovice,13,79.0,2013.0
373,Karasjok,Norwegian,Tromsø,16-01-87,1.76,Hans Norbye,NOR,14,D,Tromsdalen,14,76.0,2013.0
374,Øksfjord,Norwegian,Tromsø,28-05-86,1.79,Magnus Andersen,NOR,15,M,Alta,15,71.0,2013.0
375,,Norwegian,Tromsø,02-07-91,1.78,Lars Gunnar Johnsen,NOR,16,M,Tromsdalen,16,76.0,2013.0
376,Tromsø,Norwegian,Tromsø,04-09-90,1.83,Remi Johansen,NOR,17,M,None,17,75.0,2013.0
377,Stockport,Norwegian,Tromsø,23-09-92,1.75,Josh Pritchard,WAL,18,M,Fulham,18,71.0,2013.0
378,Kvaløysletta,Norwegian,Tromsø,13-06-93,1.82,William Frantzen,NOR,19,M,None,19,70.0,2013.0
379,,Norwegian,Tromsø,14-07-95,,Mathias Johnsen,NOR,20,D,None,20,,2013.0
380,Storsteinnes,Norwegian,Tromsø,12-02-95,1.72,Kent-Are Antonsen,NOR,23,D,None,23,70.0,2013.0
381,Tromsø,Norwegian,Tromsø,09-04-94,1.85,Jonas Fundingsrud,NOR,24,D,None,24,79.0,2013.0
382,,Norwegian,Tromsø,07-04-94,,Hamza Zakari,GHA,25,M,Eupen,25,,2013.0
383,Enskede,Norwegian,Tromsø,19-02-81,1.91,Benny Lekström,SER,27,G,Mjølner,27,88.0,2013.0
384,Winsen an der Luhe,Norwegian,Tromsø,13-07-87,1.81,Hendrik Helmke,GER,28,M,FF Jaro,28,80.0,2013.0
385,Tromsø,Norwegian,Tromsø,26-02-96,1.89,Runar Espejord,NOR,30,F,None,30,86.0,2013.0
386,Edmonton,Norwegian,Vålerenga,17-10-78,1.9,Lars Hirschfeld,CAN,1,G,Energie Cottbus,1,90.0,2013.0
387,Accra,Norwegian,Vålerenga,07-11-92,1.79,Joseph Baffo,SWE,2,D,Helsingborgs IF,2,74.0,2013.0
388,Asker,Norwegian,Vålerenga,22-04-81,1.91,André Muri,NOR,4,D,Stabæk,4,94.0,2013.0
389,Plzeň,Norwegian,Vålerenga,09-08-90,1.8,Jan Lecjaks,CZE,5,D,Young Boys,5,65.0,2013.0
390,Oslo,Norwegian,Vålerenga,30-07-85,1.8,Daniel Fredheim Holm,NOR,7,F,Rosenborg,7,77.0,2013.0
391,Arendal,Norwegian,Vålerenga,19-04-81,1.83,Jan Gunnar Solli,NOR,8,M,New York Red Bulls,8,83.0,2013.0
392,Bergen,Norwegian,Vålerenga,03-12-91,1.85,Torgeir Børven,NOR,10,F,Odd,10,70.0,2013.0
393,Oslo,Norwegian,Vålerenga,10-08-75,1.82,Morten Berre,NOR,11,F,St Pauli,11,82.0,2013.0
394,Lagos,Norwegian,Vålerenga,29-07-87,1.8,Fegor Ogude,NGA,13,M,Warri Wolves,13,78.0,2013.0
395,Sarpsborg,Norwegian,Vålerenga,04-05-88,1.8,Joachim Thomassen,NOR,15,M,Fredrikstad,15,71.0,2013.0
396,San José [CRC],Norwegian,Vålerenga,08-02-88,1.86,Giancarlo González,CRC,18,D,LD Alajuelense,18,72.0,2013.0
397,Haugesund,Norwegian,Vålerenga,17-07-83,1.79,Christian Grindheim,NOR,19,M,FC København,19,76.0,2013.0
398,San José [CRC],Norwegian,Vålerenga,25-03-91,1.78,Diego Calvo,CRC,22,F,LD Alajuelense,22,78.0,2013.0
399,Kristiansand,Norwegian,Vålerenga,09-12-83,1.72,Kristofer Hæstad,NOR,23,M,Start,23,74.0,2013.0
400,Næsbjerg,Norwegian,Vålerenga,09-11-83,1.9,Nikolaj Høgh,DEN,24,D,Esbjerg,24,82.0,2013.0
401,Oslo,Norwegian,Vålerenga,02-10-95,1.85,Moussa Nije,NOR,25,M,None,25,75.0,2013.0
402,Kruevac,Norwegian,Vålerenga,17-06-80,1.88,Bojan Zajić,SRB,26,M,Partizan Belgrade,26,80.0,2013.0
403,Poręba,Norwegian,Vålerenga,08-01-94,1.76,Marcel Wawrzynkiewicz,POL,33,D,None,33,74.0,2013.0
404,Bergen,Norwegian,Vålerenga,23-01-91,1.88,Gudmund Taksdal Kongshavn,NOR,34,G,None,34,83.0,2013.0
405,Oslo,Norwegian,Vålerenga,19-07-94,,Monir Benmoussa,NOR,35,F,None,35,,2013.0
406,Oslo,Norwegian,Vålerenga,06-06-95,,Mathias Blårud,NOR,36,M,None,36,,2013.0
407,Oslo,Norwegian,Vålerenga,22-04-96,1.86,Ivan Näsberg,NOR,37,D,None,37,80.0,2013.0
408,,Norwegian,Vålerenga,20-05-96,,Nima Danai,NOR,38,G,None,38,,2013.0
409,Oslo,Norwegian,Vålerenga,20-02-95,,Kamran Ali Iqbal,NOR,42,D,None,40,,2013.0
410,,Norwegian,Vålerenga,08-10-94,,Fitim Kastrati,NOR,43,M,None,41,,2013.0
411,,Norwegian,Vålerenga,16-03-94,,Øyvind Knutsen,NOR,50,G,None,42,,2013.0
412,Skien,Norwegian,Viking,29-09-84,1.9,Rune Almenning Jarstein,NOR,1,G,Rosenborg,1,82.0,2013.0
413,Lura,Norwegian,Viking,05-06-84,1.73,Trond Erik Bertelsen,NOR,2,D,Fredrikstad,2,74.0,2013.0
414,Egersund,Norwegian,Viking,05-05-86,1.85,Johan Lædre Bjørdal,NOR,3,D,Bodø/Glimt,3,80.0,2013.0
415,Kinshasa,Norwegian,Viking,04-08-82,1.76,Richard Ekunde,COD,5,D,GAIS,5,72.0,2013.0
416,Bærum,Norwegian,Viking,14-01-88,1.86,Håkon Skogseid,NOR,6,D,Notodden,6,76.0,2013.0
417,Stavanger,Norwegian,Viking,21-08-86,1.79,Vidar Nisja,NOR,8,M,Bryne,8,71.0,2013.0
418,Hillerstorp,Norwegian,Viking,25-01-82,1.78,Patrik Ingelsten,SWE,9,F,SC Heerenveen,9,78.0,2013.0
419,Egersund,Norwegian,Viking,13-04-94,1.72,Veton Berisha,NOR,10,F,Egersund,10,71.0,2013.0
420,Toftir,Norwegian,Viking,26-07-91,1.74,Jóan Edmundsson,FRO,11,M,Newcastle U,11,70.0,2013.0
421,Stavanger,Norwegian,Viking,25-01-92,1.83,Christian Landu Landu,NOR,13,D,Tasta,13,78.0,2013.0
422,Stavanger,Norwegian,Viking,20-01-85,1.73,André Danielsen,NOR,14,M,Stavanger,14,70.0,2013.0
423,Richard Toll,Norwegian,Viking,05-08-84,1.77,Makhtar Thioune,SEN,15,M,Molde,15,77.0,2013.0
424,Stavanger,Norwegian,Viking,14-05-92,1.8,Yann-Erik de Lanlay,NOR,16,M,None,16,72.0,2013.0
425,Selfoss,Norwegian,Viking,25-05-92,1.9,Jón Daði Böðvarsson,ISL,17,F,Selfoss,17,85.0,2013.0
426,Mbaise,Norwegian,Viking,03-02-91,1.95,Osita Henry Chikere,NGA,18,F,Montceau Bourgogne,18,86.0,2013.0
427,Accra,Norwegian,Viking,22-12-88,1.7,King Gyan Osei,GHA,19,M,Fulham,19,65.0,2013.0
428,Reykjavik,Norwegian,Viking,12-10-81,1.84,Indriði Sigurðsson,ISL,20,D,Lyn,20,82.0,2013.0
429,Stavanger,Norwegian,Viking,02-11-84,1.89,Christoffer Midbøe Lunde,NOR,22,G,Vidar,22,92.0,2013.0
430,Wels,Norwegian,Viking,26-09-88,1.86,Benjamin Sulimani,AUT,23,F,Admira Wacker Mödling,23,78.0,2013.0
431,Sandnes,Norwegian,Viking,15-03-95,1.88,Pål Vestly Heigre,NOR,24,G,None,24,88.0,2013.0
432,Mandal,Norwegian,Viking,07-01-93,1.77,Eirik Schulze,NOR,25,M,Mandalskameratene,25,73.0,2013.0
433,Tromsø,Norwegian,Viking,05-02-84,1.73,Trond Olsen,NOR,27,F,Rosenborg,27,70.0,2013.0
434,Stavanger,Norwegian,Viking,21-02-94,1.88,Kristoffer Haugen,NOR,28,M,None,28,77.0,2013.0
435,Stavanger,Norwegian,Viking,07-12-94,1.83,Viljar Vevatne,NOR,29,D,None,29,79.0,2013.0
0,Ålesund,Norwegian,Aalesund,31-08-87,1.86,Andreas Lie,NOR,1,G,Odd,1,82.0,2015.0
1,Kano,Norwegian,Aalesund,16-11-89,1.98,Akeem Latifu,NGA,2,D,Hødd,2,60.0,2015.0
2,Keflavík,Norwegian,Aalesund,02-10-95,1.85,Daníel Léo Grétarsson,ISL,3,D,Grindavík,3,76.0,2015.0
3,Seinäjoki,Norwegian,Aalesund,18-04-91,1.85,Tero Mäntylä,FIN,4,D,Ludogorets Razgrad,4,79.0,2015.0
4,Herd,Norwegian,Aalesund,31-08-87,1.87,Oddbjørn Lie,NOR,5,D,HamKam,5,91.0,2015.0
5,Växjö,Norwegian,Aalesund,10-12-91,1.85,Mikael Dyrestam,SWE,6,D,IFK Göteborg,6,75.0,2015.0
6,Oslo,Norwegian,Aalesund,01-12-89,1.75,Fredrik Carlsen,NOR,8,M,Vålerenga,8,65.0,2015.0
7,Stockholm,Norwegian,Aalesund,04-02-92,1.9,Carl Björk,SWE,9,F,Brattvåg,9,82.0,2015.0
8,Nordfjordeid,Norwegian,Aalesund,17-01-90,1.82,Peter Orry Larsen,NOR,10,M,Skavøypoll,10,74.0,2015.0
9,Reykjavík,Norwegian,Aalesund,10-11-94,1.83,Aron Elís Þrándarson,ISL,11,M,Víkingur,11,73.0,2015.0
10,Ålesund,Norwegian,Aalesund,25-10-89,1.87,Sten Grytebust,NOR,13,G,None,13,86.0,2015.0
11,Kaduna,Norwegian,Aalesund,01-11-92,1.88,Leke James,NGA,14,F,Bridge Boys,14,80.0,2015.0
12,Duque de Caxias,Norwegian,Aalesund,24-03-94,1.64,Marlinho,BRA,15,M,Duque de Caxias,15,58.0,2015.0
13,Averøy,Norwegian,Aalesund,13-10-80,1.86,Magne Hoseth,NOR,16,M,Viking,16,80.0,2015.0
14,Ålesund,Norwegian,Aalesund,04-02-97,1.75,Henrik Bjørdal,NOR,17,M,None,17,80.0,2015.0
15,Ålesund,Norwegian,Aalesund,05-02-95,1.78,Thomas Martinussen,NOR,20,D,None,20,71.0,2015.0
16,Ålesund,Norwegian,Aalesund,21-06-83,1.74,Bjørn Helge Riise,NOR,21,M,Lillestrøm,21,70.0,2015.0
17,Tromsø,Norwegian,Aalesund,21-04-87,1.81,Jo Nymo Matland,NOR,22,D,Sarpsborg 08,22,79.0,2015.0
18,Oslo,Norwegian,Aalesund,06-07-88,1.86,Edvard Skagestad,NOR,23,D,IFK Norrköping,23,85.0,2015.0
19,Oslo,Norwegian,Aalesund,01-08-88,1.81,Mostafa Abdellaoue,NOR,30,F,FC København,30,68.0,2015.0
20,Ålesund,Norwegian,Aalesund,29-05-97,1.92,Sebastian Andreassen,NOR,31,F,None,31,81.0,2015.0
21,Ålesund,Norwegian,Aalesund,30-06-97,1.94,Sondre Sødregren,NOR,32,G,None,32,80.0,2015.0
22,,Norwegian,Aalesund,27-07-96,,Elias Dahlberg,NOR,33,M,None,33,,2015.0
23,,Norwegian,Aalesund,08-02-96,1.75,Izantullah Ahmadzai,NOR,34,D,None,34,70.0,2015.0
24,Ålesund,Norwegian,Aalesund,05-02-97,1.86,Lars Valderhaug,NOR,35,D,None,35,82.0,2015.0
25,,Norwegian,Aalesund,16-01-96,,Vegard Sætre,NOR,36,D,None,36,,2015.0
26,Ålesund,Norwegian,Aalesund,10-01-98,1.89,Joakim Barstad,NOR,37,D,None,37,78.0,2015.0
27,Ålesund,Norwegian,Aalesund,18-06-97,1.83,Jørgen Hatlehol,NOR,38,M,None,38,68.0,2015.0
28,Ålesund,Norwegian,Aalesund,13-02-96,1.78,Vebjørn Hoff,NOR,39,M,None,39,69.0,2015.0
29,Ålesund,Norwegian,Aalesund,20-01-97,1.78,Sondre Brunstad Fet,NOR,40,M,None,40,74.0,2015.0
30,Tallinn,Norwegian,Bodø/Glimt,14-05-80,1.91,Pavel Londak,EST,1,G,Flora Tallinn,1,81.0,2015.0
31,Steigen,Norwegian,Bodø/Glimt,04-12-86,1.83,Ruben Imingen,NOR,2,D,Fauske/Spirit,2,72.0,2015.0
32,"Lancaster, PA",Norwegian,Bodø/Glimt,06-08-91,1.8,Zarek Valentin,USA,3,D,Montreal Impact,3,70.0,2015.0
33,Bodø,Norwegian,Bodø/Glimt,16-09-83,1.75,Thomas Jacobsen,NOR,5,D,Lyn,5,74.0,2015.0
34,Bodø,Norwegian,Bodø/Glimt,15-02-90,1.83,Anders Karlsen,NOR,6,M,Mjøndalen,6,75.0,2015.0
35,Øvre Årdal,Norwegian,Bodø/Glimt,11-02-86,1.7,Henrik Furebotn,NOR,8,F,Sandnes Ulf,8,60.0,2015.0
36,Harstad,Norwegian,Bodø/Glimt,06-02-87,1.8,Jim Johansen,NOR,9,F,Strømsgodset,9,80.0,2015.0
