,Birth Place,Country League,Current Club,Date of Birth,Height,Name,Nat,Number,Pos,Previous Club,Unnamed: 0,Weight,Year
609,Villa Constitución,Argentinian,Tigre,02-09-93,1.75,Leandro Garate,ARG,36.0,F,None,36,75.0,2013
610,La Plata,Argentinian,Vélez Sarsfield,31-01-87,1.91,Pablo Perafán,ARG,1.0,G,Unión (Santa Fe),1,74.0,2013
611,Ramos Mejía,Argentinian,Vélez Sarsfield,18-10-89,1.9,Fernando Tobio,ARG,2.0,D,None,2,78.0,2013
612,Acébal,Argentinian,Vélez Sarsfield,19-04-82,1.69,Emiliano Papa,ARG,3.0,D,Rosario Central,3,67.0,2013
613,Mar del Plata,Argentinian,Vélez Sarsfield,21-12-78,1.75,Fabián Cubero,ARG,5.0,D,UANL Tigres,5,72.0,2013
614,Capital Federal,Argentinian,Vélez Sarsfield,29-07-80,1.83,Sebastián Dominguez,ARG,6.0,D,América,6,67.0,2013
615,Cali,Argentinian,Vélez Sarsfield,23-01-88,1.84,Jonathan Copete,COL,7.0,F,Santa Fe,7,72.0,2013
616,Capital Federal,Argentinian,Vélez Sarsfield,15-03-89,1.76,Héctor Canteros,ARG,8.0,M,None,8,73.0,2013
617,Haedo,Argentinian,Vélez Sarsfield,18-03-87,1.76,Mauro Zárate,ARG,9.0,F,Lazio,9,76.0,2013
618,Capital Federal,Argentinian,Vélez Sarsfield,03-01-80,1.79,Federico Insúa,ARG,10.0,M,Bursaspor,10,79.0,2013
619,Capital Federal,Argentinian,Vélez Sarsfield,11-09-87,1.85,Alejandro Cabral,ARG,11.0,M,None,11,76.0,2013
620,La Plata,Argentinian,Vélez Sarsfield,04-06-88,1.88,Lucas Pratto,ARG,12.0,F,Genoa,12,87.0,2013
621,Montevideo,Argentinian,Vélez Sarsfield,19-08-86,1.8,Sebastián Sosa,URU,13.0,G,Boca Juniors,13,77.0,2013
622,Ramos Mejía,Argentinian,Vélez Sarsfield,07-09-94,1.75,Eros Medaglia,ARG,14.0,D,None,14,72.0,2013
623,Guayaquil,Argentinian,Vélez Sarsfield,29-01-93,1.76,Danny Cabezas,ECU,15.0,M,River Plate [ECU],15,70.0,2013
624,Capital Federal,Argentinian,Vélez Sarsfield,08-09-94,1.74,Gonzalo Piovi,ARG,16.0,D,None,16,67.0,2013
625,Pergamino,Argentinian,Vélez Sarsfield,17-12-81,1.76,Juan Sabiá,ARG,17.0,D,Argentinos Juniors,17,76.0,2013
626,Santiago del Estero,Argentinian,Vélez Sarsfield,09-02-88,1.79,Francisco Cerro,ARG,18.0,M,Quilmes,18,70.0,2013
627,San Miguel de Tucumán,Argentinian,Vélez Sarsfield,11-06-92,1.91,Ezequiel Rescaldani,ARG,19.0,F,None,19,83.0,2013
628,Capital Federal,Argentinian,Vélez Sarsfield,24-05-94,1.73,Brian Ferreira,ARG,20.0,M,None,20,64.0,2013
629,Santa Fe,Argentinian,Vélez Sarsfield,28-10-94,1.69,Agustín Allione,ARG,21.0,M,None,21,69.0,2013
630,Rosario,Argentinian,Vélez Sarsfield,19-01-95,1.71,Leonardo Rolón,ARG,22.0,D,None,22,65.0,2013
631,Santa Fe,Argentinian,Vélez Sarsfield,29-03-90,1.78,Leandro Desábato,ARG,23.0,M,None,23,72.0,2013
632,San Martín,Argentinian,Vélez Sarsfield,31-03-93,1.82,Federico Vázquez,ARG,24.0,F,None,24,81.0,2013
633,Capital Federal,Argentinian,Vélez Sarsfield,23-08-90,1.81,Alan Aguerre,ARG,25.0,G,None,25,76.0,2013
634,San Nicolás,Argentinian,Vélez Sarsfield,21-06-92,1.7,Eduardo Pucheta,ARG,26.0,F,None,26,64.0,2013
635,San Nicolás,Argentinian,Vélez Sarsfield,13-11-93,1.84,Lautaro Gianetti,ARG,27.0,D,None,27,79.0,2013
636,Ituzaingó,Argentinian,Vélez Sarsfield,09-01-94,1.88,Ramiro Cáseres,ARG,28.0,F,None,28,83.0,2013
637,Loma Hermosa,Argentinian,Vélez Sarsfield,18-04-94,1.72,Lucas Romero,ARG,29.0,M,None,29,67.0,2013
638,San Miguel,Argentinian,Vélez Sarsfield,06-04-95,1.78,Facundo Cardozo,ARG,30.0,D,None,30,77.0,2013
639,San Justo,Argentinian,Vélez Sarsfield,21-02-94,1.76,Leandro Vera,ARG,31.0,M,None,31,69.0,2013
640,Capital Federal,Argentinian,Vélez Sarsfield,09-02-94,1.76,Matías Pérez Acuña,ARG,32.0,D,None,32,72.0,2013
641,San Martín,Argentinian,Vélez Sarsfield,04-04-93,1.7,Jorge Correa,ARG,33.0,F,None,33,70.0,2013
0,Glew,Argentinian,Aldosivi (Mar del Plata),17-10-77,1.84,Pablo Campodónico,ARG,1.0,G,Platense,1,79.0,2015
1,Rosario,Argentinian,Aldosivi (Mar del Plata),09-08-92,1.83,Guillermo Ortiz,ARG,2.0,D,Newell's Old Boys,2,76.0,2015
2,Córdoba,Argentinian,Aldosivi (Mar del Plata),17-02-89,1.75,Franco Canever,ARG,3.0,D,Atlético Tucumán,3,69.0,2015
3,Santa Fe,Argentinian,Aldosivi (Mar del Plata),02-10-88,1.79,Ismael Quilez,ARG,4.0,D,Quilmes,4,76.0,2015
4,Capital Federal,Argentinian,Aldosivi (Mar del Plata),03-05-84,1.72,Hernán Lamberti,ARG,5.0,M,Desamparados (San Juan),5,70.0,2015
5,Resistencia,Argentinian,Aldosivi (Mar del Plata),30-10-84,1.78,Federico León,ARG,6.0,D,Deportes Iquique,6,70.0,2015
6,La Plata,Argentinian,Aldosivi (Mar del Plata),10-03-82,1.77,Pablo Lugüercio,ARG,7.0,F,Olimpo (BB),7,79.0,2015
7,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),25-06-92,1.77,Jonatan Galván,ARG,8.0,M,None,8,69.0,2015
8,Las Casuarinas,Argentinian,Aldosivi (Mar del Plata),09-12-81,1.78,Ángel Vildozo,ARG,9.0,F,All Boys,9,70.0,2015
9,Morón,Argentinian,Aldosivi (Mar del Plata),13-06-84,1.75,Enrique Seccafién,ARG,11.0,M,Deportivo Merlo,11,75.0,2015
10,Cartagena,Argentinian,Aldosivi (Mar del Plata),23-06-94,1.8,Roger Martínez,COL,14.0,F,Racing Club,14,76.0,2015
11,Lomas de Zamora,Argentinian,Aldosivi (Mar del Plata),26-03-81,1.75,Gastón Díaz,ARG,15.0,M,Tigre,15,71.0,2015
12,Tucumán,Argentinian,Aldosivi (Mar del Plata),01-11-93,1.66,Daniel Dip,ARG,16.0,F,None,16,72.0,2015
13,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),15-06-92,1.82,Andrés Lópe,ARG,17.0,M,None,17,79.0,2015
14,Bella Vista,Argentinian,Aldosivi (Mar del Plata),17-07-80,1.82,José Sand,ARG,18.0,F,Boca Unidos (Corrientes),18,72.0,2015
15,Rosario,Argentinian,Aldosivi (Mar del Plata),13-11-89,1.75,Martín Rivero,ARG,19.0,M,Rosario Central,19,72.0,2015
16,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),14-08-91,1.71,Leonardo Fredes,ARG,20.0,M,None,20,69.0,2015
17,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),04-06-94,1.85,Ariel Bulasio,ARG,21.0,G,None,21,70.0,2015
18,San Lorenzo,Argentinian,Aldosivi (Mar del Plata),31-10-80,1.76,Alejandro Capurro,ARG,22.0,M,Gimnasia y Esgrima (LP),22,66.0,2015
19,Rosario,Argentinian,Aldosivi (Mar del Plata),18-04-86,1.91,Matías Vega,ARG,23.0,G,Atlanta,23,79.0,2015
20,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),18-02-88,1.77,Roque Vargas,ARG,24.0,D,None,24,69.0,2015
21,Pergamino,Argentinian,Aldosivi (Mar del Plata),16-08-93,1.78,Mariano Buzzini,ARG,25.0,D,None,25,72.0,2015
22,San Antonio Oeste,Argentinian,Aldosivi (Mar del Plata),24-04-94,1.79,Braian Toro,ARG,26.0,M,None,26,69.0,2015
23,Rosario,Argentinian,Aldosivi (Mar del Plata),13-05-81,1.91,Matías Lequi,ARG,27.0,D,Sportivo Luqueño,27,79.0,2015
24,Rosario,Argentinian,Aldosivi (Mar del Plata),28-05-90,1.72,Milton Müller,ARG,28.0,M,Sportivo Rivadavia (Venado Tuerto),28,70.0,2015
25,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),16-01-92,1.8,Juan Pablo Gargiulo,ARG,29.0,D,None,29,70.0,2015
26,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),22-03-95,1.8,Santiago Rosales,ARG,30.0,F,None,30,73.0,2015
27,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),05-03-86,1.76,Diego Lagos,ARG,31.0,M,UNAM,31,72.0,2015
28,Mar del Plata,Argentinian,Aldosivi (Mar del Plata),12-04-91,1.83,Nicolás Miracco,ARG,32.0,M,None,32,72.0,2015
29,Clorinda,Argentinian,Aldosivi (Mar del Plata),20-01-84,1.73,Carlos Soto,ARG,33.0,D,Belgrano (Córdoba),33,68.0,2015
30,Córdoba,Argentinian,Aldosivi (Mar del Plata),18-02-84,1.74,Juan Carlos Menseguez,ARG,36.0,F,Argentinos Juniors,36,68.0,2015
31,Villa Constitución,Argentinian,Argentinos Juniors,12-08-88,1.78,Miguel Angel Torrén,ARG,2.0,D,Cerro Porteño,2,73.0,2015
32,Capital Federal,Argentinian,Argentinos Juniors,10-11-81,1.7,Ezequiel Garré,ARG,3.0,D,Almirante Brown,3,74.0,2015
33,Florencio Varela,Argentinian,Argentinos Juniors,07-01-94,1.89,Patricio Matrcardi,ARG,4.0,D,None,4,85.0,2015
34,Santa Lucía,Argentinian,Argentinos Juniors,18-01-94,1.86,Nicolás Freire,ARG,6.0,D,None,6,80.0,2015
35,Acassuso,Argentinian,Argentinos Juniors,30-12-93,1.8,Lautaro Rinaldi,ARG,7.0,F,None,7,75.0,2015
36,Capital Federal,Argentinian,Argentinos Juniors,07-03-84,1.67,Germán Basualdo,ARG,8.0,M,Almirante Brown,8,69.0,2015
37,Leones,Argentinian,Argentinos Juniors,05-03-86,1.75,Gonzalo Castillejos,ARG,9.0,F,Lanús,9,70.0,2015
38,General Alvear,Argentinian,Argentinos Juniors,26-04-95,1.7,Luciano Cabral,ARG,10.0,M,None,10,70.0,2015
39,Apóstoles,Argentinian,Argentinos Juniors,20-02-83,1.8,Matías Gimenez,ARG,11.0,M,Águilas Pereira,11,73.0,2015
40,Guaymallén,Argentinian,Argentinos Juniors,10-05-85,1.85,Adrián Gabbarini,ARG,12.0,G,Newell's Old Boys,12,78.0,2015
41,Rauch,Argentinian,Argentinos Juniors,10-01-93,1.77,Mariano Almandoz,ARG,13.0,D,None,13,72.0,2015
42,Mar del Plata,Argentinian,Argentinos Juniors,16-04-92,1.83,Leandro Navarro,ARG,14.0,M,San Lorenzo,14,73.0,2015
43,Montevideo,Argentinian,Argentinos Juniors,04-03-91,1.79,Maximiliano Freitas,URU,15.0,F,Plaza Colonia,15,85.0,2015
44,Montevideo,Argentinian,Argentinos Juniors,13-06-90,1.77,Federico Gallego,URU,16.0,M,Sud América,16,74.0,2015
45,Pergamino,Argentinian,Argentinos Juniors,17-12-81,1.76,Juan Sabia,ARG,17.0,D,Vélez Sarsfield,17,76.0,2015
46,Capital Federal,Argentinian,Argentinos Juniors,27-09-93,1.68,Lucas Rodríguez,ARG,18.0,D,None,18,65.0,2015
47,Cali,Argentinian,Argentinos Juniors,20-07-92,1.8,Reinaldo Lenis,COL,19.0,M,None,19,70.0,2015
48,La Laguna,Argentinian,Argentinos Juniors,28-02-90,1.86,Sebastián Giovini,ARG,20.0,G,None,20,82.0,2015
49,Capital Federal,Argentinian,Argentinos Juniors,27-01-91,1.79,Nicolás Batista,ARG,21.0,D,None,21,75.0,2015
50,Capital Federal,Argentinian,Argentinos Juniors,10-03-94,1.73,Ezequiel Ham,ARG,22.0,M,None,22,67.0,2015
51,Capital Federal,Argentinian,Argentinos Juniors,09-01-78,1.83,Cristian Álvarez,ARG,23.0,D,San Martín (San Juan),23,73.0,2015
52,José C. Paz,Argentinian,Argentinos Juniors,09-05-95,1.8,Lucas Cano,ARG,24.0,F,None,24,76.0,2015
53,Balcarce,Argentinian,Argentinos Juniors,04-07-90,1.85,Joaquín Laso,ARG,25.0,D,Sportivo Italiano,25,79.0,2015
54,San Isidro,Argentinian,Argentinos Juniors,21-01-95,1.79,Emiliano Agüero,ARG,26.0,M,River Plate,26,69.0,2015
55,Pergamino,Argentinian,Argentinos Juniors,28-05-93,1.85,Franco Flores,ARG,27.0,D,None,27,80.0,2015
56,San Isidro,Argentinian,Argentinos Juniors,29-12-78,1.76,Cristian Ledesma,ARG,28.0,M,River Plate,28,75.0,2015
57,San Pedro,Argentinian,Argentinos Juniors,21-10-85,1.79,Andrés Franzoia,ARG,29.0,M,Barcelona [ECU],29,72.0,2015
58,Posadas,Argentinian,Argentinos Juniors,25-03-95,1.78,Esteban Rolón,ARG,30.0,M,None,30,74.0,2015
59,Marcos Juárez,Argentinian,Argentinos Juniors,30-03-94,1.86,Jonathan Rodríguez,ARG,31.0,F,None,31,83.0,2015
60,Martín Coronado,Argentinian,Argentinos Juniors,09-08-95,1.79,Lucas Chávez,ARG,32.0,G,None,32,72.0,2015
61,Martín Coronado,Argentinian,Argentinos Juniors,10-01-95,1.63,Emiliano Trovento,ARG,34.0,M,None,34,60.0,2015
62,Ezeiza,Argentinian,Argentinos Juniors,26-04-97,1.74,Lautaro Mesa,ARG,36.0,F,None,36,73.0,2015
63,Ciudadela,Argentinian,Argentinos Juniors,18-03-96,1.67,Nahuel Rodríguez,ARG,37.0,M,None,37,63.0,2015
64,Lomas de Zamora,Argentinian,Argentinos Juniors,04-02-97,1.87,Leonel Mosevich,ARG,38.0,D,None,38,81.0,2015
65,Avellaneda,Argentinian,Arsenal,16-07-75,1.84,Oscar Limia,ARG,1.0,G,Unión (Santa Fe),1,80.0,2015
66,Colón,Argentinian,Arsenal,13-03-89,1.89,Matías Sarulyte,ARG,3.0,D,Estudiantes (LP),3,83.0,2015
67,Mar del Plata,Argentinian,Arsenal,09-05-95,1.86,Marcos Curado,ARG,4.0,D,None,4,80.0,2015
68,Sarandi,Argentinian,Arsenal,03-06-90,1.78,Iván Marcone,ARG,5.0,M,None,5,75.0,2015
69,Montevideo,Argentinian,Arsenal,21-12-81,1.85,Jorge Curbelo,URU,6.0,D,Nacional [URU],6,81.0,2015
70,Avellaneda,Argentinian,Arsenal,27-03-87,1.72,Hernán Fredes,ARG,7.0,M,Independiente,7,70.0,2015
71,Lanús,Argentinian,Arsenal,08-02-78,1.82,Gastón Esmerado,ARG,8.0,M,Huracán,8,77.0,2015
72,La Plata,Argentinian,Arsenal,24-03-92,1.94,Federico Raić,ARG,9.0,F,Gimnasia y Esgrima (LP),9,84.0,2015
73,Pilar,Argentinian,Arsenal,16-06-86,1.68,Cristian Chávez,ARG,10.0,M,Lanús,10,69.0,2015
74,Rosario,Argentinian,Arsenal,18-05-90,1.82,Federico Laurito,ITA,11.0,F,Universidad Católica [ECU],11,71.0,2015
75,Jacinto Aráuz,Argentinian,Arsenal,27-10-93,1.88,Mauricio Aquino,ARG,12.0,G,None,12,70.0,2015
76,Bogotá,Argentinian,Arsenal,06-10-93,1.81,Dany Rosero Valencia,COL,13.0,D,None,13,81.0,2015
77,Mercedes,Argentinian,Arsenal,05-07-90,1.85,Federico Lértora,ARG,14.0,M,Godoy Cruz (Mendoza),14,78.0,2015
78,Lanús,Argentinian,Arsenal,04-09-95,1.76,Gonzalo Giménez,ARG,15.0,D,None,15,76.0,2015
79,Lanús,Argentinian,Arsenal,16-09-95,1.68,Ezequiel Ruiz,ARG,16.0,F,None,16,65.0,2015
80,La Plata,Argentinian,Arsenal,19-11-95,1.79,Bryan Schmidt,ARG,17.0,F,None,17,83.0,2015
81,General Roca,Argentinian,Arsenal,17-08-83,1.83,Miguel Caneo,ARG,18.0,M,Deportivo Cali,18,72.0,2015
82,Santiago,Argentinian,Arsenal,22-06-89,1.75,Matías Campos,CHI,19.0,D,Udinese,19,70.0,2015
83,Tres Algarrobos,Argentinian,Arsenal,31-07-95,1.86,Salvador Sánchez,ARG,20.0,D,None,20,78.0,2015
84,Quilmes,Argentinian,Arsenal,23-03-89,1.78,Claudio Corvalán,ARG,21.0,D,Racing Club,21,74.0,2015
85,San Isidro,Argentinian,Arsenal,22-01-91,1.84,Matías Zaldivia,ARG,22.0,D,Chacarita Juniors,22,87.0,2015
86,Tolosa,Argentinian,Arsenal,24-10-93,1.82,Ramiro Carrera,ARG,23.0,M,None,23,72.0,2015
87,Avellaneda,Argentinian,Arsenal,04-08-95,1.79,Matías Zaldívar,ARG,24.0,M,None,24,76.0,2015
88,Quilmes,Argentinian,Arsenal,10-01-92,1.78,Federico Milo,ARG,25.0,D,None,25,75.0,2015
89,Bernal,Argentinian,Arsenal,20-01-93,1.79,Gabriel Flores,ARG,26.0,M,None,26,75.0,2015
90,Medellín,Argentinian,Arsenal,17-01-90,1.85,Santiago Tréllez,COL,27.0,F,Morelia,27,76.0,2015
91,Wilde,Argentinian,Arsenal,31-10-84,1.77,Ramiro López,ARG,28.0,M,San Martín (San Juan),28,75.0,2015
92,Quilmes,Argentinian,Arsenal,06-03-95,1.8,Gonzalo González,ARG,29.0,F,None,29,72.0,2015
93,Lanús,Argentinian,Arsenal,23-06-95,1.86,Iván Varga,ARG,30.0,D,None,30,82.0,2015
94,Mendoza,Argentinian,Arsenal,26-01-91,1.93,Esteban Andrada,ARG,31.0,G,Lanús,31,81.0,2015
95,,Argentinian,Arsenal,23-03-96,1.82,German Niz,ARG,33.0,D,None,33,70.0,2015
96,Ramallo,Argentinian,Arsenal,19-01-90,1.75,Fernando Luna,ARG,34.0,M,Tristán Suárez,34,70.0,2015
97,Montevideo,Argentinian,Arsenal,09-12-80,1.86,Santiago Silva,URU,36.0,F,Lanús,36,73.0,2015
98,Rufino,Argentinian,Arsenal,03-11-91,1.75,Fabián Muñoz,ARG,39.0,F,Newell's Old Boys,39,72.0,2015
99,Rafaela,Argentinian,Atlético Rafaela,28-02-96,1.91,Axel Werner,ARG,1.0,G,None,1,86.0,2015
100,San Marcos Sud,Argentinian,Atlético Rafaela,19-11-92,1.92,Rodrigo Colombo,ARG,2.0,D,None,2,86.0,2015
101,Capital Federal,Argentinian,Atlético Rafaela,06-04-92,1.75,Lucas Kruspzky,ARG,3.0,D,Arsenal [ARG],3,71.0,2015
102,Rafaela,Argentinian,Atlético Rafaela,22-06-94,1.8,Dimas Morales,ARG,4.0,D,None,4,76.0,2015
103,Rafaela,Argentinian,Atlético Rafaela,12-03-96,1.8,Mateo Castellano,ARG,5.0,M,Ben Hur (Rafaela),5,78.0,2015
104,Rafaela,Argentinian,Atlético Rafaela,17-09-93,1.81,Nicolás Canavessio,ARG,6.0,D,Ben Hur (Rafaela),6,80.0,2015
105,Rafaela,Argentinian,Atlético Rafaela,12-09-94,1.7,Nicolás Orsini,ARG,7.0,F,Tiro Federal (Morteros),7,65.0,2015
106,Los Surgentes,Argentinian,Atlético Rafaela,02-02-81,1.79,Guillermo Marino,ARG,8.0,M,Boca Unidos (Corrientes),8,77.0,2015
107,Concepción,Argentinian,Atlético Rafaela,07-12-89,1.91,Mauro Quiroga,ARG,9.0,F,Alavés,9,82.0,2015
108,Bovril,Argentinian,Atlético Rafaela,28-11-92,1.8,Gabriel Graciani,ARG,10.0,M,Estudiantes (LP),10,75.0,2015
109,Basavilbaso,Argentinian,Atlético Rafaela,09-01-83,1.76,Osmar Daniel Ferreyra,ARG,11.0,M,River Plate,11,67.0,2015
110,Rafaela,Argentinian,Atlético Rafaela,12-05-93,1.8,Guido Rossetti,ARG,12.0,G,None,12,76.0,2015
111,Santo Tomé,Argentinian,Atlético Rafaela,22-04-96,1.69,Diego Montiel,ARG,13.0,M,None,13,70.0,2015
112,Gobernador Crespo,Argentinian,Atlético Rafaela,20-12-78,1.78,Adrián Bastía,ARG,14.0,M,Colón (Santa Fe),14,78.0,2015
113,Rafaela,Argentinian,Atlético Rafaela,05-01-90,1.79,Germán Rodríguez,ARG,15.0,M,None,15,75.0,2015
114,Santa Fé,Argentinian,Atlético Rafaela,02-11-81,1.77,Germán Ré,ARG,16.0,D,Estudiantes (LP),16,73.0,2015
115,Capital Federal,Argentinian,Atlético Rafaela,15-06-85,1.82,Facundo Parra,ARG,17.0,F,Asteras Tripolis,17,78.0,2015
116,San Martín,Argentinian,Atlético Rafaela,15-03-94,1.78,Sergio Sosa,ARG,18.0,F,Estudiantes (BA),18,78.0,2015
117,Cañada de Gómez,Argentinian,Atlético Rafaela,28-08-94,1.86,Franco Jominy,ARG,19.0,F,None,19,70.0,2015
118,General Campos,Argentinian,Atlético Rafaela,06-11-86,1.68,Bruno Uribarri,ARG,20.0,D,River Plate,20,65.0,2015
119,Concordia,Argentinian,Atlético Rafaela,28-04-95,1.8,Leonardo Godoy,ARG,21.0,D,None,21,70.0,2015
120,Montevideo,Argentinian,Atlético Rafaela,11-04-83,1.83,Sebastián Martínez,URU,22.0,D,Newell's Old Boys,22,86.0,2015
121,Cañada Rosquín,Argentinian,Atlético Rafaela,21-12-95,1.8,Ignacio Pussetto,ARG,23.0,F,None,23,74.0,2015
122,Rafaela,Argentinian,Atlético Rafaela,10-04-89,1.77,Joel Sacks,ARG,24.0,D,None,24,76.0,2015
123,Córdoba,Argentinian,Atlético Rafaela,23-04-84,1.87,Carlos De Giorgi,ARG,25.0,G,Central Nort (Salta),25,79.0,2015
124,Rosario,Argentinian,Atlético Rafaela,29-04-94,1.79,Gabriel Morales,ARG,26.0,F,Rosario Central,26,69.0,2015
125,,Argentinian,Atlético Rafaela,,,Julián Gauna,ARG,27.0,D,None,27,,2015
126,Tandil,Argentinian,Atlético Rafaela,14-04-80,1.78,Juan Eluchans,ARG,28.0,M,Banfield,28,68.0,2015
127,San Nicolás,Argentinian,Atlético Rafaela,02-07-86,1.77,Wálter Serrano,ARG,29.0,M,None,29,75.0,2015
128,Esperanza,Argentinian,Atlético Rafaela,05-06-96,1.83,Facundo Cervantes,ARG,30.0,F,None,30,69.0,2015
129,Carapachay,Argentinian,Atlético Rafaela,03-03-94,1.79,Federico Andrada,ARG,31.0,F,River Plate,31,74.0,2015
130,Villa Celina,Argentinian,Atlético Rafaela,16-03-95,1.92,Alexander Barboza,ARG,32.0,D,River Plate,32,79.0,2015
131,Santa Fe,Argentinian,Atlético Rafaela,06-10-96,1.75,Santiago Paz,ARG,33.0,M,None,33,70.0,2015
132,Las Varillas,Argentinian,Atlético Rafaela,05-09-95,1.87,Lautaro Petri,ARG,34.0,G,None,34,75.0,2015
133,Capitán Bermúdez,Argentinian,Atlético Rafaela,09-05-92,1.77,Pablo Gaitán,ARG,35.0,M,None,35,67.0,2015
134,Alicia,Argentinian,Atlético Rafaela,18-03-97,1.85,Ramiro Macagno,ARG,36.0,G,None,36,77.0,2015
135,Vicente López,Argentinian,Banfield,31-03-86,1.97,Fernando Pellegrino,ARG,1.0,G,Defensa y Justicia,1,90.0,2015
136,Capital Federal,Argentinian,Banfield,28-01-87,1.88,Nicolás Bianchi Arce,ARG,2.0,D,Pescara,2,82.0,2015
137,Llavallol,Argentinian,Banfield,06-01-93,1.77,Marco Di Menno,ARG,3.0,D,None,3,69.0,2015
138,Capital Federal,Argentinian,Banfield,26-09-92,1.71,Gonzalo Bettini,ARG,4.0,D,None,4,74.0,2015
139,Totoras,Argentinian,Banfield,08-04-85,1.74,Nicolás Domingo,ARG,5.0,M,Deportivo Cuenca,5,70.0,2015
140,Ramos Mejía,Argentinian,Banfield,20-03-93,1.92,Fabián Noguera,ARG,6.0,D,None,6,97.0,2015
141,Tumaco,Argentinian,Banfield,28-01-93,1.76,Mauricio Cuero,COL,7.0,M,La Equidad,7,76.0,2015
142,Rosario,Argentinian,Banfield,21-08-86,1.69,Facundo Castillón,ARG,8.0,F,Racing Club,8,68.0,2015
143,Mendoza,Argentinian,Banfield,23-07-94,1.85,Mauricio Asenjo,ARG,9.0,F,None,9,88.0,2015
144,Mar de la Plata,Argentinian,Banfield,12-01-80,1.72,Walter Erviti,ARG,10.0,M,Atlante,10,68.0,2015
145,Madrid,Argentinian,Banfield,05-07-95,1.89,Giovanni Simeone,ARG,11.0,F,River Plate,11,66.0,2015
146,Tumáco,Argentinian,Banfield,21-04-96,1.83,Mauricio Arboleda,COL,12.0,G,Deportivo Pasto,12,71.0,2015
147,Capital Federal,Argentinian,Banfield,06-10-86,1.87,Luciano Civelli,ARG,13.0,M,Universidad de Chile,13,83.0,2015
148,Villa Elisa,Argentinian,Banfield,09-06-89,1.89,Sergio Vittor,ARG,14.0,M,Atlético Rafaela,14,86.0,2015
149,Ingeniero Huergo,Argentinian,Banfield,24-12-96,1.79,Emanuel Cecchini,ARG,15.0,M,None,15,77.0,2015
150,Despeñaderos,Argentinian,Banfield,02-01-96,1.67,Claudio Villagra,ARG,16.0,F,None,16,66.0,2015
151,Capital Federal,Argentinian,Banfield,01-11-93,1.83,Iván Rossi,ARG,18.0,M,None,18,75.0,2015
152,,Argentinian,Banfield,02-04-92,1.68,Cristian Molina,ARG,19.0,F,None,19,75.0,2015
153,Córdoba,Argentinian,Banfield,11-06-96,1.74,Jonathan Requena,ARG,20.0,M,None,20,76.0,2015
154,Lanús,Argentinian,Banfield,05-04-96,1.85,Thomas Rodríguez,ARG,21.0,M,Vélez Sarsfield,21,74.0,2015
155,Mar del Plata,Argentinian,Banfield,25-09-91,1.75,Nahuel Yeri,ARG,22.0,M,None,22,76.0,2015
156,Rojas,Argentinian,Banfield,21-03-96,1.85,Facundo Altamirano,ARG,23.0,G,None,23,82.0,2015
157,Montevideo,Argentinian,Banfield,21-04-90,1.7,Maximiliano Calzada,URU,24.0,M,Nacional [URU],24,69.0,2015
158,Claypole,Argentinian,Banfield,13-02-82,1.88,Enrique Bologna,ARG,25.0,G,None,25,85.0,2015
159,Villa Constitución,Argentinian,Banfield,26-05-89,1.67,Cristian Díaz,ARG,26.0,D,Newell's Old Boys,26,63.0,2015
160,Capital Federal,Argentinian,Banfield,29-03-87,1.85,Lucas Viatri,ARG,27.0,F,Shanghai Shenhua,27,82.0,2015
161,Asunción,Argentinian,Banfield,18-09-82,1.8,José Devaca,PAR,28.0,D,Capiatá,28,76.0,2015
162,Paraná,Argentinian,Banfield,04-06-95,1.8,Eric Remedi,ARG,29.0,D,None,29,70.0,2015
163,Mendoza,Argentinian,Banfield,15-09-95,1.78,Jorge Rodríguez,ARG,30.0,D,None,30,84.0,2015
164,Almirante Brown,Argentinian,Banfield,06-03-93,1.7,Emiliano Terzaghi,ARG,31.0,F,None,31,66.0,2015
165,Capital Federal,Argentinian,Banfield,05-01-96,1.82,Nicolás Tévez,ARG,33.0,D,None,33,69.0,2015
166,Villa María,Argentinian,Banfield,26-09-94,1.85,Gonzalo Negro,ARG,34.0,D,None,34,75.0,2015
167,,Argentinian,Banfield,05-05-96,1.76,Juan Cuéllar,ARG,35.0,M,None,35,71.0,2015
168,Quinindé,Argentinian,Banfield,03-04-92,1.69,Juan Cazares,ECU,36.0,M,River Plate,36,65.0,2015
169,Máximo Paz,Argentinian,Banfield,19-09-96,1.79,Enzo Trinidad,ARG,37.0,M,None,37,69.0,2015
170,Olavarría,Argentinian,Banfield,18-06-85,1.7,Matías Abelairas,ARG,38.0,M,FC Vaslui,38,69.0,2015
171,Avellaneda,Argentinian,Banfield,20-10-93,1.72,Alexis Soto,ARG,39.0,D,None,39,69.0,2015
172,Lomas de Zamora,Argentinian,Banfield,11-06-96,1.8,Agustín Fontana,ARG,40.0,F,None,40,75.0,2015
